frame_no,insta_track_absolute_rotation,insta_atom_no_0_absolute_rotation,insta_atom_no_1_absolute_rotation,insta_atom_no_2_absolute_rotation,insta_atom_no_3_absolute_rotation,insta_atom_no_4_absolute_rotation,insta_atom_no_5_absolute_rotation,insta_atom_no_6_absolute_rotation,insta_atom_no_7_absolute_rotation,insta_atom_no_8_absolute_rotation,insta_atom_no_9_absolute_rotation,insta_atom_no_10_absolute_rotation,insta_atom_no_11_absolute_rotation,insta_atom_no_12_absolute_rotation,insta_atom_no_13_absolute_rotation,insta_atom_no_14_absolute_rotation,insta_atom_no_15_absolute_rotation,insta_atom_no_16_absolute_rotation,insta_atom_no_17_absolute_rotation,insta_atom_no_18_absolute_rotation,insta_atom_no_19_absolute_rotation,insta_atom_no_20_absolute_rotation,insta_atom_no_21_absolute_rotation,insta_atom_no_22_absolute_rotation,insta_atom_no_23_absolute_rotation,insta_atom_no_24_absolute_rotation,insta_atom_no_25_absolute_rotation,insta_atom_no_26_absolute_rotation,insta_atom_no_27_absolute_rotation,insta_atom_no_28_absolute_rotation,insta_atom_no_29_absolute_rotation,insta_atom_no_30_absolute_rotation,insta_atom_no_31_absolute_rotation,insta_atom_no_32_absolute_rotation,insta_atom_no_33_absolute_rotation,insta_atom_no_34_absolute_rotation,insta_atom_no_35_absolute_rotation,insta_atom_no_36_absolute_rotation,insta_atom_no_37_absolute_rotation,insta_atom_no_38_absolute_rotation,insta_atom_no_39_absolute_rotation,insta_atom_no_40_absolute_rotation,insta_atom_no_41_absolute_rotation,insta_atom_no_42_absolute_rotation,insta_atom_no_43_absolute_rotation,insta_atom_no_44_absolute_rotation,insta_atom_no_45_absolute_rotation,insta_atom_no_46_absolute_rotation,insta_atom_no_47_absolute_rotation,insta_atom_no_48_absolute_rotation,insta_atom_no_49_absolute_rotation,insta_atom_no_50_absolute_rotation,insta_atom_no_51_absolute_rotation,insta_atom_no_52_absolute_rotation,insta_atom_no_53_absolute_rotation,insta_atom_no_54_absolute_rotation,insta_atom_no_55_absolute_rotation,insta_atom_no_56_absolute_rotation,insta_atom_no_57_absolute_rotation,insta_atom_no_58_absolute_rotation,insta_atom_no_59_absolute_rotation,insta_atom_no_60_absolute_rotation,insta_atom_no_61_absolute_rotation,insta_atom_no_62_absolute_rotation,insta_atom_no_63_absolute_rotation,insta_atom_no_64_absolute_rotation,insta_atom_no_65_absolute_rotation,insta_atom_no_66_absolute_rotation,insta_atom_no_67_absolute_rotation,insta_atom_no_68_absolute_rotation,insta_atom_no_69_absolute_rotation,insta_atom_no_70_absolute_rotation,insta_atom_no_71_absolute_rotation,insta_ring_relative_rotation,net_ring_relative_rotation
112,-0.008210385608417902,-0.009192836741768021,-0.00020263234285615523,0.13050479133532275,-0.009972205472115983,-0.07963918151193891,0.00843257168757518,0.01639713043124839,0.44132577796770117,-0.007956027240008217,0.1963063834120962,-0.07266773700230898,-0.15768240680063447,-0.01380507161523941,0.16970800569932726,-0.22321580661956178,-0.08487364151943388,0.07619123642218584,-0.2127311903826174,-0.054325967665129,0.35221653035768213,-0.08062535442999856,-0.34244267637033476,-0.25651718293643616,0.059597091254655434,-0.08334201016945861,0.3991924262641097,0.07375839337953355,0.24437923812628812,0.027295580947118297,0.017870156683634307,-0.2339734648886986,0.06434347893750168,-0.2125203440112865,0.054615199562304526,0.12036674208768847,-0.02596255500780709,0.04787645111210185,-0.07224487202726466,0.07365430095487899,0.18689722536945363,0.03970208072830566,-0.14506241960573532,0.13233676529719507,0.2739551915355598,-0.04262590658774074,0.09860925337321304,-0.05735503723633485,-0.014326183934787339,-0.011949404292846353,-0.09538738759880497,-0.023833568379794532,-0.04163195088044166,-0.057800055001641815,0.02471703835772655,0.00072949150282339,-0.2084108075063984,-0.01143076664802675,-0.07023670506383611,-0.17287659241411898,0.08327336943813105,-0.07096881311866503,-0.05154460754583594,0.03375993316572461,-0.017632626602805845,-0.06452758002756363,-0.0050374830179383285,0.043208658453723674,0.0633479051303252,0.13899704898718776,0.00201621443959022,0.12897594048538905,0.0009526093998582536,0.014168429387153278,-0.7536641986987385
113,0.002698192058985176,-0.009358859194149914,-0.0022756559388447278,0.09835501361532444,-0.015324184820498995,-0.017567567606145074,0.020397406657530214,0.0243653090957709,0.35800500286398607,-0.02267962572243755,0.24702438169794952,-0.07962752653819732,-0.15498214701804933,-0.005122795627312774,0.16074719214349217,-0.20796500416154517,-0.0875377775985665,0.07762818560452645,-0.23545860588015008,-0.03180772947821389,0.25109554074910484,-0.0826666919330554,-0.3168527815049029,-0.2608494513724796,0.05564957251327188,-0.08366404782476394,0.387535785459023,0.07698420209748583,0.25926230586970284,0.03192114983393972,0.020474746848678685,-0.19139602040252865,0.07685559630649537,-0.23369536718854803,0.05921113523187152,0.07240857527497707,-0.04308864152321125,0.04729347383694864,-0.06735320141805952,0.08265976004782576,0.17335237296482706,0.084901544299764,-0.14452834337416878,0.1157639534268057,0.2691190321002294,-0.0361160660390358,0.12305823534926387,-0.06788110924197965,-0.031804542677080785,-0.020590655366037762,-0.07849241830438994,-0.03116016163000738,-0.020980623207827485,-0.06275574883582138,0.07166625558349997,0.026058435837384788,-0.21234187464876894,-0.009312675960678692,-0.08162043877958529,-0.18159291631902724,0.08503464830635449,-0.05984404686522742,-0.06650258413837166,0.03682066770296912,-0.0012439980099617396,-0.0796086138794873,0.0029617000468299902,0.028917498235430383,0.05779272816525997,0.11376096564309063,0.005337250598938807,0.10712101886710595,-0.030186337661637683,0.0020754719019162615,-0.7515887267968222
114,0.001723437905326232,-0.0048489309654254934,-0.001350085578482013,0.08590803166283269,-0.024061821737010793,0.004299958395168732,0.03356094434550614,0.0260537401246576,0.3278958373569828,-0.034718811777095196,0.3279139412555476,-0.07664341574568392,-0.13393936420590605,0.013533498506203936,0.13491613529682067,-0.13095476321947516,-0.08251027622206387,0.07202806115417167,-0.18343691212278448,-0.006949176303341044,0.05996617338480556,-0.0795581007490767,-0.2628986659468513,-0.2798431960665277,0.04667503321700206,-0.07741206157205847,0.3195787229902766,0.07952495509594161,0.2544488089263445,0.034084854961532934,0.012947813051121408,-0.1403806265230236,0.07627694647635051,-0.17936685645804656,0.05637051562951596,0.08649424720602834,-0.06645963189893155,0.04574434335930064,-0.056841078368584125,0.06376138159143165,0.1706881653010082,0.18145326964936165,-0.1509747229896755,0.11115158061484097,0.27774803499421863,-0.020852707912979357,0.15862542859558448,-0.06769946386414304,-0.07753250040428826,-0.023199407326578093,-0.05712453886557202,-0.02723534786978773,0.009271817262911954,-0.06330151144624518,0.023571656340317448,0.030277304123737813,-0.26764365714686794,-0.0068755842103002,-0.07035775154476713,-0.18839205658878286,0.0763785731729015,-0.04570204225432328,-0.10622020255032014,0.03822101089669594,0.016181810335033044,-0.07212390239892637,0.015007501254152459,-0.015832129995271525,0.04439282751718318,0.05462838203852974,0.009698239292715962,0.0754054628015352,-0.05360289292081109,0.0026910178228441023,-0.7488977089739781
115,0.01921140102288323,0.001572461008482205,0.005684707172349981,0.10743069525916539,-0.031100753416243663,0.011781669242822581,0.04876037225782696,0.033351631506114345,0.3364415818263388,-0.03378532437690515,0.4378819616608416,-0.07739539465415997,-0.1298171911141573,0.0088209267485988,0.12313838138036146,-0.05528508128210763,-0.07776980124838763,0.05686770680690841,-0.1622424086544984,0.00819582345961813,-0.08616295567876558,-0.07979950751061868,-0.20207365213985398,-0.2860266014452804,0.03375048128338211,-0.07104635122597379,0.23870793659839198,0.08155665977343013,0.24541900721895432,0.03363058261772196,-9.82322142371383e-05,-0.0668378563776208,0.0805340381665529,-0.16417217579659474,0.048874211377616994,0.1135769774148869,-0.07259206703404576,0.039552278854451776,-0.046399263983516854,-0.017094489897195985,0.1672428934891765,0.2813255970583374,-0.15024872125888292,0.08913886387790756,0.2981758820220959,-0.01286505526094518,0.19346190746935776,-0.07950243415451992,-0.10557383324056423,-0.03596040170781837,-0.022310499578816444,-0.025696555657636597,0.030763153245792863,-0.04432451510549008,-0.02468430683386405,0.024601981472468212,-0.2980523399873845,-0.0045116971001056844,-0.05530195958042746,-0.18993431224392868,0.0718335561453395,-0.03875377971132353,-0.1388181912210115,0.04301088611832621,0.03629864039857115,-0.06793893678296412,0.02929270916720788,-0.07558067596824383,0.03234951524074556,-0.013080355415951282,0.014882024704756832,0.05975429442999895,-0.08540481681122848,-0.014497241289499481,-0.7633949502634776
116,0.018560726843854725,0.005308739750357177,0.002860552771340916,0.10310692968287544,-0.03559463501154519,0.019299744117358575,0.05831366126777484,0.04799365323381831,0.2796242874628638,-0.04949967586577702,0.44950967128315505,-0.09327289164810913,-0.1273588242921253,0.006100400186142202,0.10995917770241428,-0.0118165251767523,-0.08217533579022952,0.049905198549190385,-0.17633262120960802,0.02297054731250867,-0.15436102671476065,-0.08447617616908025,-0.15763119991191418,-0.26125770477486365,0.021924734735663268,-0.05793684260300891,0.16166534353004705,0.08534325470850539,0.22304728690373749,0.0351216322025706,0.001504203066410148,-0.021163011090196363,0.0914438722435268,-0.1610869135413293,0.04924153297415177,0.09255958621141057,-0.07384445904156516,0.039100144482630314,-0.030475275493981737,0.005073340613281155,0.14010608638809635,0.3573544959442915,-0.14456102732805765,0.07178057018376491,0.2931911742262095,-0.003148584207956696,0.18529858798628804,-0.0774281798698833,-0.12292906344574904,-0.03615918926441066,0.004601056918871386,-0.018537505280312477,0.040677206406890216,-0.05528427834741487,-0.030869912672481938,0.03545935209029358,-0.2742942342448303,-0.005946592654930268,-0.07462512507548666,-0.20840015115046515,0.0720801878838356,-0.02724212456565379,-0.15614543472874676,0.04083859134802199,0.04523429933740903,-0.06756168976077842,0.03463869784784169,-0.1137301417151528,0.011737977541334484,-0.030091560429334904,0.013842537109996056,0.04845281099924631,-0.11151320102442175,-0.01551183777297679,-0.7789067880364544
117,0.01071007773012278,0.012858239680171706,-0.0026529607604825916,0.07192674291170403,-0.03258765154656114,0.029205932147900376,0.049888017958533926,0.06895584140015984,0.21762650120090754,-0.05991080592148949,0.45935504883898376,-0.11168392796286572,-0.11650501533755687,-0.02189381867233254,0.0901510721830664,0.05095786034889868,-0.08525347969063161,0.04489369257904884,-0.17489845694893477,0.024727217444394087,-0.22810766090008522,-0.08837028635721862,-0.12702171910059243,-0.23448427324766,0.011979720611462272,-0.04514857647803406,0.08082250898594853,0.08857398636718575,0.2046841006353823,0.04973460169495816,0.0017419300811269635,0.034446964886722276,0.10245293896046963,-0.13768474202553715,0.04879154741846064,0.07077316034199883,-0.0594401122226494,0.03303446836073912,-0.015708073637063478,0.03673719027072599,0.10740850164698801,0.41832896816346365,-0.1220731693911343,0.056241548871332994,0.289344039991328,0.004265776708331601,0.18785444747442614,-0.07813516017267728,-0.1788634451886408,-0.03529502501670872,0.02894732870347826,-0.011030528104601102,0.0446616403366604,-0.05726617980941256,-0.024917658432577764,0.05979780159839899,-0.2974090554821848,-0.008500908188296278,-0.08669033728744656,-0.21926983540432413,0.06677861250133675,-0.012176881755134239,-0.19926365303489005,0.04124055385892713,0.08904522523343071,-0.07027387214079392,0.043984788210922054,-0.1257402818857479,0.00881356242587383,-0.10618911620892231,0.00875705949162919,0.02615466086808682,-0.17461880616255582,-0.010475656522930823,-0.7893824445593852
118,0.02215736668105449,0.016068594615492527,-0.0017273556345058913,0.09303485920862753,-0.028000989415544453,-0.02665396571920433,0.056768405339702815,0.06470662882704378,0.2826276686288555,-0.05572276787911773,0.49891947094470446,-0.10353255249507269,-0.09867498668197172,-0.020591811742099717,0.07088673571891224,0.11430588880039862,-0.07604137381795964,0.03695338922522396,-0.13994941410329373,0.02361028660487689,-0.2341980605098155,-0.0899393044065685,-0.08234446725967251,-0.21597072872130682,-0.0026405028459020783,-0.032068345765943716,0.030497345888711554,0.09379254642881728,0.172065403819964,0.04596481486435774,-0.011300479432246444,0.03064641766877867,0.09001963584509029,-0.10507228430672147,0.04391958592449135,0.13356812278159783,-0.04774548526170591,0.02244201820692021,-0.00933785926163329,-0.0243532554162042,0.10578075076827759,0.48547578895130883,-0.12689595083788244,0.03958629318459185,0.30161233665434284,0.014516613220740656,0.17589142488535878,-0.08153153004922122,-0.21099747915840694,-0.05100689933925191,0.054724701426399375,-0.0075061396449217594,0.07412445736170871,-0.05696608625410672,-0.045356234686534026,0.04550560497192467,-0.23150480650787184,-0.0010224925929479289,-0.07520212130135068,-0.2031624356096871,0.048380005696855626,0.0009598599342704563,-0.21788438322231896,0.03787184367200983,0.09774243995473149,-0.05795627523291924,0.05070508163443672,-0.16347619914990388,-0.00414614037473031,-0.12084619337090309,0.009580421745727648,0.06146759255840654,-0.1916158997266861,-0.018382647539005533,-0.8077650920983908
119,0.029766053503413287,0.019400462568428166,0.006250922572339815,0.11228235974485251,-0.03416256224426733,-0.0702411168480149,0.05624302491310524,0.06983390241529935,0.29441839405453785,-0.05825518138893351,0.4398733251714192,-0.11301431355920112,-0.07449584287074669,-0.059222424960856945,0.04762889166677005,0.14390194672139417,-0.07367433994146574,0.026902505424146482,-0.10564456086310578,0.03229351974594846,-0.20240964653608542,-0.09386089452863823,-0.038806189114576506,-0.19666735659604584,-0.020584932231763886,-0.027058387679509344,-0.0045708687273845056,0.09883063318355985,0.12598674833005238,0.04030694371571196,-0.010298145147652923,0.034220640865767676,0.07985400438169363,-0.07584936953777813,0.03792658242250931,0.18471910336948544,-0.04995966946341187,0.015901439391741476,0.005039258477215844,-0.07285150787922129,0.09572398709815563,0.46745828176154003,-0.11482520468618043,0.026635859018907693,0.3136649947781186,0.0374155538213164,0.14114521807238792,-0.08287714486554391,-0.24088048398240788,-0.05437840731458974,0.06229749135422649,-0.012739838669942554,0.09191405223776113,-0.04952712617879292,-0.06291912887367118,0.04265631553260965,-0.18354191675839218,-1.3872179782028085e-05,-0.042053125077010436,-0.21092987421399856,0.03674471572689111,0.01181869926874614,-0.25743752058183766,0.030625937036692277,0.10476645420554197,-0.04734285885411359,0.0637231926720357,-0.18847793378424968,-0.02131233840984064,-0.1346238396009402,0.008619450325843991,0.0834347644472007,-0.1799107380615865,-0.026640485249490867,-0.8344055773478817
120,0.022510566984334436,0.03445859503904545,0.006215630351879161,0.25406962090002744,-0.029234055173495314,-0.16080921270176032,0.07923806924158731,0.044190471631015915,0.3215045664384505,-0.03566203613017205,0.3659816444277683,-0.11153811631561654,-0.06427302926121865,-0.09905036735699627,0.029210803894918615,0.1658382889922278,-0.07232017787714361,0.0216545967111762,-0.06812525094822756,0.017795894890843027,-0.1008492898625162,-0.09441355473576381,0.019415421291180956,-0.15270701076671084,-0.02832643504448056,-0.009701191919262947,0.07799719472511987,0.11176439195086785,0.08846162344806033,0.016373268948507002,-0.03920787743567905,-0.11215325228287366,0.04522375601478671,-0.027674144657768067,0.023998955120147932,0.2479297124169668,-0.13285465312307998,-0.0057169197857182275,-0.017360140890021355,-0.16368935283295938,0.12980551992637204,0.5974422564176614,-0.13993654815054632,0.019135017480497517,0.3610457695661787,0.06900815558990374,0.10446259060025019,-0.08224806653227842,-0.3324833295668633,-0.05426528161200434,0.0657469405783336,-0.011505328897624227,0.11795555638968228,-0.033418642983037435,-0.09738861829947858,0.020013547909676004,-0.12249712421351226,-0.01969518760802526,-0.062487302472012174,-0.22212434154486507,-0.012505961687701848,0.04168899635806817,-0.39415758081058305,0.02529601428081372,0.09704542868243071,-0.0029858799564522315,0.05521641205266608,-0.20093254656733986,-0.03198179277601757,-0.13171071788874858,0.005298571802880528,0.22467004108974592,-0.1222135154104072,-0.018275157413768107,-0.8526807347616497
178,2.948043533698934,0.1707905083010352,-0.8344254690253552,-5.47067052043456,0.2587371476440119,-1.44261482061692,1.2115471489761451,1.7760485633572374,0.3654109686375997,-0.1156840975052487,0.0947787366723077,-2.1811280481831936,-1.6447133517815231,-9.765842948656516,-0.9088142769917504,1.170320488182386,0.15206964163767922,-1.4228399068814919,0.2547868415918405,-1.527558663786525,0.20437846905928123,-0.5237109324490697,1.294458637754225,-0.4023440820836961,-1.2386321767429271,-1.3556809241347505,-2.7355035237676675,-2.4970694509202414,-3.2154961900917396,0.11985469649679739,-0.8117364256671713,1.2915370557021337,1.1494019360995813,2.198647470123749,0.5261709505448536,2.401244503002279,-1.7035975754874333,-0.4472655076990731,0.520898512359978,-5.678970621314869,1.569388244626928,6.434078468073759,2.4141425070365705,1.2919932898985345,1.6816618383254363,2.058926984477503,1.9502474531824647,-2.751318010918217,-6.124757967590357,-1.2215837299447225,-0.8354394972385387,1.9315657374839759,2.1911028238686914,1.8204862678750733,-4.42914790213711,0.43090013673924726,1.9553455033536402,-1.199040899745326,-2.5029790424458316,-1.730022325726533,-0.6914084155758411,-2.1070370315711875,-5.63636416590419,-1.5435855703160397,0.40242999620533176,1.2942729105247586,1.9789614906602044,-1.0536244117176212,0.06443734259893617,0.09883779118227827,0.21059159931199117,1.420897467992928,1.4274845621218568,-3.364179280829073,-4.216860015590723
234,0.8392298121953428,-0.25777355852568495,1.9561534332264607,1.6223126469604954,0.42316687409054954,0.4477133482829183,2.022886318946326,2.506686717347589,2.392957223069458,-0.591930096555857,-3.19302811517115,0.7498967740357445,0.6213045611091572,0.37465503546512136,1.647896669666471,0.9289158907338857,1.974162624978533,1.0422439642609769,1.006330098580217,-0.8277456362001419,-1.9262131934562159,0.7591152235268395,2.849311319775182,-3.036811050299552,0.17085875288880478,-1.7996179013858096,-0.4656551078104579,-3.169729555373897,-6.47304884578642,-2.5078324161719983,1.2484603419653355,-0.23533567263582214,0.5327421371871475,3.3377534964982276,-1.1061226052588204,-3.3395656126183724,4.781026942243236,1.19911903828896,1.4273918278332256,5.007695227802562,3.3446837650358265,4.366744327389875,1.9987198338907446,1.090458862112341,-1.437795612869626,0.6941508606529369,1.0752031908797715,2.827464982756416,2.7074836632419226,4.498207756476587,3.414183854569311,2.462521793880341,0.42815140466764223,2.874601269422839,6.047768898098829,0.1363041273392644,-0.24194398200405443,0.8354263760815313,2.6191212843237763,1.449969331974548,1.2251642880072828,0.7220929751823041,-0.2685311567365902,2.2020780798380883,-6.840074074044731,-0.9305451891674988,0.12451398296257733,3.2642528324736437,0.5465850950853189,1.0748968787338766,-1.0759170847865385,-3.230659655638645,-2.3724102745057505,-0.17626842598926784,-4.393128441579991
252,1.4786915504749039,-0.678437396091513,0.5471601175955568,1.605963655195066,0.7284787255253835,-0.7262172858318814,0.09128591774860625,0.8248501047795193,-0.3488271462347485,1.2197532061914105,-6.898880225196228,1.485302072445753,0.8582153389362294,1.1156371566865604,0.7765130049099315,-5.171914524760655,-0.16578914655536733,-0.5386680968973149,-0.9196333117127424,1.4558963611582816,-2.421639301124233,-0.7604297516653014,-2.559236640951531,-1.5744846369375811,-0.6641645275038774,-0.3879298790973506,-0.462162394339113,-1.63793012504403,0.7344547623898324,0.4078646591187741,-0.5759838639771954,-1.172205080508302,0.6756828316870868,0.3528383029476283,0.7593459570556582,1.256731855031146,1.6414968326821893,-0.19109201379454954,0.35979943119861746,2.1035646118611218,-0.047326944681158396,-6.831159967589735,1.6852766554909968,-1.4320791894057738,-2.888103539876037,1.3383792736732836,-1.6575215219417185,-0.137469472083915,-0.011595411245751891,0.6799293328887124,4.253015143110613,0.5615108817167093,1.8160797406419333,-0.8717676520078341,0.7374788953188584,0.4837262118762396,-3.422941874904902,0.8042091043056177,-1.5276302747588486,-1.6003606157290402,-0.5493994633668926,-0.04642136197445602,3.870265463700277,-2.255355007946188,-1.861751324445634,0.016417782369112448,-0.6734781434191938,3.0002760428911635,-0.31969559241331846,-4.948806088972981,0.007562790240127497,-1.1870715832554355,3.241549606461209,-1.7374283358695304,-6.130556777449522
8649,-23.16576397565915,-5.918614754923874,-7.1413375490611015,-8.269848967993994,-1.5555019620132446,8.285175743135756,-0.9394506217168336,-9.350265685608667,-13.35380667145965,-8.533773198458945,-9.739293235742428,-4.430144038319942,1.4480677885713886,29.93008088839004,-17.679184964884154,-32.87791110506247,-13.65107386439387,-8.766805297345984,-10.08888730484003,-6.925081046453293,-9.396496285703341,-17.13581843832468,-24.442646722839143,-16.138892466366833,-13.57705332817341,-17.102517011487677,-25.907856100437787,-13.288056174384577,-15.522608428160758,-9.640431559406753,-9.152910997386195,-2.0161127029066166,-12.178995920124558,-11.66966738861291,-5.908528107903957,0.6235921755912579,-6.065127753571752,-2.6049476474382067,3.111519965028756,6.1269225995756145,2.1300958770984275,14.988629188796779,-3.54855204942465,-3.1852351077937646,-0.5872129176811326,-7.566633511996347,-5.136179237717057,-5.774011533792029,-7.235106644869803,-12.206730801443124,-7.048898490689932,-12.122507325838244,-5.08475047715026,-10.019061844034413,-10.090287903136096,-6.743458906062661,-4.50874245332634,-12.257712583731944,-11.229378387298304,-13.00308117729321,-13.966895227952381,-16.13904964004696,-16.3986997389485,-12.171499816112684,-10.913970355579853,-9.857382497098213,-8.65514705192452,-9.89719391896891,-9.77395736389687,-7.826601299858515,-7.610960634653158,-10.722319814883157,-7.115582481319571,15.072397805244675,8.941841027795153
8737,-1.0835144269691541,-2.3505657200566725,-3.0566563871403427,-1.4846095426668489,-4.977845835809644,-7.059672778940061,-7.806099158363963,-2.9766486903635867,-1.9029915258033243,1.2664060053091408,6.741000592448221,-2.1642838126486685,-1.877428019370012,-2.7915822323200925,-1.4830038128186862,-0.15444082755375027,-1.3512802921893672,0.5054590973467802,1.0679318754667233,0.947835849730916,1.0327177196681545,-0.3245788132903828,0.025683998330235082,0.2099993756488158,1.7085687461277907,0.324688814241961,-0.7789498294879714,0.4732440535566839,-2.9221515724212765,0.25545330568217495,1.1275772024439004,-1.735070914658453,1.088899945090557,4.694774749306877,-0.4774131118117017,-1.4993621097968723,-1.248213867639709,-2.1035561917056413,-0.802051559057295,0.6854900669859629,-1.9705349042983455,-3.35456765200771,-5.42090429289531,-6.263459288628781,-8.290241073176514,-1.4804379059883868,0.3720546996056853,-1.2235238184437056,-1.4436143503813699,2.745980450247164,3.943386940370984,2.151269325338802,-1.4268888790086658,1.255559477702802,-4.537759549981144,-1.3285454629383413,0.562463565223789,-1.3620938216890421,-6.815233112326292,-2.197052892180917,1.120921124456959,-1.213096287173165,-3.3331319926264866,-2.272293454741211,2.2670747304575345,-3.463678073342623,-2.873954145368105,-0.8471478999810993,-0.032142071321350295,0.3019371846040678,-1.2902004703871055,4.205543903617617,-3.7381506252496153,-0.0057242651286142365,8.936116762666538
8790,-0.3782084389341928,-0.9818968908028894,-0.8643672908186827,-2.3608863919291343,1.628935039573963,-2.082237849309561,2.8108828657072626,3.679647261644474,8.584782404373149,3.8263818473018856,6.312794932059518,1.7123135745916962,4.051933677539053,8.302130454382704,1.3883433366547706,1.912707219616957,0.7206497140749525,-0.4743998361086335,-0.3043123885496445,0.24907801042493,1.4683484466970778,2.2784046660515367,1.9176194086668905,1.8156907966889781,1.714853457917724,1.6894483850106676,-2.4397126007954095,3.042813397381441,-0.9771604814855229,0.022197070554592108,-1.1945259535741035,1.585745400178746,-2.0352720230403945,0.06536980723852553,-2.491915955018405,-1.2503110405358868,-1.698379418053496,-1.9079593419700296,0.609062085697524,0.5681422369911288,3.739734734882696,-0.19966898714496575,3.5378165402808137,2.5915778582530664,2.2629084071072487,-0.02230377109784489,0.46044448875576705,4.7017138962429215,-1.2104603149370678,2.4828622742013655,-3.5726448954528616,1.577735693595386,3.51824936307005,0.7089900468662202,3.126093114939324,1.804481095820805,0.3723678082272592,3.177973057956494,1.5937442020502268,1.926691717020433,0.6346912182317945,-1.3142497355680032,-2.532389080028769,-1.2504083094343352,1.7133627498893027,-0.5844967031521411,1.3095461623259133,4.597011761219015,0.6025476969920306,-0.6842704588950821,0.0960317706356644,0.14533731591550084,-1.726485556986134,1.4126455666676714,10.34876232933421
8834,-0.1384355734865782,-1.0018549492552713,-1.582860047796571,-8.253221911995555,-0.4684824823866696,-1.4779420720069432,0.4616469425767381,-3.3762953689749,-4.578105942482446,0.02575323776616149,5.995034538914998,4.107351340446253,0.04661299362681584,-3.0081705386641624,-0.664713818512882,-0.9455989633948751,0.4478957688467949,1.617020681893674,0.7282594238976544,2.9286972078974944,1.411197038942095,0.07618367426353088,1.9307684677123074,2.0991466542841373,2.3054011312424167,3.0949469790407407,2.334349424206384,0.9372426612721073,5.171627515775821,-2.7281934017999623,-4.130034286530168,-2.256591030045272,-0.10918101076823662,-0.7370799009255058,-2.8619863512012755,-1.2261990004134362,-3.0034896014039054,-3.3816943499848007,-0.47575938709248283,2.902227869343129,1.9876464159403144,4.130007006105644,2.104771867199353,-1.8100373310763107,-2.609859048336016,-1.2897751837707094,-7.04072422635811,-0.8153910846427607,-2.987567296029707,-0.3080691652292721,0.22351167088794627,-0.8318763100531589,2.1530213923594848,-0.5313220290938414,0.7691247435260001,0.48314225504575486,-7.276027556219607,-1.0481233239165022,2.2313208872652837,-1.4079953990689895,-2.4103384479276566,-2.4577717714545657,-0.09523138989045352,-1.3333675693709337,3.2460339457618375,-1.5010471093138489,1.6989046335845028,2.2923446769502354,-1.540965614552833,-2.1742873142616235,-2.526773177010783,-1.7857621215591464,-1.293789553214046,-0.29770836250523547,10.051053966828976
9812,-4.13568051547678,-10.762174043517476,-12.702203569305079,-10.826370929105499,-12.898957034866438,-22.162696167974,-6.366723052715441,-7.311574602637056,-5.161790382291854,-11.76870148813115,-16.376983036745038,-7.188195262520459,-4.2003817350583335,-1.9829671016955783,-5.376049187157515,-4.300820208994923,-8.098267382245904,-4.80231732223054,-6.975810391124466,-5.836642268122538,2.114666854516332,-7.214955293851252,-8.827760075770922,-4.286330697044072,-14.488729193238363,-14.040971186133588,-11.514107293003864,-13.048173866522664,-14.135876942717173,-12.743200719125849,-13.492526476955835,-16.071997626324038,-15.60967829482898,-22.06357315425306,-11.511606122077984,-10.637339451480816,-6.061259822966494,-7.098385728648829,-4.087951024338681,-8.892495115431522,-2.525873936688662,-4.318027618302395,0.830172679944411,-0.13020572782452727,-2.006152072757434,-8.97388070990254,-16.340334549033557,-2.238418927462866,-3.827220546111731,-5.298286373063065,-8.09934683728689,-6.606690539115349,1.3932545524151614,-5.350548495959871,-2.705363674158587,-0.7519883107215553,-4.807836811425202,-15.199439952820404,-14.363239690683043,-12.433564045795363,-15.943854039248428,-13.574102159854043,-11.19516557587364,-12.608210194303089,-14.068233589721526,-10.029964091919332,-12.225078104787857,-6.452593612003113,-20.896261131965975,-35.98229717139621,-11.58790233062733,-13.479678364961288,-9.695873362051312,-5.312987286080215,4.73806668074876
10561,3.318600849251224,-6.5847542186944565,-6.316376515749238,-9.326045745966292,-1.3108839457201347,-3.4912700475028755,0.4038179562875463,-3.8564581244377307,-4.3208205294912645,-6.569784401458566,-14.999977997248617,-2.3797329292873703,4.2226657490530375,5.249196337610837,6.902104752100258,13.305171475000424,-4.5670930837098105,-9.167262095404253,-12.470425246108544,-8.057035097026787,-11.176487540873026,-5.664471379511646,-8.480542370439263,-3.974910720177382,-6.962427018230522,-15.281802857466994,-22.47936309700357,-15.341663897428862,-22.12425248180758,-6.299341322274195,-0.8603122903659286,4.025746124821765,-0.9975901758172897,5.679339675274189,-2.688815128948329,-1.514069296499563,-2.367330767092686,-5.683057848695447,-4.490324438186389,-2.61278216839297,-3.211032824065179,-3.7771951405478963,-4.9292286005382655,-3.454928071528168,6.453711828803861,-2.6144813214225815,-1.3526008496249773,-5.11478948639194,-2.9088029319730184,-10.022405173158988,-21.920643965299178,-5.8914780016675605,-2.7681616896658046,1.1840739652160623,3.6549091874637614,0.9539640321336247,4.75405329396486,-7.9306872076754455,-10.67732509149735,-10.968751308012523,-9.400401193294286,-11.282087872048558,-16.27274987299497,-12.595745993904263,-12.109970875594705,-13.224990156184894,-11.606038761120123,-10.807674564158246,-8.421140738360505,-2.668645086446782,-8.628340487887082,-8.725141632988286,-8.267305504757134,-8.97389883261367,-4.23583215186491
