frame_no,rotation
10,-0.7523551441488938
20,1.1702619339955378
30,-0.3824912739895987
40,0.1346913169505806
50,0.04440209245391174
60,-0.38302665040253714
70,-0.33047664402992805
80,0.4266640365658685
90,-0.962162113974493
100,-0.827603619663372
110,-0.11648857266297859
120,-0.26999125687117176
130,1.425671206441296
140,0.06745132517945736
150,1.9180089252025623
160,-0.2632083980912232
170,-0.6760565258090574
180,0.015237561810867366
190,0.8555076412636913
200,0.6306279542436789
210,-0.1159348031254771
220,0.05946080618565627
230,-0.015136120706975814
240,0.7345155151175462
250,-0.2364166624166381
260,0.9182924801989509
270,0.08927756318303981
280,0.529280310832944
290,1.0756429760452206
300,0.8059721777122094
310,0.6829227470429273
320,-0.4937434995461905
330,0.9507484864190824
340,-0.07721515675183427
350,0.957311371534621
360,1.1682445430004456
370,0.8023785489304947
380,-1.6045972723167783
390,-0.7869838623031543
400,0.621238713601421
410,-0.3721940060062914
420,-0.48106934158634923
430,0.3831805619274963
440,-2.0016462871999234
450,2.700343336525604
460,0.17601124245085215
470,0.923615321870314
480,-1.9546741880252514
490,0.20698153739116754
500,-0.09793462316537813
510,0.16850184514734295
520,0.11897256601773856
530,0.7144084561868975
540,0.8073128115835243
550,0.09372916558084833
560,0.3952750973323781
570,-0.8054438654080732
580,-0.04346938512167048
590,1.2557266173800652
600,0.6211692648985468
610,-0.9684666738977156
620,-0.6811728711067908
630,0.5763716190344208
640,1.0585792846626656
650,-0.4727945028122591
660,0.30362945118854573
670,-0.9212098275165659
680,-0.9176174758063329
690,-0.3666260851719537
700,0.08017559621586534
710,0.9809477835947777
720,0.1046397749672212
730,0.9048743065398918
740,0.5138328683820502
750,-1.6238990379297853
760,0.8725116423769913
770,0.6391789391412643
780,0.38663558318079516
790,0.33081023294294903
800,0.7614534357530143
810,-2.886252644429967
820,-0.8453358344733595
830,-0.2684615356540917
840,-1.0926320452522336
850,-0.41840997086703063
860,-0.35768170873822247
870,-2.2903529659528528
880,-0.22899267742019497
890,-0.1236205471910157
900,-0.7272151367244339
910,-1.2190761699014068
920,-0.45836357055316984
930,0.21843239738325418
940,-5.466227077456911
950,-1.011503689448734
960,-0.22343468708359715
970,0.8386217503726161
980,0.3680654057289963
990,-0.25413212185377776
1000,1.153505859270429
1010,0.4158589828287775
1020,0.19863627796788846
1030,-0.8997970273085114
1040,-0.2876032328589919
1050,2.099966027736941
1060,-0.1948759451674019
1070,0.4005297290058475
1080,0.3955713387831616
1090,-0.5228625590502233
1100,-1.5135209453320182
1110,-0.7560736083665024
1120,0.19646216613359724
1130,-0.20891153598884274
1140,-0.6016003345499606
1150,-0.2384524027984627
1160,1.4294867270264682
1170,1.9951561795755506
1180,1.0191613531784123
1190,-1.1518243522152698
1200,-2.176970369552193
1210,-0.08266253373120014
1220,0.11378446290217865
1230,-2.0710135974482964
1240,0.20166572314740505
1250,-0.6869561668347709
1260,-0.5914432388955799
1270,0.04447212611407083
1280,-0.9885823786524021
1290,0.8012952539046541
1300,-0.9282788430249922
1310,-1.6002736140148512
1320,-2.246561046891234
1330,-0.5723197762913554
1340,-0.9085612425901517
1350,1.850537162933397
1360,-0.5958748853187247
1370,0.1947095034801969
1380,-0.30081622012308135
1390,-0.6552623757439257
1400,-3.7506485284069364
1410,-0.2115573024751849
1420,-1.0791604798162477
1430,-0.7497368951324717
1440,0.05856729082602086
1450,-0.8317189875913058
1460,-1.4567104052509052
1470,0.5009098443858779
1480,-1.2161770726665238
1490,1.4690691722253213
1500,-0.35609679522476057
1510,0.9319368955875782
1520,-2.1966827022115187
1530,1.5362774115894373
1540,0.427340940091255
1550,-0.1052520705325159
1560,-1.1848317721523571
1570,-0.5723006213137517
1580,-0.7919913241544145
1590,-0.8209266071797899
1600,0.6255898465729223
1610,1.1496179099646593
1620,2.3376741064442337
1630,-0.8822383234379494
1640,3.1816433494405927
1650,0.5815801179175519
1660,0.3024375550960824
1670,-0.11430586261786296
1680,0.9190830940606919
1690,1.2921133951700652
1700,0.6276091801783169
1710,-1.1109818559095705
1720,-1.6052047772839462
1730,-0.7420138285662397
1740,-2.5605881051077413
1750,-0.15143962004307077
1760,-1.0511966623346845
1770,3.309934602609353
1780,-1.671943116130331
1790,-1.3029739957071533
1800,-0.07370960603369203
1810,-0.2127112564916967
1820,-0.21158457686566465
1830,-1.2264283288994766
1840,-0.5681171298657302
1850,0.886949002132571
1860,0.25075920732665063
1870,0.4623047720299961
1880,1.2746179189301086
1890,0.05664360609104635
1900,-0.10817104478211959
1910,-0.41672732268449825
1920,0.049614727071008315
1930,0.6567346327823869
1940,-0.7750587843636861
1950,0.4851050934346122
1960,1.5031523830327371
1970,-0.8020297522666807
1980,0.2726573433139821
1990,1.4147595149375511
2000,0.8564972344861608
2010,-0.965796126350424
2020,0.9255760124656219
2030,-0.22597138750910667
2040,0.015424553243180941
2050,0.006406846306584835
2060,0.04730838325960052
2070,-0.561541104269361
2080,-0.09348859182360197
2090,2.473176925176366
2100,-0.2017100354402357
2110,0.5939580397337463
2120,0.93865447257604
2130,0.3119395224756315
2140,-1.7461211856642516
2150,0.5709177595467751
2160,-0.9680780703131759
2170,0.10172694977890756
2180,0.0841026162539697
2190,0.710871506445488
2200,1.0998319554750469
2210,1.244767862848279
2220,0.43239621119640625
2230,0.08099514317622283
2240,0.5036191508413135
2250,1.3754738908625075
2260,-0.550899844470053
2270,0.05868236548068073
2280,-0.665976449216204
2290,1.0407350563308826
2300,-0.3877505266140108
2310,1.720724323271084
2320,-0.6105871870936879
2330,0.19742826152418239
2340,2.3852705901846925
2350,2.0540188279695024
2360,-1.1553449887318061
2370,-0.1591717099284866
2380,-2.466078338819249
2390,2.1149853581968823
2400,0.7304917248920763
2410,-0.553270954915763
2420,-0.18106715741280743
2430,-0.11449148146710855
2440,1.162135971319964
2450,-0.5843290636854838
2460,-0.4935753066093736
2470,-1.4745558552320361
2480,-0.2786555004216398
2490,-0.0872852506377117
2500,-0.03372187402390725
2510,0.07063817435533123
2520,0.21324264573467694
2530,-0.6521227036682355
2540,-1.3763648197877187
2550,-4.707381186671306
2560,0.46957475132187154
2570,0.4177724467623245
2580,0.19268014688543278
2590,-1.8912532599845908
2600,1.697129306856
2610,-0.9300549152560723
2620,-1.4602235574141942
2630,-2.1919382389177233
2640,1.0988343129693068
2650,-2.1081474193680942
2660,-1.0721035593525132
2670,-1.060534447892696
2680,1.4213970473362625
2690,0.5729043790722781
2700,-0.4774559548092836
2710,-1.4999209051109723
2720,0.6275864514741027
2730,0.6212508380734192
2740,-0.5126933570378361
2750,-0.9236331893818943
2760,0.5342822263934325
2770,0.6632819018297769
2780,0.6833640307194334
2790,0.5407824379774813
2800,-1.4859363669200905
2810,0.5781882544892385
2820,0.5853567410875566
2830,-0.5018371844440942
2840,-0.041429304062702316
2850,-0.04270731994350241
2860,0.2968921043281434
2870,-1.1332637156329837
2880,-0.4740181100347596
2890,1.3234587115690128
2900,0.6579344791597848
2910,0.35025999495265225
2920,-0.1337969264853753
2930,1.172351071453415
2940,-0.3922216369726995
2950,-1.3782403677565118
2960,1.8610019888878415
2970,0.3403816081821858
2980,-0.26846353006022483
2990,-1.1127412992972983
3000,-1.420356202400513
3010,5.767181238434817
3020,-0.126646170723385
3030,-0.9489405590561698
3040,0.2617914698133815
3050,-0.5721392467410933
3060,1.2380091904299222
3070,1.2047764084120196
3080,0.1830560468639394
3090,4.569120771020257
3100,4.0406836064731
3110,-0.4089184164774835
3120,1.623872183062426
3130,1.4602382670941934
3140,2.5567870055307242
3150,1.0899136115984769
3160,-1.4221362109176239
3170,1.3460730283866038
3180,-0.09115790292736622
3190,2.0648409467602353
3200,0.20426528082377124
3210,0.6009308055695817
3220,0.7368001462065458
3230,3.6528994840446605
3240,0.6311280346878567
3250,1.6449799881506706
3260,2.436150348374335
3270,1.0818478617852312
3280,-1.5627000954220716
3290,0.5590848186194443
3300,-0.42840952729309356
3310,-0.1519189756909582
3320,-2.134448459195842
3330,-1.660076408276185
3340,-0.6659597081193924
3350,-0.6787127630296417
3360,0.5383459000066549
3370,0.2876271086193084
3380,0.4483019907355182
3390,0.9572976688148769
3400,-0.25277810163287573
3410,0.29050743966159287
3420,0.42832491528874617
3430,0.5232186401647515
3440,-0.5436786011552159
3450,1.6249628579072999
3460,0.682221358627608
3470,0.27110105113932537
3480,-0.42539615087172133
3490,-1.637374600959213
3500,0.26470324885719365
3510,-1.7009820752011515
3520,0.49890426833367946
3530,-1.4455045756643037
3540,2.246510131542446
3550,-0.6592761309922746
3560,0.7121420211257937
3570,0.37699391015729644
3580,-0.056620042675334326
3590,0.9760620666008882
3600,-0.6640652741024136
3610,1.2936783566379966
3620,-0.5099197415189587
3630,-0.20102430713267333
3640,0.6999009260632869
3650,-0.9879873685963744
3660,-3.7601509970710745
3670,-0.712474810963079
3680,-0.8869438496161168
3690,4.781544866965697
3700,0.45470306895099477
3710,1.8043798103036623
3720,0.5023595651363394
3730,2.0164362771422075
3740,-1.5315027886142856
3750,-0.06329732265871232
3760,-0.25070123922603554
3770,0.7064667604422012
3780,-2.440807581066015
3790,-1.7734784235910932
3800,-0.04413918110107384
3810,-1.147625316931547
3820,0.3117562300782679
3830,-0.28788236783867716
3840,0.13219495909015216
3850,-1.48557067469841
3860,-1.8295306467561985
3870,-0.9725825222380236
3880,0.4778874149953728
3890,-0.48020281730052095
3900,-0.5553565616107593
3910,-0.5897351791817529
3920,-0.8406163087114498
3930,-0.38902138742708536
3940,0.637829004761429
3950,-0.16785051034249654
3960,0.0046328990608585086
3970,-0.3903127040359815
3980,-0.3545515457377011
3990,-1.2491034608324618
4000,0.36685831320641715
4010,-1.623208957263236
4020,0.2908517622239434
4030,-1.1403045981472972
4040,1.0144755052769756
4050,0.490929234421455
4060,-1.0772191169895267
4070,-0.3050992528816078
4080,-0.8158949309707633
4090,0.18646710435464262
4100,-2.759908995883155
4110,0.5043964169608433
4120,-1.333304249289225
4130,0.1464187898324555
4140,-1.9176151137267317
4150,-1.0721516644027325
4160,-0.007967342817192663
4170,-0.8737512202868953
4180,-0.19946921398675643
4190,-0.34527516517793666
4200,0.546361180485178
4210,1.0641788400769692
4220,-0.40958216689898513
4230,0.3102125888763681
4240,-2.553021735686885
4250,-0.05020010104116007
4260,0.11613930564933161
4270,0.17083257267498075
4280,0.3481285033262488
4290,-0.5258026327146881
4300,-1.3212071585947882
4310,0.3183717884934701
4320,-2.1652525974690273
4330,-2.514812547625116
4340,-0.6041664258078823
4350,-0.7241762539895373
4360,0.9298345403632845
4370,0.3635357788543319
4380,0.0937323264750266
4390,-0.48292132144668654
4400,-0.8543472108421237
4410,-0.8784283999625162
4420,-1.9191727323312922
4430,0.11305446164996641
4440,-1.1136030818204434
4450,-0.7709234514389027
4460,0.1499749163342519
4470,-0.4713673338058866
4480,0.6920889291810453
4490,-0.40179895379801955
4500,-1.1941888180373985
4510,0.4412606071370405
4520,0.3485280925165459
4530,0.08859489100291199
4540,-0.46033101519256125
4550,0.009007167152054726
4560,-1.729618913684601
4570,-1.1680727140667997
4580,0.23020293760552019
4590,-0.20415881149778423
4600,-0.4700129994273208
4610,-1.2815968645260152
4620,-1.36066544068895
4630,0.7973264714806055
4640,1.7225947927153786
4650,0.4768141599304422
4660,0.7505753913333569
4670,-1.4163051782228429
4680,1.1604312655276585
4690,0.3038762294119272
4700,-0.26825098614845827
4710,-0.020523492839511635
4720,0.5038114858845895
4730,-0.19259785202742116
4740,-3.22043244180468
4750,-1.2022240248556308
4760,3.2271399774406313
4770,0.07471534988028883
4780,0.33920401657617383
4790,2.805912185583916
4800,0.19767999234031775
4810,0.1444120113265735
4820,1.9313882313572275
4830,-0.3083572260911124
4840,0.0821770151839456
4850,-1.5102250429488766
4860,-0.9427912421103686
4870,0.0993686592980765
4880,0.0024287047859771205
4890,-0.7066735458253057
4900,0.4188060989973746
4910,0.18621805850684692
4920,-1.8853724315707674
4930,-0.36188391234678646
4940,1.2447586545864107
4950,0.9820526228709688
4960,1.7295090822690384
4970,0.005611619865201478
4980,-0.5411087734485841
4990,0.7555134043957519
5000,-0.4434165292506266
5010,0.1414444530672221
5020,0.017659692486375084
5030,0.09037985717811686
5040,0.7308361190830716
5050,-0.1956488455872868
5060,0.26012206684295514
5070,-2.007052185389727
5080,-0.30980428452012865
5090,2.0819905391840083
5100,0.2896784534294453
5110,1.378284020659866
5120,0.9226466741881965
5130,-0.07300892553139382
5140,1.1405926218990277
5150,0.36347806868659494
5160,0.0732892602110865
5170,-0.6517048778596198
5180,-1.4648981851427398
5190,-0.6457170809302288
5200,-0.7491863810864942
5210,-1.0705359949733382
5220,-0.14833701716083544
5230,-0.876410143356719
5240,0.7753059574268938
5250,-0.792786836780762
5260,-0.155707945554091
5270,-0.9448084511713343
5280,0.8320624090244298
5290,0.47481884872325264
5300,-0.688315082336517
5310,0.3965704448085383
5320,-0.11853589280603767
5330,-0.16616400835398484
5340,0.4342519858095214
5350,-0.6372022673867591
5360,-0.20479554664655952
5370,0.22587966960310743
5380,1.4048611464828253
5390,-0.03637117484620017
5400,-1.1949268771502375
5410,0.6382620176180682
5420,0.4375822236394111
5430,-0.7200485996191226
5440,0.17298248198987526
5450,0.8309277689190404
5460,-0.1790962374151244
5470,-0.20298619604679113
5480,-0.48801930231985247
5490,0.1967902432782001
5500,-1.0330335766933776
5510,0.5371117086803163
5520,0.08354211276366177
5530,-0.5155377512734999
5540,1.6923797301241936
5550,-0.7655662839185364
5560,0.6851859244605994
5570,-0.6380547821491566
5580,2.6566326596084386
5590,1.3088545347341252
5600,-1.7043357412968236
5610,-0.9867730334615257
5620,-0.336685448768029
5630,-2.555858140228216
5640,1.466998947660371
5650,1.417188176198428
5660,1.7098277245795082
5670,0.08365639946441927
5680,0.6181387869627338
5690,-1.1248729926474523
5700,0.5691722575816147
5710,0.588126288204927
5720,0.94793531948545
5730,-1.3384632018815612
5740,0.852463624955839
5750,2.46893834972941
5760,-0.3685242273255921
5770,-0.06895125610909625
5780,3.171018141732246
5790,-0.1880259655984084
5800,-0.1861721908992616
5810,-0.04017086500675274
5820,-1.7075793700021595
5830,-1.1305097803286694
5840,-0.41590334232006176
5850,0.06747136123478836
5860,-0.20638407995751018
5870,2.237533303809302
5880,7.388938756705417
5890,1.3514373405241953
5900,2.918003023069563
5910,0.4853086482970379
5920,0.49950885478105644
5930,0.11516676900725975
5940,-1.127942277067755
5950,-0.4627581298535096
5960,0.9035518982776045
5970,0.43875506419199395
5980,-0.005248440454281744
5990,2.488820811637274
6000,-0.696345862238318
6010,-2.7867235745495313
6020,0.5982929366117532
6030,1.8742375636508015
6040,0.09246384788694573
6050,-0.0014355066344203526
6060,0.21469887187847958
6070,-0.676801324646502
6080,1.453349457828919
6090,0.581001893767565
6100,0.044698848881910724
6110,-0.25741717447383683
6120,-0.09928732663693188
6130,0.8041787602842225
6140,-1.4296488023124825
6150,-0.31843978805408235
6160,-1.0583107623208141
6170,2.7899882237256888
6180,1.394529625917764
6190,0.4090174585354047
6200,-1.5757421641363458
6210,2.7995703444675137
6220,1.1216424438902795
6230,-0.15679837595342186
6240,1.9115819393992384
6250,0.3014254605344119
6260,1.0558451526568802
6270,0.5555421157058439
6280,-1.657089132134285
6290,0.7326401376822045
6300,1.4660181041505747
6310,-0.34941045724637304
6320,-1.3209319705677292
6330,0.005036996119314352
6340,1.2315742660750393
6350,-0.5749701937151125
6360,-1.1277840754611774
6370,-0.32140969062351304
6380,-0.24118663418716474
6390,-0.5840780578709275
6400,0.14582537387912242
6410,0.5903609524565983
6420,-1.1611400845197448
6430,0.9032358715002042
6440,1.4340303465223585
6450,0.12632363546040828
6460,0.7868131254151628
6470,-1.6202280824584303
6480,-0.6113866772950907
6490,-0.6036685457238816
6500,0.08021471870080443
6510,-0.13949384769235018
6520,0.34683958421198025
6530,-0.868800185371498
6540,-1.4949729934048586
6550,1.0289875540157456
6560,-1.6771796108033834
6570,-1.0528250962095247
6580,0.9297543867516482
6590,-0.5657992147498123
6600,-0.9973590471106794
6610,0.22294312075905706
6620,0.41691727038792104
6630,0.6986640836365247
6640,-0.2094465957063492
6650,-1.6955206642637637
6660,0.1281426113977321
6670,-5.713015790144416
6680,0.5440090440724257
6690,1.1233264811243084
6700,0.6650574367338824
6710,0.5685789217752697
6720,-0.29924644418644014
6730,-0.7584797199355107
6740,-1.8840498214854415
6750,-0.3759978734499677
6760,-0.8515545348042172
6770,0.37029263390009864
6780,-0.2730102829758848
6790,0.5363969063441735
6800,-2.043345286871941
6810,0.17788701857455208
6820,-0.6102818507284485
6830,-0.7176414917999652
6840,-0.5185637017893626
6850,0.20364820647949097
6860,-0.07359535266016573
6870,-1.18314252551348
6880,-0.9553268380052963
6890,-2.9153413250889852
6900,0.8325785596926726
6910,1.1351188303894253
6920,0.1820026272988835
6930,-0.382692646913929
6940,0.7095009179514253
6950,2.812750747588189
6960,-0.33443624231827945
6970,0.7103583108611358
6980,1.4049407653707244
6990,-0.9939586958576231
7000,0.5855022517743939
7010,0.992365970836834
7020,0.9046364579547205
7030,0.34729222799872833
7040,-0.6816612800788786
7050,-2.123310275193164
7060,1.3248142651231203
7070,0.26172801283962593
7080,-3.0923514762409097
7090,-0.22753729746938836
7100,2.3250879884004534
7110,-0.08827703579613039
7120,-0.8799287369709801
7130,0.2866470747944824
7140,0.39289669931396287
7150,1.7813112137480014
7160,0.352992202739327
7170,-1.4149907595502282
7180,-0.5928710331062208
7190,-0.0054492276382897
7200,-0.3423833171117438
7210,-0.376070136028242
7220,0.4585555421298145
7230,-0.5259951011105014
7240,-0.10482300328159894
7250,0.3504043022310279
7260,1.0929458083828647
7270,0.12608914007165173
7280,0.27980332715937223
7290,1.153732751359268
7300,0.49840345760115745
7310,0.23202527239560694
7320,0.46947090059470914
7330,0.8486480559337525
7340,2.498304485177135
7350,-0.188480052409634
7360,-0.5120211698323149
7370,-0.9230762931854584
7380,0.3953433345575661
7390,0.1033162283042853
7400,-0.8840698892579462
7410,-0.26882731722848774
7420,0.11966405066741315
7430,-0.17609808770963503
7440,0.31356290289122896
7450,0.5041119231425704
7460,-0.09088827839566893
7470,0.7895160319484942
7480,0.5188142217722159
7490,1.0413197349422865
7500,0.1579836932533361
7510,0.2013333522058029
7520,-0.8393841669233724
7530,0.03158757760667652
7540,2.5175002024491806
7550,-2.6634045975617058
7560,-1.0299614933299235
7570,-1.133309716928612
7580,1.291018030825157
7590,-0.46072717356091286
7600,1.8254499121765282
7610,0.25356989384640805
7620,-0.5197224521977928
7630,-2.531529852344786
7640,-1.3055134576608567
7650,-0.5884767623427634
7660,-2.2407406140117647
7670,-1.20960683642196
7680,-1.006528835541519
7690,-0.5995817025903379
7700,-0.03671180539994323
7710,0.011174400474808555
7720,-0.12238794547061937
7730,-0.20714541106086504
7740,1.2274189091553842
7750,-0.13199364108813585
7760,0.8469776242842229
7770,-0.34601293889956086
7780,-0.7902092330153372
7790,-0.2775293163418046
7800,-0.710636570122996
7810,-0.9089153727374353
7820,0.25326076103183504
7830,-0.32084408058856273
7840,2.5276272684527834
7850,-0.2308473801967954
7860,0.917132058106412
7870,0.7642641254852144
7880,-0.5615690031728353
7890,0.22330677780411212
7900,-0.43229491759680005
7910,-0.27392512568185146
7920,-5.579692495989737
7930,-0.515099933497464
7940,-1.8579593340231346
7950,1.2306157945911935
7960,-0.9734713986558446
7970,0.15232608360483654
7980,0.3063438284870198
7990,0.8228875229413908
8000,-0.5600651271511925
8010,-0.05402339869791015
8020,0.36451729529898813
8030,1.128203903866655
8040,0.6877851543311528
8050,-0.0064711145008326115
8060,-0.01722752533676808
8070,1.8929356356898572
8080,0.024174525741259834
8090,0.9420008805819708
8100,-0.0375809512948011
8110,0.4812264164799406
8120,-1.1995140135053493
8130,-0.9948312150800636
8140,-0.7277063838595599
8150,-0.15082989418666545
8160,-0.15060000742375176
8170,0.06374747706980803
8180,-0.9622994622092665
8190,0.198207207448465
8200,-0.014884231128899778
8210,1.0910088965074791
8220,1.5411568867314263
8230,2.3034864364089755
8240,0.4921464146727753
8250,-2.3377155868567443
8260,-0.703669310238614
8270,0.18958445152985914
8280,0.900224887805816
8290,-0.19110747291816596
8300,-0.3587990573145428
8310,-0.6164616262308997
8320,1.9871941837129283
8330,-0.6550708768062627
8340,1.836334717101242
8350,-0.5287510996413749
8360,1.043593864019181
8370,0.19662309936688122
8380,0.12406755988291035
8390,0.7731752806623176
8400,0.8507332270771041
8410,0.9493283384499147
8420,1.9040841190499145
8430,0.18430007050134295
8440,3.8746466912583934
8450,0.32672763609898847
8460,-0.5486672122882915
8470,0.8559946803174535
8480,-1.4376589031995004
8490,3.016689184130441
8500,0.8856245649119814
8510,0.6062429551992116
8520,0.7902036097198486
8530,1.8990495052023832
8540,-0.7422016056349453
8550,-1.0646543668384107
8560,0.7436423099229683
