frame_no,com_x,com_y,com_z,dcom_x,dcom_y,dcom_z
500,23.0331896275011,1.7675362500629581,5.495568038331273,0.3728234715527776,-0.13044115090563602,-0.1685065458127717
510,23.04728789580669,1.764278363719879,5.488870350211851,0.3869217398583693,-0.13369903724871524,-0.17520423393219353
520,23.061701383217667,1.7614660208605608,5.482396312512364,0.401335227269346,-0.13651138010803332,-0.1816782716316805
530,23.078330168754878,1.756871477968742,5.479514447345239,0.41796401280655715,-0.14110592299985214,-0.18456013679880545
540,23.09580177435906,1.7532304653309556,5.478659534949037,0.4354356184107395,-0.14474693563763852,-0.18541504919500795
550,23.11175502870569,1.749980014701874,5.477407489180874,0.45138887275737005,-0.1479973862667201,-0.18666709496317058
560,23.12947607120566,1.7462031224843317,5.475344478116937,0.4691099152573379,-0.1517742784842624,-0.1887301060271076
570,23.14805436091283,1.7407537037834941,5.474438266333477,0.4876882049645097,-0.1572236971851,-0.18963631781056733
580,23.167067048960263,1.7349677818475528,5.474952125180385,0.5067008930119421,-0.16300961912104128,-0.1891224589636593
590,23.18566301822475,1.7307751436890966,5.475257683216556,0.5252968622764307,-0.16720225727949756,-0.18881690092748826
600,23.20332256423585,1.7273333489221205,5.478162872131469,0.5429564082875302,-0.1706440520464736,-0.18591171201257595
610,23.21924853542963,1.7224406109466588,5.483896696393918,0.5588823794813109,-0.17553679002193534,-0.18017788775012633
620,23.23600102439746,1.7173751355188602,5.4894525133602565,0.5756348684491392,-0.1806022654497339,-0.174622070783788
630,23.25380889154463,1.713644575709879,5.496663973689896,0.5934427355963088,-0.18433282525871508,-0.16741061045414884
640,23.273635723282542,1.7082680345726886,5.504076065285012,0.6132695673342212,-0.18970936639590552,-0.15999851885903293
650,23.293297975365093,1.7032250419330444,5.5093554606016175,0.6329318194167719,-0.19475235903554977,-0.154719123542427
660,23.313597171680335,1.699531650169837,5.512706143000038,0.6532310157320147,-0.19844575079875715,-0.15136844114400638
670,23.33470611801748,1.6949780957614042,5.516499822235678,0.6743399620691584,-0.2029993052071899,-0.14757476190836627
680,23.35562505990124,1.6901533742914776,5.521423183241719,0.6952589039529187,-0.20782402667711652,-0.14265140090232542
690,23.37532228978472,1.6870510629129944,5.529452361556491,0.7149561338363988,-0.21092633805559968,-0.13462222258755396
700,23.392976810451103,1.6859338256055467,5.538454972927363,0.732610654502782,-0.2120435753630474,-0.1256196112166812
710,23.41154941907601,1.6860213088476372,5.54954396671399,0.7511832631276896,-0.2119560921209569,-0.11453061743005488
720,23.42917385871807,1.6857453482004532,5.560229812602011,0.7688077027697489,-0.21223205276814094,-0.10384477154203342
730,23.447292897716594,1.6819382615277507,5.572572494196741,0.7869267417682728,-0.2160391394408434,-0.09150208994730313
740,23.46545615580936,1.6774526502186153,5.5852997475495885,0.805089999861039,-0.2205247507499788,-0.07877483659445605
750,23.484296653657005,1.6716434150565687,5.597662324760331,0.8239304977086839,-0.22633398591202547,-0.06641225938371331
760,23.50319246552463,1.6646095732542898,5.608799291319014,0.84282630957631,-0.2333678277143043,-0.05527529282503085
770,23.522046098591872,1.6582348918718877,5.618268107145658,0.8616799426435513,-0.23974250909670647,-0.04580647699838636
780,23.541360210031982,1.650757834451621,5.626295783430375,0.8809940540836614,-0.2472195665169732,-0.0377788007136699
790,23.559471118674796,1.643362046833456,5.634436725070717,0.8991049627264758,-0.25461535413513814,-0.029637859073327277
800,23.57693795380779,1.6352968906538348,5.64167519974382,0.9165717978594685,-0.26268051031475936,-0.022399384400224598
810,23.5956599245502,1.6279362021982537,5.646479485210735,0.9352937686018805,-0.2700411987703404,-0.017595098933309572
820,23.617027298822247,1.620884186295552,5.65256246588944,0.9566611428739265,-0.27709321467304204,-0.011512118254604964
830,23.638583894934452,1.6139050011101335,5.659837018010043,0.9782177389861317,-0.28407239985846067,-0.0042375661340017245
840,23.65923550322166,1.6055188441119577,5.667354858238927,0.9988693472733381,-0.29245855685663646,0.003280274094882074
850,23.68166073594235,1.5991957043941891,5.67497677976329,1.0212945799940307,-0.298781696574405,0.01090219561924588
860,23.704396350851557,1.5939378697487359,5.682471749262671,1.044030194903236,-0.30403953121985827,0.018397165118626546
870,23.72594526237559,1.5889930165267587,5.68924799916153,1.0655791064272684,-0.3089843844418354,0.025173415017485823
880,23.74508668410396,1.5845660855968435,5.696028956122775,1.0847205281556391,-0.3134113153717506,0.0319543719787303
890,23.763334271781893,1.5805251570253736,5.701731890673257,1.1029681158335727,-0.3174522439432206,0.037657306529212065
900,23.779205556656343,1.5764841092419386,5.7078434635101525,1.1188394007080227,-0.32149329172665553,0.04376887936610796
910,23.7945486221979,1.571578454293037,5.714462524295972,1.1341824662495803,-0.326398946675557,0.0503879401519276
920,23.807933220793267,1.5664400241290959,5.720789370131408,1.1475670648449459,-0.33153737683949824,0.05671478598736357
930,23.8212337288453,1.5597341991307003,5.726562750401923,1.1608675728969793,-0.3382432018378938,0.062488166257878675
940,23.836190055326007,1.5520290598376447,5.730981551480523,1.1758238993776864,-0.3459483411309494,0.06690696733647883
950,23.849814171169324,1.5433821246773278,5.735040502117672,1.1894480152210036,-0.3545952762912663,0.07096591797362706
960,23.86261908315297,1.5359531675930442,5.738433472010423,1.2022529272046505,-0.3620242333755499,0.07435888786637879
970,23.876081561198905,1.528013642097349,5.74193033638808,1.2157154052505845,-0.3699637588712452,0.07785575224403551
980,23.888621027389995,1.521402546880793,5.745781333165058,1.2282548714416741,-0.3765748540878011,0.08170674902101371
990,23.898409706401686,1.514106409143254,5.749406576250399,1.2380435504533658,-0.38387099182534024,0.08533199210635445
1000,23.90885341958072,1.5060233857257754,5.756775673979977,1.2484872636323985,-0.3919540152428187,0.0927010898359324
1010,23.91796580469537,1.49820898378248,5.764396121692611,1.2575996487470498,-0.3997684171861142,0.10032153754856665
1020,23.9243448961547,1.4900582004103364,5.773707894340591,1.2639787402063796,-0.4079192005582577,0.10963331019654632
1030,23.928504503254487,1.4828792228103345,5.780649005960564,1.2681383473061665,-0.41509817815825967,0.11657442181651945
1040,23.932212433447898,1.4762693894387517,5.7857131461435785,1.2718462774995771,-0.4217080115298424,0.12163856199953393
1050,23.936320000434655,1.4697682109486558,5.791132062867697,1.2759538444863345,-0.4282091900199383,0.12705747872365247
1060,23.9411459771291,1.4633902966927672,5.795867044416709,1.2807798211807793,-0.4345871042758269,0.13179246027266434
1070,23.947465854448346,1.4597556658937954,5.800918375057651,1.2870996985000254,-0.4382217350747988,0.13684379091360643
1080,23.954933818694585,1.4564387472867273,5.805486029788206,1.294567662746264,-0.44153865368186684,0.1414114456441613
1090,23.96168340406171,1.4532070348258617,5.810090217619078,1.3013172481133886,-0.44477036614273247,0.14601563347503355
1100,23.969421809182016,1.4491670626139173,5.815486233893579,1.3090556532336954,-0.4488103383546769,0.15141164974953458
1110,23.97677229458362,1.4437707711446326,5.817725873422294,1.3164061386352977,-0.45420662982396154,0.15365128927824934
1120,23.98462291730069,1.4389631118468775,5.8183914897874125,1.3242567613523697,-0.4590142891217166,0.15431690564336797
1130,23.99276315485311,1.4333005912596537,5.818596678513477,1.332396998904791,-0.46467680970894043,0.15452209436943232
1140,24.001107446540917,1.428136923405775,5.8207095529235175,1.3407412905925966,-0.4698404775628191,0.15663496877947303
1150,24.006500363317958,1.4227286193097934,5.823197187445404,1.3461342073696372,-0.4752487816588007,0.15912260330135908
1160,24.011210883337426,1.41694933495801,5.825952093877584,1.3508447273891058,-0.4810280660105841,0.16187750973353943
1170,24.013951469592378,1.4102313672391054,5.828284914248104,1.3535853136440572,-0.48774603372948877,0.1642103301040594
1180,24.012804968272256,1.4065373375528687,5.830255584100493,1.3524388123239355,-0.49144006341572544,0.16618099995644808
1190,24.010797523469343,1.403388807014861,5.833339739223789,1.350431367521022,-0.4945885939537331,0.16926515507974482
1200,24.009914176733083,1.4011822791787358,5.836311689645963,1.3495480207847628,-0.4967951217898583,0.1722371055019183
1210,24.00842224235123,1.3966612597211168,5.841009177034276,1.3480560864029094,-0.5013161412474774,0.17693459289023128
1220,24.00634839489106,1.391106051776343,5.847184955296333,1.3459822389427387,-0.5068713491922512,0.18311037115228856
1230,24.00449270790576,1.3852528450569903,5.853950324472825,1.3441265519574408,-0.5127245559116038,0.1898757403287803
1240,24.005201106512892,1.378155505128442,5.860533334074697,1.3448349505645716,-0.5198218958401521,0.1964587499306525
1250,24.009877021818912,1.3708619774837785,5.864581907511986,1.3495108658705917,-0.5271154234848157,0.2005073233679413
1260,24.014511026174507,1.3628144423825554,5.869144245466373,1.354144870226186,-0.5351629585860387,0.2050696613223284
1270,24.016619106992145,1.3544773001723962,5.875984675435248,1.3562529510438246,-0.5435001007961979,0.21191009129120353
1280,24.017288761220147,1.3469192837148167,5.884052362746257,1.3569226052718264,-0.5510581172537774,0.21997777860221213
1290,24.01791740379207,1.33899705895242,5.892078773242967,1.3575512478437481,-0.5589803420161741,0.22800418909892262
1300,24.01684544162416,1.329384313150654,5.901002143943093,1.3564792856758388,-0.5685930878179402,0.23692755979904856
1310,24.01576596092712,1.3200362884392802,5.909581834874981,1.3553998049787985,-0.5779411125293139,0.24550725073093638
1320,24.0161143145386,1.3102357077707107,5.917128902134156,1.3557481585902806,-0.5877416931978834,0.25305431799011124
1330,24.016203197144197,1.3011986913281735,5.925405154622874,1.3558370411958762,-0.5967787096404207,0.26133057047882957
1340,24.016028130797455,1.2919562489789636,5.933827337113445,1.3556619748491343,-0.6060211519896306,0.26975275296940016
1350,24.017186716095758,1.2843728087118491,5.939903434726008,1.3568205601474368,-0.613604592256745,0.2758288505819637
1360,24.017907153207872,1.2768303455438212,5.945437638963601,1.3575409972595516,-0.6211470554247729,0.2813630548195567
1370,24.017631573749764,1.2699699530417976,5.9524494259772345,1.3572654178014432,-0.6280074479267965,0.28837484183318995
1380,24.01643626291179,1.262248918430675,5.960053131637016,1.3560701069634682,-0.635728482537919,0.2959785474929717
1390,24.01319421905523,1.2544707870375136,5.96898402690361,1.3528280631069087,-0.6435066139310806,0.30490944275956533
1400,24.01097061312555,1.2485366908933095,5.977952111085313,1.35060445717723,-0.6494407100752846,0.31387752694126814
1410,24.010823533469768,1.242311041799242,5.987033594056222,1.3504573775214475,-0.6556663591693521,0.32295900991217774
1420,24.011730598446807,1.2362155873747063,5.998195304762028,1.351364442498486,-0.6617618135938879,0.3341207206179835
1430,24.01041992744234,1.230605878997012,6.009108678897198,1.350053771494018,-0.6673715219715821,0.34503409475315383
1440,24.008877486298395,1.2249878371020342,6.020776344147708,1.3485113303500746,-0.67298956386656,0.3567017600036637
1450,24.00753244242618,1.217989589075684,6.0316353835433505,1.347166286477858,-0.6799878118929101,0.36756079939930597
1460,24.004163338406666,1.2118876973652504,6.0432811261031665,1.3437971824583457,-0.6860897036033438,0.37920654195912196
1470,24.00132067234471,1.20633891851939,6.056300376188721,1.3409545163963905,-0.6916384824492041,0.3922257920446768
1480,23.999559109070635,1.2007380565121912,6.068227845775242,1.3391929531223141,-0.6972393444564029,0.4041532616311976
1490,23.99717314814178,1.194637805173592,6.078873250417384,1.336806992193459,-0.7033395957950022,0.41479866627333983
1500,23.995198211392946,1.1893172189357963,6.089160845246414,1.3348320554446254,-0.7086601820327978,0.42508626110236936
1510,23.994496990434566,1.1868240211761685,6.0975100765659995,1.3341308344862455,-0.7111533797924257,0.433435492421955
1520,23.99306491487939,1.1861373590816378,6.1062351757969155,1.3326987589310697,-0.7118400418869564,0.442160591652871
1530,23.989928293782864,1.1830720581523704,6.116925284871406,1.329562137834543,-0.7149053428162238,0.4528507007273612
1540,23.985696442540355,1.1789686454305126,6.128324531664705,1.3253302865920347,-0.7190087555380815,0.46424994752066073
1550,23.98050819682376,1.1763435200562375,6.139479859230342,1.3201420408754387,-0.7216338809123566,0.47540527508629715
1560,23.974057141859255,1.1713902475550573,6.150391591035963,1.3136909859109345,-0.7265871534135369,0.4863170068919187
1570,23.965984883793364,1.164620426809593,6.1607455083054115,1.3056187278450437,-0.7333569741590011,0.49667092416136693
1580,23.959016706979746,1.1592372318225415,6.1731666583010165,1.2986505510314252,-0.7387401691460527,0.509092074156972
1590,23.95306175830483,1.1548641654079526,6.185070788029215,1.2926956023565097,-0.7431132355606416,0.5209962038851703
1600,23.947409295714706,1.149214807713116,6.198341799105236,1.2870431397663857,-0.7487625932554782,0.5342672149611918
1610,23.942328718213727,1.1434661611918693,6.210618587777359,1.2819625622654058,-0.7545112397767249,0.5465440036333149
1620,23.936161700762657,1.1371486355085125,6.222845282780746,1.2757955448143363,-0.7608287654600816,0.5587706986367014
1630,23.929562984311914,1.1300503960733803,6.233383434301628,1.2691968283635937,-0.7679270048952138,0.5693088501575838
1640,23.924110215300235,1.1219670814203866,6.24180309489849,1.2637440593519145,-0.7760103195482075,0.5777285107544454
1650,23.916122888333685,1.1121993907163454,6.2506268825527584,1.2557567323853647,-0.7857780102522487,0.5865522984087139
1660,23.90848761422991,1.1004061281573077,6.258592362477644,1.248121458281588,-0.7975712728112865,0.5945177783335991
1670,23.902042359160905,1.0892375882978689,6.266604162532864,1.2416762032125845,-0.8087398126707253,0.6025295783888192
1680,23.89721540116051,1.0783741705984229,6.273017928543903,1.2368492452121878,-0.8196032303701712,0.6089433443998589
1690,23.893696985539524,1.0674923648161667,6.277419067574866,1.2333308295912033,-0.8304850361524274,0.6133444834308213
1700,23.890333061862403,1.056598121038159,6.281499413725402,1.2299669059140825,-0.8413792799304352,0.6174248295813571
1710,23.88776927163184,1.045030576367587,6.286396541766445,1.2274031156835186,-0.8529468246010072,0.6223219576224004
1720,23.88572519675335,1.0350411198147182,6.291815280896058,1.2253590408050279,-0.8629362811538759,0.6277406967520136
1730,23.880787755634376,1.0287816317183989,6.298498398781649,1.2204215996860555,-0.8691957692501953,0.6344238146376044
1740,23.877810748166276,1.0225395628640441,6.304733137211843,1.217444592217955,-0.87543783810455,0.6406585530677988
1750,23.876010672196895,1.0151117732941195,6.307777511524522,1.2156445162485738,-0.8828656276744746,0.6437029273804775
1760,23.87145821572456,1.0048782229814992,6.31004384343531,1.211092059776238,-0.8930991779870949,0.6459692592912658
1770,23.866715156129395,0.9954013681785708,6.313077551922779,1.2063490001810742,-0.9025760327900233,0.6490029677787348
1780,23.863851769943874,0.9879754242710211,6.316728091557087,1.2034856139955536,-0.910001976697573,0.6526535074130422
1790,23.862685481700787,0.9789927101342965,6.3186708705688135,1.202319325752466,-0.9189846908342977,0.654596286424769
1800,23.860163559268937,0.9701168586246296,6.321037944565206,1.1997974033206162,-0.9278605423439645,0.6569633604211615
1810,23.856542498673644,0.9612407027977926,6.323237202692408,1.1961763427253231,-0.9367366981708015,0.6591626185483639
1820,23.852304268868213,0.9537835877921491,6.326515089281873,1.1919381129198925,-0.944193813176445,0.6624405051378286
1830,23.848593724419867,0.9460820652538364,6.330236923286063,1.1882275684715466,-0.9518953357147577,0.6661623391420184
1840,23.842045611259916,0.9376091128952221,6.331651508162978,1.1816794553115955,-0.960368288073372,0.6675769240189338
1850,23.835278604656665,0.928320683429465,6.3318980193778005,1.1749124487083442,-0.9696567175391291,0.667823435233756
1860,23.82895622202758,0.9186393352000526,6.33082255859023,1.1685900660792576,-0.9793380657685415,0.666747974446185
1870,23.820928558524137,0.9112009473144018,6.3286540615598605,1.1605624025758168,-0.9867764536541923,0.664579477415816
1880,23.81289980300697,0.9041479077011607,6.326654534894926,1.1525336470586502,-0.9938294932674334,0.6625799507508816
1890,23.80452389697606,0.8947786697093169,6.325815460667776,1.1441577410277404,-1.0031987312592774,0.6617408765237318
1900,23.797204314115234,0.8862366272703341,6.325232757957045,1.1368381581669134,-1.01174077369826,0.6611581738130008
1910,23.791433525087232,0.8811733702492525,6.325074742725032,1.1310673691389113,-1.0168040307193418,0.661000158580987
1920,23.78646321601891,0.8768878096144084,6.326288418206099,1.1260970600705882,-1.0210895913541858,0.6622138340620545
1930,23.784430118117825,0.8728863327519771,6.327845783619319,1.1240639621695045,-1.025091068216617,0.6637711994752742
1940,23.783684048045355,0.8695866208158423,6.326370425518975,1.1233178920970346,-1.0283907801527519,0.6622958413749309
1950,23.782484451443207,0.8656113006874495,6.322784045518705,1.1221182954948858,-1.0323661002811446,0.6587094613746602
1960,23.780495923700276,0.8634162986759539,6.319438443593926,1.1201297677519548,-1.0345611022926402,0.6553638594498814
1970,23.77784623542893,0.862264769550322,6.315947084508413,1.117480079480611,-1.035712631418272,0.6518725003643686
1980,23.77573708973219,0.8609744482014481,6.313358312852587,1.1153709337838684,-1.037002952767146,0.6492837287085429
1990,23.77437856848688,0.861051436529816,6.311064715092703,1.1140124125385604,-1.0369259644387783,0.6469901309486588
2000,23.773727403039864,0.861309255521119,6.306341013347112,1.113361247091543,-1.036668145447475,0.6422664292030671
2010,23.774150268367045,0.8623888409069768,6.300243174934915,1.113784112418724,-1.0355885600616173,0.6361685907908701
2020,23.772678183282274,0.8632569018170408,6.292390937515821,1.112312027333953,-1.0347204991515533,0.6283163533717762
2030,23.76928550622695,0.8641551767238187,6.282628490277151,1.1089193502786294,-1.0338222242447754,0.6185539061331067
2040,23.765944949363742,0.8672706569681321,6.273309499019104,1.1055787934154218,-1.030706744000462,0.6092349148750591
2050,23.76329952423577,0.8716709975313387,6.264728591078974,1.1029333682874487,-1.0263064034372555,0.6006540069349295
2060,23.761450842406067,0.8740768210718585,6.2558199337712965,1.101084686457746,-1.0239005798967358,0.591745349627252
2070,23.759264622578595,0.8752173618759947,6.248453435665123,1.0988984666302741,-1.0227600390925993,0.5843788515210786
2080,23.755945386791673,0.8745674888515467,6.241965457341243,1.0955792308433523,-1.0234099121170475,0.5778908731971981
2090,23.751575381397743,0.8723858536357688,6.235817147310225,1.091209225449422,-1.0255915473328252,0.5717425631661808
2100,23.749817398162552,0.8719464429502021,6.230711463536435,1.0894512422142313,-1.0260309580183922,0.5666368793923908
2110,23.74961222389603,0.8705315466200858,6.2258887570154435,1.089246067947709,-1.0274458543485083,0.561814172871399
2120,23.747429048453068,0.8691703706429644,6.222523279205453,1.087062892504747,-1.0288070303256296,0.5584486950614087
2130,23.74383922741353,0.8682729530642715,6.217880293049173,1.0834730714652103,-1.0297044479043227,0.553805708905128
2140,23.738797781638226,0.8655356689338749,6.213207120711334,1.0784316256899054,-1.0324417320347192,0.5491325365672894
2150,23.73183761412347,0.862830193637065,6.209569133576011,1.07147145817515,-1.035147207331529,0.5454945494319663
2160,23.72429016921913,0.8574107235916982,6.207169131154159,1.0639240132708103,-1.040566677376896,0.5430945470101145
2170,23.71974483867366,0.8515059148318702,6.2069992131993335,1.0593786827253382,-1.046471486136724,0.5429246290552889
2180,23.716759725614104,0.8464609866833629,6.2074013874223075,1.056393569665783,-1.0515164142852313,0.543326803278263
2190,23.71529066032388,0.8412369927287829,6.20858526133991,1.0549245043755597,-1.0567404082398113,0.5445106771958654
2200,23.712508904075182,0.8362737091611072,6.207691167733117,1.0521427481268617,-1.061703691807487,0.5436165835890723
2210,23.709283899602376,0.8304610887344869,6.2063728744723825,1.048917743654055,-1.0675163122341074,0.542298290328338
2220,23.70836450842412,0.8251593119397617,6.204209342180881,1.0479983524757976,-1.0728180890288326,0.5401347580368361
2230,23.707027264406975,0.8193556818423318,6.202916028572305,1.046661108458654,-1.0786217191262624,0.5388414444282601
2240,23.70484543889661,0.8135335690936674,6.201626788530107,1.0444792829482878,-1.0844438318749268,0.5375522043860625
2250,23.702284161918918,0.8103021935308715,6.199986621362378,1.0419180059705972,-1.0876752074377225,0.5359120372183339
2260,23.700267890402248,0.8049285634673072,6.198369262326712,1.0399017344539274,-1.093048837501287,0.5342946781826674
2270,23.696566868934813,0.7984632918968828,6.195801274573811,1.036200712986492,-1.0995141090717113,0.5317266904297666
2280,23.691869275056014,0.7911775816550198,6.192940549690561,1.0315031191076933,-1.1067998193135744,0.5288659655465162
2290,23.68587858311013,0.7842772383165526,6.189494801135862,1.0255124271618108,-1.1137001626520415,0.5254202169918178
2300,23.6784739872003,0.7791258628705723,6.185235244465486,1.018107831251978,-1.118851538098022,0.5211606603214411
2310,23.670430831517347,0.7741821628215996,6.178929217556322,1.0100646755690263,-1.1237952381469944,0.5148546334122779
2320,23.662371860189694,0.7699418756819155,6.171657276938156,1.0020057042413733,-1.1280355252866787,0.5075826927941112
2330,23.65555246817875,0.7657054143350225,6.166062728848561,0.9951863122304303,-1.1322719866335715,0.5019881447045167
2340,23.648306821412575,0.7606842807460145,6.162958633859581,0.9879406654642544,-1.1372931202225796,0.4988840497155369
2350,23.639761470842853,0.7556293230304434,6.162332560443674,0.979395314894532,-1.1423480779381507,0.4982579762996293
2360,23.633060432274597,0.751526783574909,6.164021879807787,0.9726942763262763,-1.1464506173936853,0.4999472956637421
2370,23.626840154513324,0.7481510671945164,6.1675668463835365,0.9664739985650037,-1.1498263337740777,0.503492262239492
2380,23.61976591823433,0.7463833391212081,6.171899461225342,0.959399762286008,-1.151594061847386,0.5078248770812976
2390,23.612086936052812,0.7446983482146032,6.175569113570623,0.9517207801044911,-1.153279052753991,0.5114945294265789
2400,23.604637197297826,0.7419074810931133,6.179420900125785,0.9442710413495057,-1.1560699198754807,0.5153463159817404
2410,23.597285116215655,0.7379341030210131,6.183573570991439,0.9369189602673345,-1.160043297947581,0.5194989868473945
2420,23.58894137976397,0.7325307049607606,6.1854545159178285,0.928575223815649,-1.1654466960078336,0.521379931773784
2430,23.57962580087705,0.7267464863505443,6.186287236052281,0.9192596449287294,-1.1712309146180497,0.5222126519082364
2440,23.57182197078227,0.7220212285373226,6.186311512388819,0.9114558148339498,-1.1759561724312715,0.5222369282447747
2450,23.565920014922238,0.7174125251552873,6.185734297405601,0.9055538589739172,-1.1805648758133067,0.5216597132615561
2460,23.561675982622393,0.7125909746830165,6.183759983436206,0.9013098266740727,-1.1853864262855778,0.5196853992921611
2470,23.55983735447016,0.7096215951888453,6.182392436686704,0.8994711985218409,-1.1883558057797488,0.5183178525426593
2480,23.558805749808812,0.7061400156535592,6.180665345683756,0.8984395938604912,-1.191837385315035,0.5165907615397112
2490,23.558489546163454,0.7020642568499007,6.178636448187688,0.8981233902151331,-1.1959131441186934,0.5145618640436433
2500,23.556502614855162,0.6964782411370741,6.177897972187499,0.8961364589068417,-1.2014991598315201,0.5138233880434546
