,frame_no,rotation,net_rotation
142,1430,-0.24345238286650936,3.318493489888147
143,1440,-0.2171733212858744,3.101320168602273
144,1450,0.21636466160186893,3.3176848302041417
145,1460,0.8488517371269259,4.166536567331067
146,1470,0.6067168015282721,4.773253368859339
147,1480,0.2993047962318062,5.072558165091145
148,1490,-0.020781507871881582,5.051776657219263
149,1500,0.008874758703111545,5.060651415922375
150,1510,0.1326284122251905,5.193279828147565
151,1520,-0.16707503193798232,5.026204796209583
152,1530,-0.39448137962053625,4.631723416589046
153,1540,0.3247309033244972,4.956454319913544
154,1550,0.5929816508403682,5.549435970753912
155,1560,0.03524227209932505,5.584678242853236
156,1570,-0.15464026245786638,5.43003798039537
157,1580,0.14639370364202706,5.576431684037397
158,1590,-0.1241005546961412,5.452331129341256
159,1600,0.5371068693864147,5.989437998727671
160,1610,0.4397659999905479,6.429203998718219
161,1620,0.33792613311331465,6.767130131831533
162,1630,0.3367545156955796,7.103884647527113
163,1640,0.1843388459323995,7.288223493459512
164,1650,-0.34812536252446075,6.940098130935051
165,1660,0.13582572254663106,7.075923853481682
166,1670,-0.2716302514799849,6.804293602001698
167,1680,0.13983716144738562,6.944130763449083
168,1690,0.7021315348722403,7.646262298321323
169,1700,-0.4713261834995554,7.174936114821768
170,1710,-0.20451634211475525,6.970419772707013
171,1720,-0.09903470172886557,6.871385070978147
172,1730,-0.1906734751805587,6.680711595797589
173,1740,0.37925020042847984,7.059961796226069
174,1750,-0.27062006116601905,6.78934173506005
175,1760,-0.26899348706154896,6.5203482479985
176,1770,-0.0719615048505915,6.448386743147909
177,1780,-0.18158505718489176,6.266801685963017
178,1790,0.3004900196079469,6.567291705570964
179,1800,-0.07298288449483745,6.494308821076127
180,1810,-0.13920845530137427,6.355100365774753
181,1820,0.10940841956647633,6.464508785341229
182,1830,0.2094466298249481,6.673955415166177
183,1840,0.24442478181050897,6.9183801969766865
184,1850,0.06321109901585928,6.981591295992546
185,1860,0.2686123735468229,7.250203669539369
186,1870,0.014245602498009522,7.264449272037378
187,1880,-1.1238801271761776,6.1405691448612005
188,1890,0.3599063278402834,6.500475472701484
189,1900,0.3135427047649392,6.814018177466423
190,1910,-0.3010538366516268,6.512964340814796
191,1920,0.5379701859571256,7.050934526771922
192,1930,-0.13283781211518442,6.918096714656738
193,1940,-0.1691120758094023,6.748984638847335
194,1950,0.050307193315937485,6.799291832163273
195,1960,-0.287119405471431,6.5121724266918415
196,1970,0.5010137686435248,7.013186195335367
197,1980,0.12979775245887434,7.142983947794241
198,1990,0.035557939627146366,7.178541887421388
199,2000,-0.11503342515215648,7.0635084622692315
200,2010,0.04914169934381436,7.112650161613046
201,2020,0.09430698427587277,7.206957145888919
202,2030,0.1820389006038434,7.388996046492762
203,2040,-0.2748427635248837,7.114153282967878
204,2050,-0.5681692864948819,6.545983996472996
205,2060,0.19892727924067954,6.744911275713676
206,2070,-0.010870045487819665,6.7340412302258565
207,2080,-0.4863005531103775,6.247740677115479
208,2090,0.4921425838978637,6.739883261013342
209,2100,0.5121834892983824,7.252066750311725
210,2110,-0.11884827821262713,7.133218472099098
211,2120,0.3296798651859093,7.462898337285007
212,2130,0.04196743792718406,7.504865775212191
213,2140,0.4435148355427433,7.948380610754934
214,2150,-0.08129850183424465,7.867082108920689
215,2160,0.22445848151904108,8.091540590439731
216,2170,0.13803733536775645,8.229577925807488
217,2180,-0.510569871507223,7.719008054300265
218,2190,0.17800312928945494,7.89701118358972
219,2200,-0.06228914355269675,7.834722040037024
220,2210,-0.2954252474619786,7.539296792575045
221,2220,0.09354595618782162,7.632842748762867
222,2230,0.10555092676030163,7.738393675523168
223,2240,-0.2791161988491425,7.459277476674026
224,2250,-0.059029967587907614,7.400247509086118
225,2260,0.3691562651850105,7.769403774271129
226,2270,-0.1433612906932837,7.626042483577845
227,2280,0.0026201619774456003,7.628662645555291
228,2290,-0.19916616277461047,7.429496482780681
229,2300,0.3868710790179237,7.816367561798605
230,2310,0.196761074422884,8.013128636221488
231,2320,-0.04428563265359702,7.9688430035678905
232,2330,-0.2675902544817587,7.701252749086132
233,2340,-0.13256923046714686,7.568683518618985
234,2350,-0.030605704663327307,7.538077813955658
235,2360,-0.4358883971173749,7.102189416838283
236,2370,0.22647029624236104,7.328659713080644
237,2380,0.17520124604630746,7.503860959126952
238,2390,0.2553546372704768,7.7592155963974285
239,2400,-0.18546705210906775,7.573748544288361
240,2410,-0.35669542889305994,7.217053115395301
241,2420,0.06854303911295652,7.285596154508258
242,2430,0.4343590510290981,7.719955205537356
243,2440,0.275829831658327,7.995785037195683
244,2450,-0.5603192149082016,7.435465822287481
245,2460,0.44467215400673904,7.88013797629422
246,2470,0.09284999731516128,7.972987973609381
247,2480,0.5866670611910304,8.559655034800413
248,2490,-0.12150890671652186,8.43814612808389
249,2500,-0.2592435414128531,8.178902586671036
250,2510,0.12132249909799915,8.300225085769036
251,2520,0.0675428976751288,8.367767983444164
252,2530,-0.09669750146861072,8.271070481975553
253,2540,-0.34304019466280405,7.928030287312748
254,2550,0.08824146838576533,8.016271755698513
255,2560,0.2351605977965095,8.251432353495023
256,2570,0.2277866931367199,8.479219046631743
257,2580,0.4742065687663921,8.953425615398135
258,2590,-0.06755119773781508,8.88587441766032
259,2600,-0.1832227160126954,8.702651701647625
260,2610,-0.11816404009707042,8.584487661550554
261,2620,-0.9765000984082678,7.607987563142286
262,2630,-0.09480120478256376,7.5131863583597225
263,2640,-0.24488035168831976,7.268306006671403
264,2650,-0.07271767582580163,7.1955883308456015
265,2660,-0.02876467698324105,7.166823653862361
266,2670,-0.3308811567792709,6.8359424970830895
267,2680,-0.21772023232057347,6.618222264762516
268,2690,0.026753760818292126,6.644976025580808
269,2700,0.04726687694477647,6.692242902525585
270,2710,-0.02347959077761462,6.668763311747971
271,2720,-0.4901415508766382,6.178621760871333
272,2730,-0.672987582488456,5.505634178382877
273,2740,-0.3149364757348013,5.190697702648076
274,2750,0.1413452702843538,5.332042972932429
275,2760,-0.2447375744775832,5.087305398454846
276,2770,0.4784474669746474,5.565752865429493
277,2780,0.09982901569903282,5.665581881128526
278,2790,-0.3039265868452084,5.3616552942833176
279,2800,0.10362910298731792,5.4652843972706355
280,2810,-0.5270062911256823,4.938278106144953
281,2820,0.12437356195281254,5.062651668097765
282,2830,-0.4831271256207244,4.579524542477041
283,2840,-0.9438975004695208,3.6356270420075205
284,2850,-0.1820716065702913,3.453555435437229
285,2860,-0.2839097711615478,3.169645664275681
286,2870,-0.3313411818387181,2.838304482436963
287,2880,0.1165987001526542,2.9549031825896175
288,2890,0.07519013984635352,3.030093322435971
289,2900,0.24581303603667398,3.2759063584726453
290,2910,0.17793967556835014,3.4538460340409953
291,2920,1.3083491731236656,4.762195207164661
292,2930,-0.0424335819930523,4.719761625171609
293,2940,-0.03166082168297329,4.688100803488635
294,2950,-0.11687760494393774,4.571223198544697
295,2960,-0.036336115117577714,4.534887083427119
296,2970,-0.03591596045450008,4.498971122972619
297,2980,0.6539145607574084,5.152885683730027
298,2990,0.3477884974544264,5.500674181184453
299,3000,-0.15108249609516214,5.349591685089291
300,3010,-0.0902305535672998,5.259361131521992
301,3020,-0.2440407597932578,5.015320371728734
302,3030,0.05716502082856712,5.072485392557301
303,3040,0.003942303885956329,5.0764276964432575
304,3050,-0.19761085376397575,4.8788168426792815
305,3060,-0.2461973970739015,4.63261944560538
306,3070,0.07794062324578956,4.71056006885117
307,3080,-0.21935552682096432,4.491204542030206
308,3090,-0.33759540285688644,4.153609139173319
309,3100,-0.5725162969528139,3.5810928422205057
310,3110,0.1779976101726524,3.759090452393158
311,3120,-0.10376599285012776,3.6553244595430305
312,3130,0.35108476691228624,4.006409226455316
313,3140,0.1157190922647402,4.122128318720057
314,3150,0.5932598953701672,4.715388214090224
315,3160,-0.001106004269515735,4.714282209820708
316,3170,-0.28007255658932234,4.4342096532313855
317,3180,-0.05255303724500556,4.38165661598638
318,3190,-0.3331108446431104,4.048545771343269
319,3200,0.1867036095137201,4.235249380856989
320,3210,-0.22351048875280874,4.01173889210418
321,3220,0.19200484770375567,4.203743739807936
322,3230,-0.3515177243728678,3.8522260154350683
323,3240,-0.05910240481882659,3.7931236106162416
324,3250,-0.5677968317553637,3.225326778860878
325,3260,0.3056555135175474,3.5309822923784253
326,3270,0.1470858836063255,3.678068175984751
327,3280,-0.3774880162555687,3.300580159729182
328,3290,0.08839450387894117,3.3889746636081233
329,3300,0.2964652162283428,3.685439879836466
330,3310,-0.14933636082228152,3.5361035190141843
331,3320,-0.6163261008189868,2.9197774181951974
332,3330,-0.4242887310472377,2.49548868714796
333,3340,0.18376385151665492,2.6792525386646147
334,3350,-0.037362634395131766,2.641889904269483
335,3360,-0.314223233371763,2.32766667089772
336,3370,0.1966279301050494,2.524294601002769
337,3380,0.7436214068315643,3.2679160078343337
338,3390,0.2850363235953865,3.55295233142972
339,3400,0.1985523833678294,3.7515047147975493
340,3410,-0.0757174960258784,3.6757872187716707
341,3420,-0.049416502025262835,3.6263707167464077
342,3430,0.16023861423677582,3.7866093309831834
343,3440,-0.2373925839124654,3.549216747070718
344,3450,-0.13084518353429053,3.418371563536428
345,3460,1.0922796001226511,4.5106511636590785
346,3470,-0.3104350626290979,4.20021610102998
347,3480,0.0926395180091207,4.292855619039101
348,3490,0.1917183332504961,4.4845739522895975
349,3500,-0.07464383131069252,4.409930120978905
350,3510,-0.14691437147666964,4.263015749502236
351,3520,-0.2835408127162207,3.9794749367860147
352,3530,-0.008109441576091484,3.9713654952099233
353,3540,-0.5216722227043703,3.449693272505553
354,3550,-0.21167437760876887,3.238018894896784
355,3560,0.4079810762190849,3.645999971115869
356,3570,0.9513666008524972,4.597366571968366
357,3580,-0.4888825043194319,4.108484067648934
358,3590,0.07726855232265459,4.185752619971589
359,3600,0.20955325414358705,4.395305874115175
360,3610,0.4731585036704429,4.868464377785618
361,3620,0.2590609538504702,5.127525331636089
362,3630,0.3842973652322201,5.511822696868308
363,3640,-0.01880097198451575,5.493021724883793
364,3650,0.022398667966060336,5.515420392849853
365,3660,-0.41561339231242495,5.099807000537428
366,3670,0.4784086295059374,5.578215630043365
367,3680,0.09767156555616983,5.675887195599535
368,3690,0.02915805621997415,5.705045251819509
369,3700,0.39695317306597583,6.101998424885485
370,3710,0.1372536264135174,6.239252051299003
371,3720,-0.5895055993862451,5.649746451912757
372,3730,-0.041034377566088825,5.608712074346669
373,3740,-0.11187338322912152,5.4968386911175475
374,3750,-0.003115817700604224,5.493722873416943
375,3760,0.2451022215346845,5.738825094951627
376,3770,-0.1808550972683548,5.557969997683273
377,3780,-0.3421366785908727,5.2158333190924004
378,3790,0.10617132926445014,5.322004648356851
379,3800,-0.5727629444296806,4.74924170392717
380,3810,0.08075209164883547,4.829993795576006
381,3820,-0.20715502096088634,4.622838774615119
382,3830,0.09635464988817148,4.719193424503291
383,3840,0.5016496316799864,5.220843056183277
384,3850,-0.2882951387218676,4.9325479174614095
385,3860,0.006898088070992132,4.939446005532401
386,3870,-0.3147278083287929,4.624718197203609
387,3880,0.17324555935182395,4.797963756555433
388,3890,-0.2278073471301792,4.570156409425254
389,3900,-0.07992354455017478,4.490232864875079
390,3910,0.25212606213640115,4.74235892701148
391,3920,0.03541808384386156,4.777777010855342
392,3930,-0.10833539854769728,4.6694416123076445
393,3940,-0.1573592312398823,4.512082381067763
394,3950,-1.0219051646726556,3.4901772163951073
395,3960,-0.7258125914648281,2.764364624930279
396,3970,0.4576178717863168,3.221982496716596
397,3980,0.02444142741957469,3.2464239241361708
398,3990,0.15103393997722006,3.397457864113391
399,4000,0.4969102054113021,3.8943680695246927
400,4010,0.1342984650404408,4.028666534565134
401,4020,0.3171660774850785,4.345832612050212
402,4030,-0.0681264272823199,4.277706184767892
403,4040,-0.07551320852468597,4.2021929762432055
404,4050,-0.24931515339892835,3.952877822844277
405,4060,0.2819282722746082,4.234806095118885
406,4070,0.13333482289336016,4.368140918012245
407,4080,0.25723809910827194,4.625379017120517
408,4090,-0.1908824367959408,4.434496580324576
409,4100,-0.039002770578325255,4.395493809746251
410,4110,0.2362835517320173,4.631777361478268
411,4120,1.3920680128424945,6.0238453743207625
412,4130,-0.15019421818194048,5.873651156138822
413,4140,0.13740737656443905,6.01105853270326
414,4150,-0.1647128801324236,5.846345652570837
415,4160,0.0033603212478785986,5.849705973818716
416,4170,-0.08956577283322832,5.760140200985488
417,4180,0.9796671670685648,6.739807368054052
418,4190,-0.4209358849251307,6.318871483128921
419,4200,0.2480813403720579,6.566952823500979
420,4210,0.08060865906171344,6.6475614825626925
421,4220,0.041149814681911985,6.688711297244605
422,4230,-0.18635265200594428,6.50235864523866
423,4240,0.1003563175601821,6.602714962798842
424,4250,-0.2526385652467012,6.350076397552141
425,4260,-0.4609561441840165,5.889120253368125
426,4270,0.3101735112707593,6.199293764638885
427,4280,-0.1082852348010779,6.091008529837807
428,4290,0.17799442133958804,6.269002951177395
429,4300,-0.5284012869258241,5.740601664251571
430,4310,-0.13293784776778905,5.6076638164837815
431,4320,-0.22435330676255147,5.38331050972123
432,4330,0.1984855820543482,5.581796091775579
433,4340,-0.1720364963781571,5.409759595397421
434,4350,2.2984759214777286,7.70823551687515
435,4360,-0.30593450776788955,7.40230100910726
436,4370,-0.25847469247044585,7.143826316636814
437,4380,-0.1888540673350768,6.954972249301737
438,4390,0.22754313160697945,7.1825153809087166
439,4400,0.0056131094434266815,7.188128490352144
440,4410,-0.5146349261093143,6.673493564242829
441,4420,-0.04315047813835938,6.630343086104469
442,4430,0.04745387512211567,6.677796961226585
443,4440,0.525569284875065,7.20336624610165
444,4450,-0.22042591465689024,6.98294033144476
445,4460,0.4368504532412229,7.419790784685983
446,4470,-0.21655217020680007,7.203238614479183
447,4480,-0.4196279497938437,6.783610664685339
448,4490,0.16582847187344166,6.949439136558781
449,4500,0.6854980391812526,7.634937175740034
450,4510,0.3785885052559021,8.013525680995937
451,4520,-0.3584777800456132,7.655047900950323
452,4530,-0.10794722589691444,7.547100675053408
453,4540,-0.27491326134810073,7.272187413705307
454,4550,0.24536915309244905,7.517556566797756
455,4560,-0.015399916798900362,7.502156649998856
456,4570,0.0667667763867846,7.56892342638564
457,4580,-0.0813341932983635,7.487589233087277
458,4590,0.2447491383558747,7.732338371443152
459,4600,-0.35947951313253435,7.372858858310618
460,4610,-0.10349476044314564,7.269364097867473
461,4620,0.018019703911007087,7.28738380177848
462,4630,0.15285169696862594,7.440235498747106
463,4640,-0.3951007481789718,7.045134750568135
464,4650,-0.5771951169215553,6.467939633646579
465,4660,0.14003893188236918,6.607978565528948
466,4670,-1.1236623129353722,5.484316252593576
467,4680,0.002413280242764221,5.48672953283634
468,4690,-0.0077430212311422565,5.478986511605197
469,4700,0.4823299515146626,5.96131646311986
470,4710,-0.11948967787330468,5.841826785246555
471,4720,0.2151087177876671,6.0569355030342225
472,4730,0.3609666364797221,6.417902139513944
473,4740,0.2793883639491028,6.697290503463047
474,4750,0.07739790343585409,6.7746884068989015
475,4760,0.2477163120511945,7.022404718950096
476,4770,0.4603324498004358,7.482737168750532
477,4780,-0.5612894601730839,6.921447708577448
478,4790,0.3345690549350653,7.2560167635125135
479,4800,0.25175970401241304,7.507776467524926
480,4810,0.0689138842210086,7.576690351745935
481,4820,-0.5264295489579929,7.050260802787942
482,4830,-0.11923401565693745,6.931026787131004
483,4840,0.10689207526327883,7.0379188623942825
484,4850,0.4092015892018663,7.447120451596149
485,4860,0.18477494994627447,7.631895401542423
486,4870,-0.12438004413231565,7.5075153574101074
487,4880,-0.5470773803523693,6.9604379770577385
488,4890,-0.16943221177693554,6.791005765280803
489,4900,-0.2554422894573789,6.535563475823425
490,4910,-0.1861456916345592,6.349417784188866
491,4920,-0.3999214694431455,5.94949631474572
492,4930,-0.2607132386956356,5.688783076050084
493,4940,0.2574297050740371,5.946212781124122
494,4950,-1.3398020092449332,4.6064107718791885
495,4960,-0.11898617335942492,4.487424598519763
496,4970,-0.3403317060573205,4.147092892462443
497,4980,-0.16431815495347524,3.982774737508968
498,4990,-0.2431999919333554,3.739574745575613
499,5000,1.1470217108763214,4.886596456451935
500,5010,-0.182117415936494,4.704479040515441
501,5020,-0.22249307681932548,4.481985963696116
502,5030,-0.6596746802539751,3.8223112834421404
503,5040,-0.13072084764640662,3.691590435795734
504,5050,-0.20393564510573603,3.487654790689998
505,5060,-0.4917733271108317,2.9958814635791664
506,5070,-0.002490663336438817,2.9933908002427274
507,5080,-0.5280196748285982,2.465371125414129
508,5090,0.019583193632201432,2.4849543190463304
509,5100,0.2514421610603779,2.736396480106708
510,5110,-0.3737833963610749,2.362613083745633
511,5120,-0.2261103748497679,2.1365027088958652
512,5130,-0.2250841565289808,1.9114185523668845
513,5140,0.3726763856838297,2.284094938050714
514,5150,0.03698663680010288,2.321081574850817
515,5160,0.6218513683727273,2.9429329432235445
516,5170,0.03995199939631707,2.9828849426198616
517,5180,-0.07377394144449473,2.9091110011753667
518,5190,-0.0886001521904231,2.8205108489849438
519,5200,-0.16528887692635547,2.6552219720585883
520,5210,-0.4812729059747253,2.173949066083863
521,5220,0.32302321951553475,2.496972285599398
522,5230,0.2258407810899988,2.7228130666893966
523,5240,-0.006057766640492805,2.716755300048904
524,5250,-0.03926024242553746,2.6774950576233665
525,5260,0.06826687844921632,2.745761936072583
526,5270,-0.2789014712626682,2.4668604648099146
527,5280,0.457991807804068,2.9248522726139825
528,5290,-0.2785444473031189,2.6463078253108634
529,5300,-0.18552211393492374,2.4607857113759395
530,5310,0.17500012331927306,2.6357858346952128
531,5320,0.2591515386543339,2.8949373733495465
532,5330,-0.015760255807055052,2.8791771175424916
533,5340,0.24199275976749465,3.121169877309986
534,5350,0.6800219914745724,3.8011918687845583
535,5360,-0.08168543486670705,3.7195064339178514
536,5370,0.2508153224841164,3.970321756401968
537,5380,-0.3779415280394398,3.5923802283625283
538,5390,0.35255776724495863,3.944937995607487
539,5400,-0.2826941487456316,3.6622438468618554
540,5410,-0.06906323372832379,3.5931806131335318
541,5420,-0.10217234840616682,3.491008264727365
542,5430,0.1757143911367421,3.666722655864107
543,5440,0.03835274285027397,3.705075398714381
544,5450,0.2350705193526045,3.9401459180669853
545,5460,-0.3570884661850581,3.583057451881927
546,5470,-0.7182617212778423,2.8647957306040848
547,5480,-0.3566925149027667,2.508103215701318
548,5490,0.5132920964369972,3.0213953121383152
549,5500,0.0589011642103977,3.080296476348713
550,5510,-0.10457219170161522,2.975724284647098
551,5520,-0.2432878456563697,2.732436438990728
552,5530,0.4027925704265224,3.1352290094172504
553,5540,0.04615289455765386,3.1813819039749043
554,5550,-0.17312068131213032,3.008261222662774
555,5560,0.38081071996096094,3.389071942623735
556,5570,-0.013355595435837055,3.375716347187898
557,5580,-0.03882409149484098,3.336892255693057
558,5590,0.09962849158954247,3.4365207472825996
559,5600,-0.31103014700824944,3.1254906002743503
560,5610,0.009006041599304042,3.134496641873654
561,5620,0.18894539676420946,3.3234420386378636
562,5630,0.11918880894069803,3.4426308475785614
563,5640,-0.023048240781924436,3.419582606796637
564,5650,-0.017798343355402133,3.4017842634412347
565,5660,0.12963231288872484,3.5314165763299594
566,5670,-0.17361407160569292,3.3578025047242663
567,5680,-0.031649794464315435,3.326152710259951
568,5690,-0.2522191669362755,3.073933543323675
569,5700,-0.5412597740498006,2.5326737692738748
570,5710,-0.2521665978363353,2.2805071714375393
571,5720,-0.01948436998222004,2.261022801455319
572,5730,-0.13153928474812046,2.129483516707199
573,5740,0.07055978588038161,2.2000433025875803
574,5750,0.010313081362067942,2.210356383949648
575,5760,-0.220964881161688,1.98939150278796
576,5770,-0.21856568547135796,1.770825817316602
577,5780,-0.3820352942373201,1.3887905230792819
578,5790,-0.20708173716269068,1.1817087859165911
579,5800,-0.05856356842151308,1.123145217495078
580,5810,-0.1707898063525992,0.9523554111424788
581,5820,-0.14320531045670193,0.8091501006857769
582,5830,0.10933139392136226,0.9184814946071391
583,5840,-0.2695041422081742,0.6489773523989649
584,5850,-0.12707165163679554,0.5219057007621694
585,5860,-0.4017592270280921,0.12014647373407727
586,5870,-0.02477595663496286,0.09537051709911441
587,5880,-0.4957246582241357,-0.40035414112502127
588,5890,0.5056113842449262,0.10525724311990498
589,5900,-0.08897045606995033,0.01628678704995465
590,5910,0.3440272791727438,0.36031406622269846
591,5920,0.044930192155145536,0.405244258377844
592,5930,-0.16904197539468194,0.23620228298316207
593,5940,0.3155422689903482,0.5517445519735102
594,5950,0.2665111827925789,0.8182557347660891
595,5960,-0.07899258875168555,0.7392631460144036
596,5970,-0.5531185339196532,0.18614461209475042
597,5980,0.1698240498939827,0.3559686619887331
598,5990,-0.19132865168858787,0.16464001030014525
599,6000,0.05398422532625703,0.21862423562640226
600,6010,-0.3536510971114989,-0.13502686148509663
601,6020,-0.4567306626701382,-0.5917575241552349
602,6030,0.12149409452957514,-0.4702634296256597
603,6040,0.1728358307698273,-0.29742759885583236
604,6050,-0.5803043260212674,-0.8777319248770997
605,6060,-0.2745189122200489,-1.1522508370971487
606,6070,0.3443059474780367,-0.8079448896191119
607,6080,-0.3997373556317688,-1.2076822452508806
608,6090,-0.30231570257492324,-1.5099979478258039
609,6100,-0.20193911755607036,-1.7119370653818742
610,6110,-0.049521654470025135,-1.7614587198518994
611,6120,-0.126718435487888,-1.8881771553397875
612,6130,0.2821485137422211,-1.6060286415975664
