frame_no,insta_relative_rotation,net_relative_rotation,insta_ring_absolute_rotation,insta_track_absolute_rotation
360,0.38100967805085745,3.8952413660542677,-0.055123608236318636,-0.43613328628717607
370,0.028271927443675543,3.923513293497943,0.16727694132757645,0.1390050138839009
380,-0.37916944859289337,3.5443438449050495,0.25857936657664904,0.6377488151695424
390,-0.8741247177794025,2.6702191271256472,0.008710948183479155,0.8828356659628817
400,0.38040560338694157,3.0506247305125886,-0.2628147930747184,-0.64322039646166
410,0.2716484863121776,3.322273216824766,-0.07733770632979751,-0.3489861926419751
420,-0.07543865037939773,3.2468345664453686,0.04679580949273162,0.12223445987212934
430,-0.21089834493928683,3.035936221506082,0.07334982164506525,0.2842481665843521
440,-0.1676551195005352,2.8682811020055468,0.026380044697091494,0.19403516419762667
450,0.24103208703178386,3.1093131890373304,-0.2049518863728098,-0.44598397340459367
460,-0.2777529141275278,2.8315602749098026,-0.20896366549033318,0.06878924863719457
470,-1.3179391023446225,1.51362117256518,0.04688232246557908,1.3648214248102015
480,-0.8342200113748862,0.6794011611902938,0.24110840744663242,1.0753284188215186
490,-0.016124380830714186,0.6632767803595796,0.12985708303127413,0.14598146386198832
500,0.0824307874269284,0.745707567786508,0.04058403881358552,-0.04184674861334288
510,-0.4198693262935109,0.3258382414929971,-0.10920205807574573,0.3106672682177652
520,-0.7977949136647854,-0.47195667217178827,-0.14733206088976158,0.6504628527750238
530,1.4039281953841076,0.9319715232123194,0.4961395722040402,-0.9077886231800674
540,1.2885602721221507,2.22053179533447,0.839438471727475,-0.44912180039467575
550,-0.4923620477820324,1.7281697475524376,-0.024044862678879952,0.46831718510315246
560,-1.1305441366727136,0.597625610879724,-0.26449598232961274,0.8660481543431009
570,-0.7804029511501119,-0.18277734027038794,-0.15008399594068342,0.6303189552094285
580,-0.41516550006459174,-0.5979428403349797,-0.11564947266231437,0.2995160274022774
590,0.24798629611785766,-0.349956544217122,-0.20599286076402823,-0.4539791568818859
600,0.14745710224550307,-0.20249944197161895,-0.10548811396344843,-0.2529452162089515
610,2.997609360146252,2.7951099181746333,0.011422536020599162,-2.986186824125653
620,0.20889554254922044,3.0040054607238535,-0.08457906688243384,-0.29347460943165427
630,-0.5379922721873397,2.4660131885365137,0.09195427590586512,0.6299465480932048
640,0.18930408638999657,2.65531727492651,0.4132263068779655,0.22392222048796895
650,0.5360603131211007,3.1913775880476107,0.4288706205976351,-0.10718969252346565
660,0.04716211861808273,3.2385397066656934,-0.10169693903256632,-0.14885905765064905
670,-1.073144206883501,2.1653954997821923,-1.0413115657148073,0.03183264116869376
680,0.930317519175202,3.0957130189573943,0.17350442694019447,-0.7568130922350076
690,1.0930158016873552,4.18872882064475,-0.07137275029994489,-1.1643885519873
700,-0.3923204552541666,3.796408365390583,0.4096693903873765,0.8019898456415431
710,-0.606586324352119,3.189822041038464,-0.19030296322725224,0.4162833611248668
720,-0.9753012167559363,2.214520824282528,-0.6285248757556836,0.3467763410002526
730,-0.4998034247679669,1.7147173995145608,-0.4274551878146506,0.07234823695331632
740,-0.39288181678163636,1.3218355827329245,-0.2577793975826722,0.13510241919896412
750,-0.03449157008496939,1.2873440126479552,-0.8124378840861015,-0.7779463140011321
760,1.1076343506258446,2.3949783632737995,0.19349954645890663,-0.914134804166938
770,1.521083238580525,3.9160616018543246,0.4391754488975669,-1.0819077896829583
780,0.09432511554090234,4.010386717395227,-0.2747483649056108,-0.3690734804465131
790,-0.9073361203971985,3.103050596998029,-0.37175587314544434,0.5355802472517541
800,-0.6331154303723902,2.4699351666256386,-0.23141575305366804,0.40169967731872214
810,-0.08454102738699969,2.385394139238639,-0.1901960482164727,-0.10565502082947302
820,0.0358746227627979,2.421268762001437,-0.3213072639503515,-0.3571818867131494
830,-0.6600223679549793,1.7612463940464578,-0.29994425208563463,0.3600781158693446
840,-0.2637573638674686,1.4974890301789892,-0.8582211509291533,-0.5944637870616847
850,-0.5355902612582425,0.9618987689207467,-0.03984388977972231,0.4957463714785202
860,0.5559549266247523,1.517853695545499,-0.0906323132661457,-0.6465872398908981
870,-0.8432522226207992,0.6746014729246999,-0.4241917881921591,0.41906043442864016
880,1.4113810185970517,2.0859824915217517,-0.23352394528949544,-1.6449049638865472
890,0.005625668028464426,2.091608159550216,0.07301412399265399,0.06738845596418956
900,-0.052488967416608634,2.0391191921336076,-0.3622006752419069,-0.3097117078252983
910,-0.2833412596509643,1.7557779324826432,-0.14747804612896467,0.13586321352199962
920,-0.060908287968791025,1.6948696445138522,0.12747829318071213,0.18838658114950316
930,0.1982059204892544,1.8930755650031066,0.31779574365664126,0.11958982316738688
940,-0.0867892105633548,1.8062863544397518,0.056103935397737545,0.14289314596109234
950,-0.09649467529737044,1.7097916791423815,-0.9887369497473175,-0.8922422744499471
960,-1.0783716148963864,0.6314200642459951,0.1296021449416577,1.2079737598380442
970,-0.5559727423237393,0.07544732192225578,-0.4375120587203941,0.11846068360334518
980,0.3925254718640825,0.46797279378633827,0.08551895163522959,-0.3070065202288529
990,1.419974038855799,1.8879468326421374,0.053537183213437534,-1.3664368556423616
1000,1.4768658795651861,3.3648127122073235,0.644570659368161,-0.832295220197025
1010,0.7985099366563828,4.163322648863707,-0.10194895944118731,-0.9004588960975701
1020,0.7066923575181003,4.8700150063818075,0.1707832280326717,-0.5359091294854286
1030,0.7641921628901689,5.634207169271976,0.22156959784786392,-0.542622565042305
1040,0.9437577441242964,6.577964913396272,0.615554756482292,-0.3282029876420044
1050,-0.04623725074805401,6.531727662648218,0.011964482652231564,0.058201733400285574
1060,0.18544453343468953,6.717172196082908,-0.3489188354358595,-0.534363368870549
1070,0.042981222660746166,6.760153418743654,0.3268394525603304,0.28385822989958426
1080,1.2961320609582232,8.056285479701877,0.2602145526548532,-1.03591750830337
1090,1.2249699917713985,9.281255471473276,0.9065309846492788,-0.31843900712211964
1100,0.35236489161081885,9.633620363084095,0.2833213856557947,-0.06904350595502416
1110,-0.9394237640170684,8.694196599067027,-0.08181062282106243,0.857613141196006
1120,-0.5434852912622576,8.15071130780477,-0.10928744707662799,0.4341978441856296
1130,0.03412635221475416,8.184837660019523,-0.004592049450839364,-0.038718401665593524
1140,0.48196296029618835,8.666800620315712,-0.053851276993802974,-0.5358142372899913
1150,0.30701198007019076,8.973812600385903,0.7984892423956852,0.49147726232549444
1160,1.1028067005927245,10.076619300978628,0.42772700037402966,-0.6750797002186948
1170,0.17832880081177985,10.254948101790408,0.3298590431939212,0.15153024238214133
1180,0.34018411186862646,10.595132213659035,-0.012724548348648715,-0.3529086602172752
1190,-0.5331884708101032,10.061943742848932,0.39314531652374474,0.926333787333848
1200,-0.22084202653882995,9.841101716310103,0.29118701633350436,0.5120290428723343
1210,0.08457814028221922,9.925679856592321,0.3229171060433032,0.238338965761084
1220,0.07005505680997756,9.995734913402298,0.02444464198696521,-0.045610414823012355
1230,-0.11729821075267383,9.878436702649624,-0.507273156525986,-0.3899749457733122
1240,-1.518332171570697,8.360104531078928,-0.35326436450296433,1.1650678070677327
1250,-0.01995811312215985,8.340146417956769,0.07352231933858921,0.09348043246074907
1260,0.2519445928455579,8.592091010802326,0.18153755072553412,-0.07040704212002381
1270,-0.8728341986266144,7.719256812175711,-0.0960002698702771,0.7768339287563373
1280,-0.11962747866863582,7.5996293335070755,0.04930825796151586,0.16893573663015168
1290,1.8788547449997197,9.478484078506796,0.35637713743537736,-1.5224776075643425
1300,0.1467106263952066,9.625194704902002,0.11943123597485827,-0.02727939042034832
1310,0.769053078692918,10.39424778359492,0.6326783032738469,-0.13637477541907111
1320,0.5660342880081337,10.960282071603054,0.14417564276081962,-0.42185864524731415
1330,0.3510484257351219,11.311330497338176,-0.4092766232940896,-0.7603250490292115
1340,-0.525998631834407,10.78533186550377,0.2802128590208724,0.8062114908552793
1350,-0.03736060849257139,10.747971257011198,-0.23559505501022585,-0.19823444651765446
1360,-0.022467764957108748,10.72550349205409,-0.051532337888926104,-0.029064572931817356
1370,2.06328764486377,12.78879113691786,1.616957404182879,-0.4463302406808909
1380,-0.20820012979717706,12.580591007120683,-0.5533187048851044,-0.3451185750879273
1390,-0.33246847592097295,12.24812253119971,-0.3988495288464917,-0.06638105292551877
1400,0.9817150009316938,13.229837532131404,-0.031174288881544818,-1.0128892898132387
1410,-0.4334423777775677,12.796395154353837,0.25855368983498,0.6919960676125477
1420,-0.2046888527945583,12.59170630155928,-0.10186091293239632,0.10282793986216199
1430,0.3718339168366723,12.963540218395952,-0.029114062740086134,-0.40094797957675843
1440,-1.3446724186435035,11.618867799752449,-0.013376799839214831,1.3312956188042886
1450,1.0184329756689539,12.637300775421403,0.07495264872767293,-0.9434803269412809
1460,1.379800997033664,14.017101772455067,0.8121318033276802,-0.5676691937059837
1470,0.9003851946052833,14.91748696706035,0.31153805450120553,-0.5888471401040778
1480,-0.70551873935243,14.21196822770792,-0.6849741246371531,0.02054461471527695
1490,-0.3479853499896516,13.86398287771827,-0.012985612014896964,0.33499973797475463
1500,0.44686200286447186,14.310844880582742,0.1200885321306794,-0.3267734707337925
1510,-0.32757021302771316,13.98327466755503,0.15622390432775224,0.4837941173554654
1520,-0.25693696212792766,13.726337705427103,-0.01440185834006598,0.24253510378786167
1530,-0.44119782251171696,13.285139882915386,0.08600708131661232,0.5272049038283293
1540,-2.2670731694447097,11.018066713470677,-0.20667731962514954,2.0603958498195603
1550,1.1123998879062185,12.130466601376895,-0.26230501626083796,-1.3747049041670565
1560,-0.15594046859978414,11.974526132777111,-0.27686760528619725,-0.12092713668641311
1570,-0.43575740588072354,11.538768726896388,0.037408731179113225,0.4731661370598368
1580,0.4340768327758581,11.972845559672246,0.0919704588232478,-0.34210637395261034
1590,2.1363719237462613,14.109217483418508,0.4225167043600564,-1.7138552193862049
1600,1.1515806494075966,15.260798132826105,0.2032989805081809,-0.9482816688994157
1610,0.1891362944246055,15.44993442725071,0.08018194011449796,-0.10895435431010754
1620,-0.09801451832138933,15.351919908929322,-0.21560987080817512,-0.11759535248678579
1630,-0.12327022719531855,15.228649681734003,0.9954050492887674,1.118675276484086
1640,-0.4790757737644993,14.749573907969504,-0.4178774332058735,0.06119834055862576
1650,0.35627601409138787,15.10584992206089,0.10038695058801632,-0.25588906350337154
1660,1.1874664415876668,16.293316363648557,0.2323850091078096,-0.9550814324798572
1670,-0.03872923883582849,16.25458712481273,0.16471744066447627,0.20344667950030476
1680,-0.5911530682600253,15.663434056552704,-0.01837185651010095,0.5727812117499244
1690,-0.36999501221422004,15.293439044338484,-0.13574183963775704,0.23425317257646297
1700,-0.10839705484815958,15.185041989490324,0.09841343623388991,0.2068104910820495
1710,0.71023469954492,15.895276689035244,0.13618215263693687,-0.5740525469079831
1720,-0.0678250606695952,15.82745162836565,-0.20322743779588412,-0.13540237712628891
1730,0.45662233245910155,16.284073960824752,0.07968586585220491,-0.37693646660689667
1740,-0.8274673462737931,15.45660661455096,-0.19407472702920353,0.6333926192445897
1750,0.4040551366800733,15.860661751231033,0.26286189491416084,-0.1411932417659125
1760,-0.0747711792671937,15.78589057196384,0.1581292525102008,0.2329004317773945
1770,-0.10830210870392998,15.67758846325991,0.14549637871240062,0.2537984874163306
1780,1.9143744860770198,17.59196294933693,0.2515345359589827,-1.662839950118037
1790,0.9694660828689825,18.561429032205915,0.040977055456140186,-0.9284890274128423
1800,2.287017071338034,20.84844610354395,0.16822564337921836,-2.1187914279588154
1810,0.18451284206017618,21.032958945604125,0.31970880853588723,0.13519596647571105
1820,0.9640842389112572,21.997043184515384,-0.12320365641393312,-1.0872878953251903
1830,0.05040176996015161,22.047444954475537,-0.40534111313537247,-0.4557428830955241
1840,0.5477917267099257,22.59523668118546,0.3761407968461202,-0.1716509298638056
1850,1.6167808387402667,24.212017519925727,0.18469751716025268,-1.432083321580014
1860,-0.29472042786661273,23.917297092059115,-0.2064105484003952,0.08830987946621753
1870,0.7130586723392937,24.63035576439841,-0.12743618050357242,-0.8404948528428661
1880,-1.9533325710793052,22.677023193319105,-0.2988640503580894,1.6544685207212158
1890,1.8066810202411052,24.48370421356021,0.006162810601324132,-1.8005182096397812
1900,3.1759221082483053,27.659626321808513,0.29565927535770503,-2.8802628328906
1910,1.1172741933168207,28.776900515125334,0.047986121357739026,-1.0692880719590816
1920,1.982168035916564,30.7590685510419,0.5400767566953498,-1.4420912792212142
1930,1.4453800009095188,32.204448551951415,0.11075683343348579,-1.334623167476033
1940,1.5538239849128077,33.758272536864226,0.1285340851583755,-1.4252898997544323
1950,-0.051788179146099456,33.706484357718125,0.1355546131752205,0.18734279232131995
1960,-0.2359717548520504,33.47051260286607,-0.29853592000386076,-0.06256416515181035
1970,-0.38735690460757877,33.083155698258494,-0.199671531049272,0.18768537355830675
1980,0.7753910763873664,33.85854677464586,-0.29100870380314064,-1.066399780190507
1990,0.302894887691057,34.16144166233692,0.0532926161781383,-0.24960227151291867
2000,2.1710092586213654,36.33245092095829,0.9486793635495144,-1.2223298950718509
2010,-0.8433301644193818,35.4891207565389,0.02329867315773367,0.8666288375771155
2020,-0.22940029335776072,35.25972046318114,0.15769349600139101,0.38709378935915173
2030,-1.732094061395453,33.52762640178569,-0.33989935585888925,1.3921947055365638
2040,0.4902768549757482,34.017903256761436,-0.05201115337399572,-0.5422880083497439
2050,1.6472347033575976,35.66513796011903,-0.24843702912173599,-1.8956717324793335
2060,-0.010383252811274783,35.65475470730776,0.021413319058749086,0.03179657187002387
2070,-1.8819756057243118,33.772779101583446,-0.1902097528642493,1.6917658528600625
2080,0.6232420835482002,34.396021185131644,-0.2849937465101314,-0.9082358300583316
2090,0.5599837391241071,34.95600492425575,0.09351989051348072,-0.46646384861062645
2100,-0.01060675195626351,34.94539817229949,-0.09303621322365256,-0.08242946126738905
2110,-1.111519352985452,33.83387881931404,-0.2619844242645414,0.8495349287209105
2120,0.0468323337417574,33.88071115305579,0.10087985086011157,0.05404751711835417
2130,-0.15708850588431583,33.723622647171474,-0.49845299667772724,-0.3413644907934114
2140,1.3574397677734726,35.081062414944945,0.8353416656064232,-0.5220981021670495
2150,0.5223261059094998,35.603388520854445,0.007465124615615236,-0.5148609812938846
2160,-0.17428795589097995,35.42910056496346,0.1289227769113303,0.30321073280231026
2170,-0.14750774695070756,35.281592818012754,-0.07503470733112727,0.0724730396195803
2180,-0.3316020037211443,34.94999081429161,-0.12445113908845368,0.2071508646326906
2190,0.33351883987256004,35.28350965416417,0.17192187717923724,-0.16159696269332277
2200,0.43891961663556966,35.72242927079974,0.1129801665358992,-0.32593945009967046
2210,0.3571315037816627,36.07956077458141,0.024079178792413225,-0.33305232498924947
2220,0.4995219543702841,36.5790827289517,-0.01022954429689983,-0.5097514986671839
2230,0.34237118001454564,36.92145390896624,0.01850610481439051,-0.3238650752001551
2240,-0.7110294354778484,36.210424473488395,0.0428924832852187,0.753921918763067
2250,-0.6769790350238428,35.533445438464554,-0.1849366362502458,0.492042398773597
2260,-0.390431541509723,35.143013896954834,0.054394579952031855,0.4448261214617548
2270,0.588813359604289,35.73182725655912,-0.22410191640531513,-0.8129152760096041
2280,1.0600411363063533,36.791868392865474,-0.1418360751923797,-1.201877211498733
2290,0.50497084963945,37.29683924250492,-0.03337007654687258,-0.5383409261863227
2300,-0.31761022330069477,36.979229019204226,-0.1659009726558508,0.15170925064484395
2310,-0.13842717310303282,36.84080184610119,-0.11858890034766814,0.019838272755364678
2320,0.27360968983910916,37.114411535940306,0.15837918830274866,-0.1152305015363605
2330,0.11624989500026293,37.23066143094057,-0.1023797508978171,-0.21862964589808004
2340,-0.547806697218545,36.682854733722024,0.06611329599011197,0.613919993208657
2350,-0.9791494419745903,35.70370529174743,0.09070082436675929,1.0698502663413496
2360,-0.05436308489083638,35.649342206856595,-0.07250482205427104,-0.01814173716343466
2370,0.4594848143149106,36.10882702117151,0.47366809407283705,0.014183279757926437
2380,-0.16843600462741226,35.9403910165441,0.026825439819010786,0.19526144444642304
2390,0.05992488510493837,36.00031590164904,0.08572499526519234,0.02580011016025397
2400,-0.6378759954250672,35.36243990622397,0.07401026836656491,0.7118862637916321
2410,0.07514831941004838,35.437588225634016,-0.00654529175373693,-0.0816936111637853
2420,-0.22374876720229597,35.21383945843172,-0.015364761171531604,0.20838400603076437
2430,-0.15661253259962682,35.0572269258321,-0.01792436811273905,0.13868816448688778
2440,0.9075330400948207,35.964759965926916,0.500490932316573,-0.4070421077782476
2450,-1.6091496156260825,34.355610350300836,-0.12056789287287686,1.4885817227532057
2460,-1.0790240169995284,33.27658633330131,-0.328881632425249,0.7501423845742795
2470,0.10311367675638852,33.3797000100577,0.28960454078576087,0.18649086402937234
2480,0.5997932226318222,33.97949323268952,0.21895043554660015,-0.38084278708522207
2490,1.5952769044265922,35.57477013711611,0.5184614445465441,-1.0768154598800481
2500,-0.8555028186832648,34.71926731843285,-0.1148629493655464,0.7406398693177184
2510,-0.5697721259944829,34.149495192438366,-0.5638471231822356,0.005925002812247271
2520,-0.31330078242655063,33.836194410011814,-0.05788533245459199,0.25541544997195864
2530,-0.012624270018624595,33.82357013999319,0.1627928275431212,0.17541709756174578
2540,0.10973972312765294,33.93330986312084,0.1996243677699485,0.08988464464229555
2550,-0.252517828589048,33.68079203453179,-0.03221964773497029,0.2202981808540777
2560,-0.6201166003245603,33.06067543420723,0.03272402844685433,0.6528406287714146
2570,-0.14528730460345357,32.91538812960378,-0.0028109894333392294,0.14247631517011433
2580,-0.6241439642968678,32.29124416530691,-0.21002800363341018,0.4141159606634577
2590,-1.0027403535018762,31.28850381180503,-0.02784036960620874,0.9748999838956675
2600,0.1289896691445054,31.417493480949535,-0.08996566913375872,-0.21895533827826413
2610,1.017711689168871,32.43520517011841,0.18676461677268644,-0.8309470723961844
2620,1.4951208697004639,33.93032603981887,0.032452687531976554,-1.4626681821684873
2630,0.6307669008426492,34.561092940661524,0.016132063254497973,-0.6146348375881512
2640,0.7894219349799024,35.35051487564143,0.04805879368619799,-0.7413631412937044
2650,0.6260848155616511,35.976599691203084,-0.04088557348571967,-0.6669703890473707
2660,0.4456108854727697,36.42221057667585,0.14962904432877933,-0.2959818411439904
2670,0.02044983709636361,36.44266041377222,-0.7193165088266906,-0.7397663459230542
2680,-0.6999361639476838,35.74272424982453,-0.4809231529439521,0.2190130110037317
2690,0.12440008380907376,35.867124333633605,0.14943928952045765,0.025039205711383895
2700,0.28157542336610786,36.14869975699971,0.13394822990164837,-0.14762719346445946
2710,0.2355790569204474,36.38427881392016,0.12586851876503705,-0.10971053815541033
2720,-0.417591059058129,35.96668775486203,0.06692443233561382,0.4845154913937428
2730,-1.0072293984074199,34.95945835645461,0.24572644113869554,1.2529558395461153
2740,-0.3000278822187446,34.65943047423587,-0.010875057274175131,0.28915282494456945
2750,0.600378588954548,35.25980906319042,0.09220948218686145,-0.5081691067676866
2760,0.6796516883327985,35.939460751523214,0.17869297061884198,-0.5009587177139565
2770,-0.15487115534125712,35.78458959618196,0.4357064628141995,0.5905776181554566
2780,-0.32965611389810656,35.454933482283856,-0.20042438501659116,0.12923172888151543
2790,-0.24291166980946122,35.2120218124744,-0.03891770473224446,0.20399396507721676
2800,-1.649624042016338,33.56239777045806,0.0008527138530277772,1.6504767558693658
2810,-0.8279944864643396,32.73440328399372,-0.17429961985644418,0.6536948666078954
2820,0.08574469866115232,32.82014798265487,0.026953593119155784,-0.058791105541996534
2830,-0.0010310503180146827,32.81911693233686,0.047550555669393674,0.048581605987408356
2840,-0.7829829177031835,32.036134014633674,0.058487573367875904,0.8414704910710594
2850,0.44641938102365186,32.48255339565733,0.0045418471992935755,-0.4418775338243583
2860,-0.1016133297757851,32.38094006588154,0.17516627533028975,0.27677960510607486
2870,-0.2741673073976856,32.10677275848386,0.019983079076927097,0.29415038647461267
2880,0.772566075457691,32.879338833941546,0.3559039421136204,-0.41666213334407054
2890,0.3092900254600618,33.18862885940161,-0.5039968461346065,-0.8132868715946683
2900,0.1115114641094948,33.30014032351111,-0.341088580702019,-0.4526000448115138
2910,-0.19120748522716344,33.10893283828395,-0.2982130631182274,-0.10700557789106394
2920,-0.9403718320870397,32.16856100619691,0.18051716769652523,1.120888999783565
2930,-0.5507218337700553,31.617839172426855,-0.19292515417230155,0.3577966795977538
2940,-1.4925415247085878,30.125297647718266,-0.3256721794132582,1.1668693452953296
2950,-0.24653338109310952,29.878764266625158,-0.020337249762968038,0.22619613133014146
2960,-0.10506156886197424,29.773702697763184,0.16430092015075173,0.26936248901272597
2970,-0.437566779747616,29.336135918015568,0.13801948702411188,0.5755862667717279
2980,0.30421602878463994,29.64035194680021,0.1646700310359062,-0.13954599774873372
2990,-0.28515687680012297,29.355195070000086,0.16590223451898112,0.4510591113191041
3000,0.6860241037834794,30.041219173783567,-0.04575997732463645,-0.7317840811081159
3010,-1.1071415863221035,28.934077587461463,0.2462071640013828,1.3533487503234862
3020,-0.4307394584829728,28.50333812897849,0.15333956741564206,0.5840790258986148
3030,-0.7869798724472107,27.71635825653128,0.05401621988782545,0.8409960923350361
3040,-0.7454238274265126,26.970934429104766,0.009792007649662766,0.7552158350761754
3050,-0.3518743576810244,26.619060071423743,0.45414265159168554,0.8060170092727099
3060,-0.26497690615967584,26.35408316526407,0.5095855855227712,0.7745624916824471
3070,-0.31940279083820977,26.034680374425857,0.09089035087150346,0.4102931417097132
3080,-0.8223956043259806,25.212284770099878,-0.2613281082055434,0.5610674961204372
3090,0.7290867202993493,25.941371490399227,0.5794343598794948,-0.14965236041985455
3100,1.445155453569995,27.386526943969223,0.1238025477973742,-1.321352905772621
3110,0.06850204988229532,27.455028993851517,0.10159408266278337,0.033092032780488057
3120,0.3702020900194565,27.825231083870975,0.20887166427669496,-0.16133042574276152
3130,-0.39586476395026665,27.429366319920707,-0.1667775826480623,0.22908718130220435
3140,1.156686190617531,28.586052510538238,0.20907884673854008,-0.9476073438789909
3150,0.11332794878592478,28.699380459324164,-0.2561700333673203,-0.3694979821532451
3160,1.5850040439970794,30.28438450332124,0.11613441309396506,-1.4688696309031144
3170,-0.7148475093122959,29.569536994008946,0.1787808128513892,0.893628322163685
3180,-0.7737489035615996,28.795788090447346,0.19785863618640073,0.9716075397480004
3190,0.004687053496509684,28.800475143943856,-0.06202385677437714,-0.06671091027088683
3200,-0.022310823243286038,28.77816432070057,-0.2624752739780179,-0.24016445073473186
3210,-0.6243364755148928,28.153827845185674,-0.08406880318667592,0.5402676723282168
3220,0.3825092203281619,28.536337065513838,0.021313821078837152,-0.36119539924932476
3230,0.7392918639895467,29.275628929503384,0.026375925630602846,-0.7129159383589438
3240,-0.6116426109791543,28.66398631852423,-0.26174970914909956,0.3498929018300547
3250,-0.2276696792588742,28.436316639265357,-0.5209495160907412,-0.29327983683186704
3260,-0.5183486208055075,27.91796801845985,0.013126030023601114,0.5314746508291086
3270,-0.33665865554819296,27.581309362911657,0.13450761645264234,0.47116627200083533
3280,0.5278896501506334,28.10919901306229,-0.027548705370632403,-0.5554383555212657
3290,0.47741721554884425,28.586616228611135,-0.04587949507114893,-0.5232967106199932
3300,1.5405531605739655,30.1271693891851,0.10644154138917035,-1.4341116191847951
3310,3.2025054174989065,33.329674806684004,-0.08387736410643518,-3.2863827816053415
3320,1.1333055971928525,34.462980403876855,-0.08964622763462218,-1.2229518248274747
3330,-0.2998906704906798,34.16308973338617,-0.2444259362802963,0.055464734210383504
3340,-0.46592142501182104,33.69716830837435,0.08207481733326723,0.5479962423450883
3350,-1.2137542750798271,32.48341403329452,-0.39163173017376723,0.8221225449060598
3360,-0.5713567497660187,31.912057283528505,0.1635766555625415,0.7349334053285602
3370,-0.5182317155867986,31.393825567941708,0.20401824227359433,0.7222499578603929
3380,0.9324940846873879,32.326319652629095,-0.08345940678330992,-1.0159534914706978
3390,1.1345724641779065,33.460892116807,-0.11406252625714072,-1.248634990435047
3400,0.6441978332123144,34.10508995001932,-0.265696626305813,-0.9098944595181274
3410,0.4300898680588658,34.535179818078184,0.17421596952640017,-0.2558738985324656
3420,-0.7741491550604105,33.76103066301777,-0.35809532826778306,0.4160538267926274
3430,1.9547261320182867,35.71575679503606,-0.06155842069121125,-2.016284552709498
3440,-0.6070876914769676,35.10866910355909,-0.2773299065763837,0.3297577849005839
3450,-1.7020898856294415,33.40657921792965,-0.6433616007546774,1.0587282848747641
3460,-0.7749255485561009,32.63165366937355,0.15685458583302286,0.9317801343891237
3470,0.33306291528788545,32.96471658466143,0.2884193081398359,-0.044643607148049574
3480,0.7981994312467781,33.76291601590821,0.12128097757692051,-0.6769184536698576
3490,-2.224608442050669,31.53830757385754,0.2266207077127447,2.4512291497634138
3500,0.039124245140686686,31.577431818998228,-0.21035767480836867,-0.24948191994905536
3510,-0.07217892442688609,31.505252894571342,0.22442746858969423,0.2966063930165803
3520,0.7311411123045819,32.236394006875926,0.2139519335631327,-0.5171891787414492
3530,0.01733193081880416,32.25372593769473,0.0835469742343254,0.06621504341552124
