frame_no,translation
10,-1.761239335693945e-13
20,-1.196237558099659e-13
30,1.710582982329482e-13
40,2.2112581112812943e-13
50,4.0776078610295856e-14
60,-5.3820057470410986e-14
70,9.313036830888795e-14
80,1.1454303969820097e-13
90,2.451210111035366e-13
