frame_no,rotation
89109,-0.5209800649655468
89119,0.4878740187979225
89129,-0.030307614792647146
89139,-0.3102396560707513
89149,0.7909714750021124
89159,0.4856982367348007
89169,0.14210464490977676
89179,-0.7571256898603698
89189,0.08496109209663721
89199,-0.12786081316061595
89209,0.12266954450949158
89219,-0.5472418195617765
89229,0.43625138337435576
89239,-0.033779448981019033
89249,0.15662218658334162
89259,0.2581297589694374
89269,-0.07338207260935065
89279,1.0448735730377203
89289,0.5730436030086996
89299,0.36102918508763965
89309,0.35328817481282415
89319,0.16873536106267753
89329,0.3500292720700944
89339,-0.12870281354358803
89349,0.5391794800929751
89359,-0.03788716064781625
89369,0.41944417344119883
89379,0.7624402070634706
89389,-0.45121965583563006
89399,1.654339324528865
89409,-0.5364168817839107
89419,0.28448004531150806
89429,-0.1349144957997315
89439,-0.13894525960791654
89449,-0.09779305519542875
89459,0.24142162305166504
89469,-0.3257086285020717
89479,-0.4074456169271561
89489,-0.16750375534401024
89499,-0.07673455132709192
89509,-0.22119302512831604
89519,-0.37702589968728006
89529,-0.8448788930144873
89539,0.5113555155765663
89549,0.20467857391037636
89559,0.013995207929533918
89569,-0.0483115139445682
89579,0.4258990361694408
89589,-0.3403804055944233
89599,-0.3396227889490982
89609,1.288971384353282
89619,0.3883587248816442
89629,0.5015391532679245
89639,0.6576556016515842
89649,0.4060984747903076
89659,-0.09869511547873688
89669,-0.18306148314051837
89679,0.18903575308738252
89689,0.16177048783090367
89699,0.278742273852175
89709,0.8599167504380331
89719,-0.31681532684901503
89729,0.2331139443485027
89739,0.22024310317633125
89749,-0.3247646311431554
89759,-0.3798290542769319
89769,-0.3324472362060641
89779,0.030368980885781226
89789,0.0868546391438259
89799,-0.07053251279468023
89809,-0.2675529190311673
89819,0.35899248979766873
89829,-0.06550832654056946
89839,0.569704312254895
89849,-0.25081926029313006
89859,0.37226606543652285
89869,0.6726146228840193
89879,0.38014728771278566
89889,1.0019185455833275
89899,0.5892188024638909
89909,0.4000434726427088
89919,-0.014878722187142784
89929,0.24267645664682108
