frame_no,translation
23759,-7.128088217312107e-15
23769,-4.477835182418249e-14
23779,4.779003844605036e-14
23789,-2.3406028833537137e-13
23799,-1.603900836513456e-13
23809,-2.7251226785951757e-13
23819,-2.2789733779347004e-13
23829,-3.212643898105346e-13
23839,-3.60334521145651e-13
23849,-3.645769117604457e-13
23859,-3.148185594261433e-13
23869,-4.4295820985912476e-13
23879,-4.060811543843369e-13
23889,-3.968257075439348e-14
23899,-4.1501413847990957e-14
23909,2.1322903178839152e-14
23919,1.4153893363501435e-13
23929,7.816721083874624e-14
23939,4.357846865306506e-13
23949,6.190117431722589e-13
23959,6.639703327229672e-13
23969,6.299683817798918e-13
23979,4.54173964214584e-13
23989,4.5413548802330674e-13
23999,2.2946591620798885e-13
24009,1.0755377161176344e-13
24019,-1.985432643147706e-13
24029,-2.438196807723341e-13
24039,-1.272847723006152e-13
24049,-1.4934701605921485e-13
24059,-9.067367210142227e-14
24069,-5.5038657069565106e-14
24079,-1.879205880069601e-13
24089,-4.3430246609332124e-13
24099,-3.9842398878801156e-13
24109,-3.724706426843924e-13
24119,-3.631208670427078e-13
24129,8.535520852285706e-15
24139,1.2318947589558725e-13
24149,-2.8962578363598646e-13
24159,-3.398498714156642e-13
24169,-1.5989406261703163e-13
24179,-5.220024379035447e-13
24189,-5.869821018941428e-13
24199,-5.858130913352542e-13
24209,-5.817354084704104e-13
24219,-2.4762963765219853e-13
24229,2.252318358109155e-13
24239,4.629065290666987e-13
24249,2.824675214424162e-13
24259,2.0421809322957917e-13
24269,4.1903144291850053e-13
24279,6.627963989686863e-13
24289,7.527009439411449e-13
24299,7.943450444510283e-13
24309,8.888880975479137e-13
24319,1.1926647262396428e-12
24329,1.2550980419203844e-12
24339,1.1372497955000419e-12
24349,8.073792558715915e-13
24359,7.34428362024655e-13
24369,3.8563027061546373e-13
24379,3.857965762493144e-13
24389,5.320904685759784e-13
24399,6.426512313257838e-13
24409,6.158950780154343e-13
24419,4.0127320385334485e-13
24429,2.6841800797009517e-13
24439,5.2603877279551454e-14
24449,-2.1228901299006204e-13
24459,-3.263318534909205e-13
24469,-5.75518667740016e-13
24479,-7.542814008742733e-13
24489,-6.835937385693035e-13
24499,-6.273395918260187e-13
24509,-2.5146662743237847e-13
24519,2.1345582754587199e-13
24529,3.849515407052475e-13
24539,5.052163048902926e-13
24549,7.140653060799291e-13
24559,1.0549411544725696e-12
24569,9.288757728524206e-13
24579,7.082481365088406e-13
24589,8.804967272161703e-13
24599,1.1686384412988367e-12
24609,1.05809307922472e-12
24619,6.978360189520612e-13
24629,6.512405558563368e-13
24639,8.123609665237581e-13
24649,8.760456408006912e-13
24659,1.017605190981931e-12
24669,1.1150685356392562e-12
24679,9.626968708771046e-13
24689,8.928954319177924e-13
24699,1.052095177848815e-12
24709,1.4849936308517679e-12
24719,1.6925926784596042e-12
24729,2.077454251650565e-12
24739,2.4956488034060235e-12
24749,2.595340964296997e-12
24759,2.409785770420655e-12
24769,2.405503493772134e-12
24779,2.2963383630943912e-12
24789,2.151395731048884e-12
24799,2.1201025218284147e-12
24809,1.9254463313491996e-12
24819,1.6926685801116897e-12
24829,1.46023934921849e-12
24839,1.3301877814771602e-12
24849,1.5377682405276065e-12
24859,1.5321082719520093e-12
24869,1.6118312401947665e-12
24879,1.3781015452479484e-12
24889,1.4369806916763767e-12
24899,1.1947313552978863e-12
24909,8.644649947583176e-13
24919,6.434788648227908e-13
24929,5.856190837604016e-13
24939,5.82834479220721e-13
24949,5.739636184017099e-13
24959,2.45840745777842e-13
24969,1.6395607161045947e-13
24979,-3.2117420634187575e-14
24989,1.278882979607809e-13
24999,8.321852965356574e-14
25009,-5.4014922782194487e-14
25019,-3.8054377531598695e-13
25029,-2.9768506544511164e-13
25039,-2.4131448677940267e-13
25049,-3.2247359819846737e-13
25059,-5.525239154816484e-13
25069,-2.73706316625309e-13
25079,1.2204062755906852e-13
25089,1.9080264425010067e-13
25099,5.034007168136702e-13
25109,6.529135480103892e-13
25119,8.595539670136031e-13
25129,7.613817636638459e-13
25139,6.936016974730865e-13
25149,5.036325382578871e-13
25159,3.6828413193110375e-13
25169,1.270258284189039e-13
25179,1.5378130081405045e-14
25189,-2.5356370563174782e-15
25199,-1.6545201208285956e-13
25209,-2.250325315917457e-13
25219,-4.4471896668317247e-13
25229,-4.4237035259812974e-13
25239,-4.5453129768768594e-13
25249,-7.51251281370947e-13
25259,-8.754556144949246e-13
25269,-8.499184198456916e-13
25279,-1.1144339707509073e-12
25289,-1.1747312679169357e-12
25299,-1.2246814154896686e-12
25309,-1.3962866444060316e-12
25319,-1.5698894052367203e-12
25329,-1.853109275379817e-12
25339,-1.7889408124122816e-12
25349,-1.57063464665703e-12
25359,-1.4029351030273878e-12
25369,-1.2981984782721048e-12
25379,-1.3370609256991785e-12
25389,-1.0769590775297228e-12
25399,-9.074414090403471e-13
25409,-9.77329224783604e-13
25419,-9.294091312125853e-13
25429,-9.79939181595341e-13
25439,-1.0271049839407606e-12
25449,-1.3148143824194414e-12
25459,-1.6029617463607774e-12
25469,-1.6085205950173203e-12
25479,-1.5769080474561709e-12
25489,-1.541283851722516e-12
25499,-1.5726166928769914e-12
25509,-1.4801529548842703e-12
25519,-1.6185096137358867e-12
25529,-1.724175673570525e-12
25539,-1.7738772486707726e-12
25549,-1.6690097835761993e-12
25559,-1.3944393471577936e-12
25569,-1.2115959821876132e-12
25579,-9.449801084948389e-13
25589,-8.570222919829508e-13
25599,-9.891732170308018e-13
25609,-7.603319742608978e-13
25619,-6.119268466650374e-13
25629,-5.000726017557395e-13
25639,-3.426818858013233e-13
25649,-1.70101595092783e-14
25659,4.0894250447737543e-13
25669,4.896155901902097e-13
25679,9.650112053956242e-13
25689,1.0734375625151432e-12
25699,1.0889519709085442e-12
25709,1.1798419892030747e-12
25719,1.3687715328786672e-12
25729,1.4713585916591949e-12
25739,1.4081108413710078e-12
25749,1.1626214806558171e-12
25759,8.121385967438454e-13
25769,7.243203543488899e-13
25779,6.180559499238895e-13
25789,5.967836361422559e-13
25799,6.814656678152472e-13
25809,7.748574816840335e-13
25819,3.8401096319545094e-13
25829,2.7227342357687106e-13
25839,2.4351291847031486e-13
25849,3.1658354693369663e-13
25859,1.7460350818058713e-13
25869,1.904225307906661e-15
25879,8.322294943834165e-14
25889,1.924460511109957e-13
25899,2.4146811917801033e-13
25909,2.9807500897442307e-13
25919,5.861594957784638e-13
25929,6.987922665420665e-13
25939,5.479838199503627e-13
25949,7.11814583975301e-13
25959,7.599600863432471e-13
25969,9.358014514423984e-13
25979,8.682502673456451e-13
25989,7.702190600069689e-13
25999,8.327023941642727e-13
26009,1.1174429746896871e-12
26019,1.4112571033043532e-12
26029,1.4440013003791418e-12
26039,1.5541165465544463e-12
26049,1.6459858172120472e-12
26059,1.6168134273472078e-12
26069,1.6392628062891075e-12
26079,1.5402031143601269e-12
26089,1.4758395583873604e-12
26099,1.5342985351802964e-12
26109,1.3268017748436895e-12
26119,1.3243052431179911e-12
26129,9.90418445993395e-13
26139,8.212305160824296e-13
26149,7.588608538039376e-13
26159,7.656596814987658e-13
26169,6.614372365211576e-13
26179,4.849816573832952e-13
26189,5.178483653316668e-13
26199,5.477486272998266e-13
26209,6.361004751191863e-14
26219,-3.8221187283788434e-13
26229,-4.852514961687608e-13
26239,-2.8078703392154555e-13
26249,-2.0408253617957374e-13
26259,-1.171071908145546e-13
26269,-1.244888371645647e-13
26279,-2.774118862532521e-13
26289,-1.959146532310771e-14
26299,-1.6306481641163878e-13
26309,-1.8144338777043108e-13
26319,-3.384957518401313e-13
26329,-4.840089821166432e-13
26339,-5.181290872096687e-13
26349,-4.04078510113203e-13
26359,-5.151737285091296e-13
26369,-4.734786386633982e-13
26379,-1.6156688359121245e-13
26389,6.477878932700737e-14
26399,7.487550784558779e-14
26409,1.0918388515480147e-13
26419,1.5789734863128008e-13
26429,-1.1220490780223246e-14
26439,-2.812512745466246e-13
26449,-3.1898296520868613e-13
26459,-2.0338117581187642e-13
26469,-1.844536583283255e-13
26479,-3.641019276830745e-13
26489,-1.262307723802969e-13
26499,-2.4992867274141006e-13
26509,-4.9954356724635e-13
26519,-2.3551231112866126e-13
26529,-3.12832142705437e-13
26539,-7.260658164221411e-13
26549,-1.0846079725115154e-12
26559,-1.1322842498094598e-12
26569,-9.822158071524525e-13
26579,-8.648551728896854e-13
26589,-1.0313404944038665e-12
26599,-1.0345382288679684e-12
26609,-5.910884453918661e-13
26619,-2.507013727328456e-13
26629,-3.3837109764624376e-13
26639,-3.445020425499174e-13
26649,-2.0575280288421644e-13
26659,-7.085512394138328e-14
26669,-2.1883780115374716e-13
26679,-2.931081777514716e-13
26689,-2.5851502326789243e-13
26699,-4.2965361796715267e-13
26709,-5.750081216573326e-13
26719,-3.748919902247713e-13
26729,-3.7765435596531194e-13
26739,-3.979454484262468e-13
26749,-2.3743854697503e-13
26759,-3.7602411647814603e-13
26769,-2.630363104792593e-13
26779,-7.032553796840558e-14
26789,-9.878456341065872e-15
26799,1.154917679790852e-13
26809,2.0187906980700133e-13
26819,2.360928405973407e-13
26829,2.84348471022609e-13
26839,7.758221846485505e-13
26849,1.2635037831683415e-12
26859,1.1534466973313784e-12
26869,1.3675311589728526e-12
26879,1.4709472806169743e-12
26889,1.3418057056846399e-12
26899,1.4041820883865078e-12
26909,1.4029695784563308e-12
26919,1.3491806997717891e-12
26929,1.1539903676128357e-12
26939,9.878554078986e-13
26949,9.283682675283011e-13
26959,1.104565612021051e-12
26969,9.2034377595677e-13
26979,9.083849416286218e-13
26989,8.157536158576743e-13
26999,7.418013021285048e-13
27009,6.496345213065995e-13
27019,6.128531656010833e-13
27029,4.183725006760292e-13
27039,3.292641618840971e-13
27049,2.5797373829166637e-13
27059,2.306986494112993e-13
27069,-8.775461158621315e-15
27079,-2.671331721878435e-13
27089,-2.7290962652753317e-13
27099,-1.3042056486845264e-13
27109,-1.0719280085589754e-13
27119,-4.2054138179935484e-13
27129,-4.954342594754826e-13
27139,-5.053507075590625e-13
27149,-4.802319012999204e-13
27159,-2.3286832036239053e-13
27169,-3.661626158011691e-13
27179,-1.2761795362009268e-13
27189,-3.0505621929723304e-14
27199,1.7103034190019663e-13
27209,1.9787289921562775e-13
27219,-1.3748859953031904e-13
27229,-5.865916125506081e-14
27239,2.487245804452111e-15
27249,-1.8436645273495867e-13
27259,-3.5568479377914923e-13
27269,-6.53275544800416e-13
27279,-8.850332331722631e-13
27289,-5.749461429617664e-13
27299,-5.573626602237626e-13
27309,-2.509451175122456e-13
27319,-4.389838839213255e-13
27329,-5.632502747115838e-13
27339,-1.5246598357193928e-13
27349,1.655015187685553e-13
27359,5.619555891316035e-14
27369,1.7742151427269968e-14
27379,1.3047132945678233e-13
27389,-7.581399323881254e-14
27399,-1.2684307340900874e-13
27409,-7.750565135202202e-14
27419,-5.2340303027014923e-14
27429,-3.4279741171701396e-13
27439,-2.154535023012711e-13
27449,-2.9349824238341736e-13
27459,-5.974623907363551e-13
27469,-8.963580341617341e-13
27479,-8.691754101078638e-13
27489,-9.457784670466192e-13
27499,-9.707111175404193e-13
27509,-8.104515669382697e-13
27519,-4.732874192552797e-13
27529,-3.038775183838146e-13
27539,3.397458494151106e-14
27549,-4.4124476315622763e-14
27559,-2.0420394347805252e-13
27569,-5.744912831014056e-13
27579,-8.259028875823329e-13
27589,-1.0851980977774164e-12
27599,-1.3570229822637839e-12
27609,-1.284971914279861e-12
27619,-1.3437261952956738e-12
27629,-1.0015451729880247e-12
27639,-1.0003690083079768e-12
27649,-9.259986834925684e-13
27659,-1.1085565948366751e-12
27669,-8.23793823539233e-13
27679,-8.477422094790718e-13
27689,-1.096458708842423e-12
27699,-1.1258931567256805e-12
27709,-1.1301293905514012e-12
27719,-9.608866647921099e-13
27729,-6.421591308773839e-13
27739,-4.991193841920637e-13
27749,-4.0462218349991783e-13
27759,-7.16541263116982e-13
27769,-5.610668607547431e-13
27779,-2.4374951391137714e-13
27789,-3.969184729565606e-13
27799,-1.4082225951506372e-13
27809,-1.3717621143013224e-13
27819,-9.605072513876515e-14
27829,-3.390437079366629e-14
27839,-1.1562871145444668e-14
27849,7.775579665229131e-14
27859,3.4805575959577524e-13
27869,6.21573613389163e-13
27879,7.202356507394361e-13
27889,6.369223641780706e-13
27899,8.137883417005626e-13
27909,1.1484500151294802e-12
27919,1.2636208047556787e-12
27929,1.1318837114620238e-12
27939,1.4977438534045327e-12
27949,1.5368710376964125e-12
27959,1.756503953531229e-12
27969,1.917295452454109e-12
27979,1.8798879965939595e-12
27989,1.850593843426156e-12
27999,1.9177708444336386e-12
28009,1.8528777485862643e-12
28019,1.832765880820959e-12
28029,2.1389394603738347e-12
28039,2.294085603178871e-12
28049,1.9542311134632745e-12
28059,1.7756747490001428e-12
28069,1.6174042695319395e-12
28079,1.6152058676317748e-12
28089,1.3148269536547616e-12
28099,1.4545731623704432e-12
28109,1.6814983316032648e-12
28119,1.6270497631540449e-12
28129,1.4147512717742995e-12
28139,1.1834255829539414e-12
28149,1.0941615571861327e-12
28159,1.1317151155105383e-12
28169,8.533544415346636e-13
28179,6.270423951433765e-13
28189,7.595504733603057e-13
28199,9.731214651076265e-13
28209,1.061320368685014e-12
28219,1.2312053077028931e-12
28229,1.3002676215842382e-12
28239,1.4978713855604698e-12
28249,1.3141431688753889e-12
28259,1.2006925931832772e-12
28269,1.362986796226057e-12
28279,9.959646859077973e-13
28289,5.895861355094924e-13
28299,4.4567020454754227e-13
28309,5.122323766412488e-13
28319,4.577059336196214e-13
28329,3.268599173186826e-13
28339,3.353427122695247e-13
28349,4.559219558940201e-13
28359,7.515661981688962e-13
28369,9.742341630186006e-13
28379,6.673709693196776e-13
28389,6.457257701208925e-13
28399,6.8608371486346e-13
28409,6.135764814220106e-13
28419,5.2658972182083e-13
28429,4.976615520105716e-13
28439,4.747521683167888e-13
28449,2.3468361521297533e-13
28459,2.785189174471034e-14
28469,-9.020305039413657e-14
28479,-1.6804770565110694e-13
28489,-4.4231216455654084e-13
28499,-5.333639893278595e-13
28509,-6.053234578945795e-13
28519,-4.393409569201446e-13
28529,-4.984974986584183e-13
28539,-7.759373750263368e-13
28549,-5.236436001285008e-13
28559,-5.63555183246945e-13
28569,-4.875498041170323e-13
28579,-5.679844648041778e-13
