frame_no,insta_track_absolute_rotation,insta_atom_no_0_absolute_rotation,insta_atom_no_1_absolute_rotation,insta_atom_no_2_absolute_rotation,insta_atom_no_3_absolute_rotation,insta_atom_no_4_absolute_rotation,insta_atom_no_5_absolute_rotation,insta_atom_no_6_absolute_rotation,insta_atom_no_7_absolute_rotation,insta_atom_no_8_absolute_rotation,insta_atom_no_9_absolute_rotation,insta_atom_no_10_absolute_rotation,insta_atom_no_11_absolute_rotation,insta_atom_no_12_absolute_rotation,insta_atom_no_13_absolute_rotation,insta_atom_no_14_absolute_rotation,insta_atom_no_15_absolute_rotation,insta_atom_no_16_absolute_rotation,insta_atom_no_17_absolute_rotation,insta_atom_no_18_absolute_rotation,insta_atom_no_19_absolute_rotation,insta_atom_no_20_absolute_rotation,insta_atom_no_21_absolute_rotation,insta_atom_no_22_absolute_rotation,insta_atom_no_23_absolute_rotation,insta_atom_no_24_absolute_rotation,insta_atom_no_25_absolute_rotation,insta_atom_no_26_absolute_rotation,insta_atom_no_27_absolute_rotation,insta_atom_no_28_absolute_rotation,insta_atom_no_29_absolute_rotation,insta_atom_no_30_absolute_rotation,insta_atom_no_31_absolute_rotation,insta_atom_no_32_absolute_rotation,insta_atom_no_33_absolute_rotation,insta_atom_no_34_absolute_rotation,insta_atom_no_35_absolute_rotation,insta_atom_no_36_absolute_rotation,insta_atom_no_37_absolute_rotation,insta_atom_no_38_absolute_rotation,insta_atom_no_39_absolute_rotation,insta_atom_no_40_absolute_rotation,insta_atom_no_41_absolute_rotation,insta_atom_no_42_absolute_rotation,insta_atom_no_43_absolute_rotation,insta_atom_no_44_absolute_rotation,insta_atom_no_45_absolute_rotation,insta_atom_no_46_absolute_rotation,insta_atom_no_47_absolute_rotation,insta_atom_no_48_absolute_rotation,insta_atom_no_49_absolute_rotation,insta_atom_no_50_absolute_rotation,insta_atom_no_51_absolute_rotation,insta_atom_no_52_absolute_rotation,insta_atom_no_53_absolute_rotation,insta_atom_no_54_absolute_rotation,insta_atom_no_55_absolute_rotation,insta_atom_no_56_absolute_rotation,insta_atom_no_57_absolute_rotation,insta_atom_no_58_absolute_rotation,insta_atom_no_59_absolute_rotation,insta_atom_no_60_absolute_rotation,insta_atom_no_61_absolute_rotation,insta_atom_no_62_absolute_rotation,insta_atom_no_63_absolute_rotation,insta_atom_no_64_absolute_rotation,insta_atom_no_65_absolute_rotation,insta_atom_no_66_absolute_rotation,insta_atom_no_67_absolute_rotation,insta_atom_no_68_absolute_rotation,insta_atom_no_69_absolute_rotation,insta_atom_no_70_absolute_rotation,insta_atom_no_71_absolute_rotation,insta_ring_relative_rotation,net_ring_relative_rotation
21510,-0.44657274390746804,13.125504233814397,18.16274111291833,29.86219019007649,12.222512139331721,17.323749511903806,10.01402933704192,5.401464890983911,0.6512380675523666,6.342354175586396,1.9642176947212426,12.248040108310969,23.79619189224863,30.17450016241814,21.99135798559587,26.552536217420396,12.45206709563766,7.0780205186481,6.534330712431196,9.918048100642043,12.787624163912815,7.454964052664803,7.278848993658005,4.680849090308635,4.585290912657844,6.485192358198748,7.9884072990591735,7.915042630793101,8.237846018353189,8.837773815240283,1.098114323179643,-11.76794770034013,0.9084358526743119,-2.9344826677901588,19.645649997340556,19.366142421528128,15.478584068896259,17.024940133694255,27.61423197808428,38.6121702887073,24.199361249087094,23.028276986282933,16.205055284591676,10.041489452983653,7.788414614321894,12.042672423197237,11.912997853790591,15.585684636655023,20.172150445028127,11.091436417394789,10.695440207585316,5.570002256323591,13.298122333756695,5.993369325237485,3.0770085263697697,7.627058405209041,7.377825582835926,6.038323448946857,4.203153163162126,6.264422108049046,6.684184089344616,9.074030156290904,8.846373052505099,8.237203227807917,7.118455511350161,10.269329990639628,-0.02297484097138036,-17.030932630934235,0.3236250754349936,-8.320731800427685,15.151275502824076,21.691195365230623,21.34183592063213,11.178349209444145,11.178349209444145
25240,-15.648609913388368,-22.592751407328524,-26.56113889049092,-30.29281050262341,-23.207964251021686,-18.42032806208471,-25.30900804430715,-20.68487600001083,-23.881953777587267,-16.472565742059892,-10.520759466854027,-28.35454125411482,-15.753635425448042,-9.691766232292357,-12.264170258822077,-5.42525362642257,-20.6414286281234,-43.667216623670264,-58.120792198695526,-51.79115058657297,-63.72410241352628,-12.628710558405405,-12.516337316041525,-13.963628303790928,-10.924852462131266,-11.743887944470448,-12.539594236520005,-16.51532330085007,-20.359190531008842,-17.499401458715273,-12.340744536882768,-11.28298166470918,-8.036037191020489,-1.7158933362741655,-21.910349596559,-25.77027921743101,-26.37739979368904,-22.37056810212875,-21.27126172065395,-21.342018811616914,-23.334085728539257,-23.416965452814676,-26.88515064259175,-29.870292245064743,-36.01120423921846,-24.164376815087234,-20.08322359330125,-17.3374385420723,-14.458528048627473,-13.233060093498539,0.9817841388331044,-22.47341583198736,-32.55555133368517,-42.11521553970869,-43.25475502879843,-49.38049236728167,-69.85609841671372,-17.081180417774174,-15.213242451615091,-15.40352114152519,-16.572424577070898,-14.737486605055754,-12.36818649308724,-15.801832198346608,-18.486447910379365,-16.904210694361367,-14.754946558860246,-11.196044441624334,-12.996108978695688,-7.311655520158311,-19.673935398235884,-15.906613081853903,-18.731628428034362,-6.005198533164295,5.17315067627985
