frame_no,translation
10,-9.770213524590272e-13
20,-7.85719898189346e-13
30,-7.894774367915528e-13
40,-6.911298371279907e-13
50,-7.646474296855975e-13
60,-8.852410057622408e-13
70,-1.0603431765546459e-12
80,-1.1484405106006863e-12
90,-1.0676978328149863e-12
100,-1.051514118800724e-12
