frame_no,rotation
10,-0.31916571787081105
20,-0.32410676162658103
30,0.09513364739510938
40,0.2395888366922784
50,0.2683736410129927
60,0.15305381052497485
70,-0.08010510479405678
80,0.4304376478247895
90,0.07547568385218577
100,0.6664520681121181
110,-0.605969615741281
120,-0.016686358148106102
130,-0.2340301518760856
140,0.4568091548328464
150,-0.07404627441405365
160,-0.6006731442835203
170,-0.31931261607404393
180,-0.28868620942874934
190,0.006013699658478894
200,-0.06231034037874186
210,0.07406543990379444
220,-0.5502490746624726
230,0.15911195202987485
240,-0.12832956613679533
250,-0.5260507985675044
260,-0.20843185024173524
270,-0.1435304286072096
280,-0.31147260013676054
290,0.07063258236519102
300,-0.008417294715661827
310,-0.7022762136468975
320,-0.4378079728391708
330,0.43467368394665534
340,-0.22470830564905192
350,0.4659798908829594
360,0.2845077965169814
370,-0.16749999078860678
380,-0.45577820637649524
390,-0.3484891508852052
400,-0.005180165022605432
410,-0.15490686841612994
420,-0.23248767879111007
430,0.05467648285994514
440,-0.7447002892311876
450,-0.12724503008071797
460,-0.112152244281205
470,-0.03871146873415465
480,-0.15953862607567695
490,0.8601704715431867
500,-1.0420401505952959
510,-1.2145013348343188
520,-0.3228505675201437
530,0.09271693241311912
540,0.040587200003865676
550,-0.6308787950115651
560,-0.22026915379547019
570,0.26821534610072795
580,0.7436858622493139
590,0.06819176241944401
600,-0.18382054733214995
610,0.6179256974471423
620,-0.6140658669638372
630,1.1061002806361424
640,0.1074022142595531
650,-0.4293489008043968
660,-0.09116545642609475
670,-0.49700015854393553
680,0.6827845911890996
690,0.7767270968155885
700,-0.9913963422299847
710,-0.5391376580772358
720,0.380850283037867
730,-0.1014834494653741
740,0.0031800263443484966
750,-0.45559878199686
760,0.33462275565352884
770,0.26992925580064175
780,1.8623878473813893
790,-0.11379956118010548
800,0.2241821905299375
810,0.09414010070528517
820,-0.6250151142760958
830,0.05296092567068767
840,-0.24005365059513853
850,0.12054898363040178
860,0.21013513719902008
870,0.4018497204928822
880,0.1889808948871356
890,0.3716823873190823
900,-0.26000766882823023
910,-1.303527028261025
920,-0.49137226059006034
930,-0.08546666615109386
940,-0.25206453270500107
950,-0.18465226965202786
960,-1.2752888822264077
970,0.7359339631323574
980,-0.7493061231403152
990,0.25186280590253135
1000,0.29088220115840746
1010,0.8016059235506887
1020,-0.41964074781965555
1030,-0.6115014411391314
