frame_no,rotation
35309,-0.4304110151785882
35319,-1.2467998475237436
35329,0.09505715375018191
35339,1.3331907797247682
35349,0.24686597847007025
35359,-1.4486128569961134
35369,0.8946464207041399
35379,0.44425998209092377
35389,-0.31419382919191324
35399,-1.863708100296054
35409,-0.536654879790573
35419,0.691293851168811
35429,-1.726917471523425
35439,-5.853220840464444
35449,-0.15672307789968953
35459,-1.468862675701031
35469,-2.047048894419295
35479,-1.0899792255652763
35489,-0.6258757858884219
35499,-0.6450294801187387
35509,-0.777899993676509
35519,-0.38959508250816366
35529,0.8018387364003065
35539,0.2194464681037647
35549,-1.2889525820425627
35559,-0.9574329574149385
35569,0.20354496232037922
35579,-1.447296794265739
35589,-2.262792266498562
35599,-0.022096672306680984
35609,1.084796106394585
35619,1.1807050099468737
35629,0.5236390832570614
35639,0.6650378342927578
35649,0.27839971598038826
35659,-0.32876684064261424
35669,-0.16421516244687792
35679,0.38002396423563783
35689,0.2343934565951013
35699,0.29522282785137033
35709,0.026756055711198712
35719,-0.388318812406538
35729,-1.3694239153835668
35739,-1.633906721811862
35749,-1.5080086091831146
35759,-1.1483942219556582
35769,-0.46278625288299674
35779,0.07002708034003956
35789,0.6407708148991615
35799,0.4072990369326611
35809,-0.414592367302445
35819,-0.3590378805669454
35829,-0.7905495817031845
35839,-0.7880654090824457
35849,-0.42045550542433957
35859,0.5451951439666123
35869,1.280162590578616
35879,0.6333020357571711
35889,0.5536947956538167
35899,0.6619509206980984
35909,1.0304415548581376
35919,0.11396886063559492
35929,-0.8311175444580456
35939,-0.7323340100427681
35949,-1.007961426669815
35959,-1.4425388961713563
35969,-0.4083740931826369
35979,0.2908541724732568
35989,1.005436307680349
35999,1.1060062218692854
36009,0.7447177736504274
36019,-1.3060568669243962
36029,-1.5361230133405037
36039,-1.402454083324168
36049,-1.0828975448892648
36059,-0.10460293614465682
36069,0.5855390495675379
36079,1.441028936191517
36089,0.875234012529637
36099,0.5440993812331832
36109,-0.7854429387298815
36119,-0.30770069187220467
36129,-0.5860570901262189
36139,-0.8322935899181515
36149,-0.9204539287755703
36159,0.4726892916995596
36169,0.6400719667180336
36179,0.9105217069865643
36189,0.4600697399408512
36199,-0.6507139039177646
36209,-0.6530755725363817
36219,-0.6428461747939084
36229,-0.4706571206146413
36239,-1.085087934749824
36249,-0.8291823027607909
36259,-1.338834216581199
36269,0.06887440719493937
36279,-0.4823456181696772
36289,-0.8791789309954329
36299,-1.4511587488531896
36309,-0.2416358726844257
36319,-0.3407807947925928
36329,-0.8634051731376728
36339,-1.8341422167054453
36349,-1.1687364107908118
36359,-0.4340910769067303
36369,-0.284065771882683
36379,-1.3640947334413545
36389,-2.3791996516696337
36399,-1.5710604710650302
36409,-0.4743864964219164
36419,0.45358374210409436
36429,0.6947521599970161
36439,0.22929420243413517
36449,-0.4832867210074727
36459,-0.7748418607626476
36469,-0.5305450589171845
36479,-0.3308456479937917
36489,0.007133509677778566
36499,0.8503292156628393
36509,1.856615202982416
36519,1.7814835106232392
36529,1.2521941797812945
36539,0.9189862488662529
36549,0.34044180512182937
36559,0.3975190810921271
36569,-0.30133478305226075
36579,-0.19943594856134972
36589,-0.0614793930779349
36599,0.7178822823204393
36609,0.7542823768642755
36619,0.19997434868116531
36629,0.22159011206553805
36639,1.5713468085229736
36649,1.7064692700786925
36659,1.2819523228282597
36669,-0.16027930088325956
36679,-0.8606749561002817
36689,0.028713414391871264
36699,-0.06651332191129762
36709,-0.08471531379029146
36719,0.2008694262796545
36729,0.7992173469668462
36739,-0.552211195105005
36749,-0.6895328790743257
36759,-1.2288477888893818
36769,-0.5448646569177935
36779,1.1397799585348833
36789,1.6597788168894005
36799,2.468982002019641
36809,1.5850563306879204
36819,-0.39157365072096195
36829,-1.7604316325078389
36839,-1.629115983854539
36849,-0.885637340020063
36859,-0.27201405448734634
36869,0.35868784380589835
36879,1.0370955826362815
36889,0.42465909762775533
36899,-0.2959447607220549
36909,-0.20286854657813985
36919,-0.1489207402799842
36929,-0.3709453959904859
36939,0.1844194557044521
36949,-0.11317214462240857
36959,-0.030786449203724437
36969,-0.26079470851386377
36979,0.15389675622629573
36989,-0.12183982195949197
36999,-0.1810444950150361
37009,0.1725748776277937
37019,-0.015844148066741975
37029,0.29832375220957524
37039,0.8006466113274691
37049,1.1099728995427258
37059,0.6751071779797817
37069,-0.03857513922886038
37079,-0.08938266794602573
37089,-0.39506832252525237
37099,-0.8710588484458189
37109,-0.36402887201822387
37119,0.155355125448502
37129,0.3736156849419817
37139,0.1651318601968411
37149,0.9639549649258574
37159,0.7439399463179303
37169,0.8127634947179394
37179,0.4754953142023641
37189,0.009049390803599539
37199,-0.3297610695731674
37209,0.15312054608792544
37219,-0.0729047935385242
37229,0.015536968494143835
37239,-0.07507656910784827
37249,-0.16318713103298724
37259,0.9274094362162012
37269,2.0188630516149466
37279,1.3774252990722355
37289,1.2364823117990413
37299,0.7727238448728442
37309,0.07994893078239287
37319,0.4022425025382747
37329,-0.3972890954835213
37339,-0.952561526895524
37349,-1.688278830343799
37359,-0.6153238371038565
37369,0.5594211636125614
37379,1.4461610586619456
37389,2.956728833112791
37399,2.941788360294991
37409,2.175723467178665
37419,1.3589985528155228
37429,0.0560550201104415
37439,-1.1034645586156528
37449,-0.2521098276328807
37459,1.4106162278969654
37469,1.457816810325497
37479,-5.160468101008364
37489,-4.018589275262283
37499,-3.0678844732548463
37509,-1.1123113507120144
37519,-0.6965301608004304
37529,0.04315855979864633
37539,1.362549018271911
37549,1.993451151999249
37559,0.3649228669646404
37569,-0.9207851589322603
37579,-1.906643396605695
37589,-1.5140756075692352
37599,-0.0459440103014295
37609,0.2857628722910309
37619,1.4116142260030058
37629,1.1370501305765466
37639,-0.37891995966265163
37649,-2.8865576383713085
37659,-2.569983209834715
37669,-1.9985265312631415
37679,-0.6865510943131332
37689,0.8025817813811202
37699,0.370075502217771
37709,-0.39014970475957
37719,-0.798751274713029
37729,-0.5511731840392585
37739,0.3059697461000791
37749,0.1714023171791852
37759,-0.24381805900610462
37769,0.7920558433608413
37779,0.8706928435907442
37789,0.4518962252957265
37799,-0.4914483763800407
37809,0.05056564946474043
37819,0.2502268956504994
