frame_no,translation
1190,1.5147457963143685e-12
1200,1.5434526347894561e-12
1210,1.4534241136427892e-12
1220,1.3799202965321469e-12
1230,1.156273514418131e-12
1240,8.204081340890691e-13
1250,9.539076921265074e-13
1260,1.0303067170276932e-12
1270,1.0021272938539785e-12
1280,9.956853208008058e-13
1290,9.258614263466903e-13
1300,8.127194637433812e-13
1310,4.277643952294788e-13
1320,1.2448582950254145e-13
1330,-3.279196970241824e-13
1340,-6.169923849124165e-13
1350,-9.405232080610541e-13
1360,-1.190844882417319e-12
1370,-1.356864402563346e-12
1380,-1.1992261738503067e-12
1390,-1.4596619817078428e-12
1400,-1.8117605206110942e-12
1410,-1.7648033354498492e-12
1420,-1.7046462585433773e-12
1430,-1.4158334413902446e-12
1440,-1.1272440135183945e-12
1450,-9.504074295808813e-13
1460,-9.105608704826356e-13
1470,-1.0220703798692834e-12
1480,-1.0252197244429817e-12
1490,-9.806080539748275e-13
1500,-9.014311230332698e-13
1510,-5.611058872390084e-13
1520,-3.2950370739522684e-13
1530,-1.5184733394093594e-13
1540,1.27935915764135e-13
1550,5.914782173990767e-13
1560,6.889020145434208e-13
1570,7.471947317462499e-13
1580,7.442207710145161e-13
1590,7.708424530096165e-13
1600,5.924598953295929e-13
1610,4.3535326370197555e-13
1620,4.715830053978469e-13
1630,3.849810907775441e-13
1640,1.8553144639216926e-13
1650,2.44216811626679e-13
1660,4.813070004368484e-13
1670,5.907672827757762e-13
1680,6.695041926949093e-13
1690,5.112963057623233e-13
1700,5.207928468247259e-13
1710,7.283993802361107e-13
1720,8.699067152297441e-13
1730,9.018878868630457e-13
1740,9.55478594483801e-13
1750,6.355880297309555e-13
1760,1.0096067169052523e-13
1770,-3.1029262324389463e-14
1780,1.2296908026706786e-13
1790,4.140884176776015e-13
1800,4.578756285678497e-13
1810,4.341263288565612e-13
1820,5.936404774296482e-14
1830,-3.532281393456193e-13
1840,-2.819898845592849e-13
1850,-2.980508225795775e-13
1860,-4.4802911345998425e-13
1870,-5.523513614363059e-13
1880,-6.889069541963038e-13
1890,-6.404740228353971e-13
1900,-5.866213871689825e-13
1910,-8.522621756943189e-13
1920,-1.0436520999643485e-12
1930,-1.1548848509288822e-12
1940,-1.0232456091328454e-12
1950,-6.824584030701556e-13
1960,-8.258106534474558e-13
1970,-7.447704754524242e-13
1980,-7.874587362711289e-13
1990,-9.288027587652058e-13
2000,-7.996995117418807e-13
2010,-8.832804133692019e-13
2020,-9.429512676143685e-13
2030,-1.0812711670335002e-12
2040,-1.1761240626801937e-12
2050,-9.849163919485427e-13
2060,-7.411517384964165e-13
2070,-7.7642320558886e-13
2080,-5.616494489821831e-13
2090,-3.207687292986506e-13
2100,-2.221246233549352e-13
2110,-2.8899734874915505e-13
2120,-1.0619790641476439e-13
2130,-5.885347500985002e-14
2140,-4.515543613105221e-14
2150,-1.1785127277651678e-13
2160,-3.892320289721187e-13
2170,-4.3901091400750565e-13
2180,-2.9908626612557004e-13
2190,-2.8329534635375586e-13
2200,-3.255114274033539e-13
2210,-3.852336648249201e-13
2220,-4.0814959076043835e-13
2230,-4.971320348409618e-13
2240,-4.705292224537944e-13
2250,-3.055304547724565e-13
2260,-1.8342918522463878e-13
2270,3.0364552256037615e-13
2280,3.7319974945671705e-13
2290,6.212155281668976e-14
2300,2.0483557125573094e-13
2310,1.9939833517661898e-13
2320,2.513371652269895e-13
2330,1.6787120823431012e-13
2340,3.375260209911845e-13
2350,3.4884403432668674e-13
2360,2.79148822368616e-13
2370,4.4942024605443275e-13
2380,5.69511675051546e-13
2390,3.1904523854701317e-13
2400,2.512129732411852e-13
2410,3.821552745333148e-13
2420,4.3826295975865053e-13
2430,4.2480551583705694e-13
2440,3.6206036504961963e-13
2450,4.337956590671378e-15
2460,-1.4130178913738164e-13
2470,-3.0256370312904345e-13
2480,-2.1054763339147942e-13
2490,-3.0136739046558534e-13
2500,-6.71739509571824e-13
2510,-7.471906427513858e-13
2520,-4.797806276645868e-13
2530,-1.4157133287340626e-13
2540,-3.7253801832922943e-13
2550,-4.953678818315354e-13
2560,-1.6656902749813766e-13
2570,1.0889977436558023e-13
2580,3.497547850915071e-13
2590,2.983466913947089e-13
2600,2.4350196922624247e-13
2610,2.1294827845372095e-13
2620,3.5379565743961147e-13
2630,3.40528517504907e-13
2640,5.41334608042739e-13
2650,3.780374741275277e-13
2660,3.5325474765960297e-13
2670,2.662338880619543e-13
2680,-2.594916553707655e-13
2690,-6.27195755822762e-13
2700,-6.953745893974824e-13
2710,-7.758538497844607e-13
2720,-8.055182027203992e-13
2730,-1.0247564853955622e-12
2740,-1.2455351800559484e-12
2750,-1.0253811144501618e-12
2760,-9.831915195663047e-13
2770,-1.0237350009476127e-12
2780,-1.0421081284953975e-12
2790,-9.61215312192195e-13
2800,-1.0490622801416487e-12
2810,-9.415647100955095e-13
2820,-6.829053551821593e-13
2830,-5.507870551732144e-13
2840,-7.274228182018213e-13
2850,-4.890244407938789e-13
2860,-4.583776601073158e-13
2870,-3.910746385314049e-13
2880,-4.399816984654302e-13
2890,-4.144305498953373e-13
2900,-5.722537081486499e-13
2910,-6.169874443510965e-13
2920,-8.320908231561087e-13
2930,-6.416360948004804e-13
2940,-4.85383810092967e-13
2950,-6.243292883312707e-13
2960,-8.232636114012433e-13
2970,-7.501002645002886e-13
2980,-6.329714383619441e-13
2990,-6.489393216870641e-13
3000,-7.645372724025736e-13
3010,-5.865777881268738e-13
3020,-4.679586293542804e-13
3030,-2.6528835128654417e-13
3040,3.683437990872165e-14
3050,6.50089112040467e-14
3060,1.3351189152292988e-14
3070,9.835953907624593e-14
3080,-2.439841592131516e-14
3090,-3.9860945643189764e-13
3100,-8.219878517899399e-13
3110,-8.580847196750632e-13
3120,-1.023970517260207e-12
3130,-1.2813642737174568e-12
3140,-1.352648150135871e-12
3150,-1.387050447966238e-12
3160,-1.4210959869225045e-12
3170,-1.1797452810011093e-12
3180,-7.72664751466715e-13
3190,-8.801317624652749e-13
3200,-8.58302553095547e-13
3210,-1.0593354610440232e-12
3220,-6.273539066303961e-13
3230,-4.943293899163392e-13
3240,-3.9438367756390395e-13
3250,-7.585242774871533e-14
3260,4.0775548720521845e-14
3270,1.5735340885695328e-13
3280,3.0521867404947555e-13
3290,3.284897099510396e-13
3300,4.2731158574032787e-13
3310,4.1742394163519483e-13
3320,6.582634441045128e-13
3330,8.401973162879593e-13
3340,9.481423879783083e-13
3350,8.345786197818239e-13
3360,8.019946235728805e-13
3370,7.235818534703649e-13
3380,4.625373157999246e-13
3390,5.096843120149031e-13
3400,6.470324343429794e-13
3410,6.056303203961534e-13
3420,6.119477175456115e-13
3430,5.517320649806686e-13
3440,4.752902246021402e-13
3450,3.3310895795874046e-13
3460,2.9499325797651254e-13
3470,4.990032792290834e-13
3480,5.485929155880388e-13
3490,5.178317815099133e-13
3500,2.3841373422701684e-13
3510,3.5767029137762783e-13
3520,7.385990138858433e-13
3530,7.199800501547823e-13
3540,5.680060231239617e-13
3550,7.427730395493847e-13
3560,7.868574736173644e-13
3570,6.84190642530165e-13
3580,8.271481262983208e-13
3590,8.4358925091897e-13
3600,1.5045646258461378e-13
3610,-8.021363963074203e-14
3620,-3.4916134196087494e-13
3630,-5.882834348755564e-13
3640,-2.6660641399252237e-13
3650,-2.8753728563411147e-13
3660,-4.965186735219381e-13
3670,-4.262039004896324e-13
3680,-2.477988892197437e-14
3690,3.6415580891786284e-13
3700,4.4895360286757253e-13
3710,3.0175541512594473e-13
3720,3.218722824744807e-13
3730,1.9133707406046833e-13
3740,8.981298488091819e-14
3750,3.3721496490040197e-13
3760,2.761684247017266e-13
3770,1.9437442366717923e-13
3780,-5.5131100380483106e-14
3790,-1.0829191073559188e-14
3800,-1.9860523614617542e-13
3810,-3.468107073618091e-13
3820,-6.550453424282316e-13
3830,-7.499694089888057e-13
3840,-7.1941763555346e-13
3850,-8.396488918495654e-13
3860,-1.1332980272840667e-12
3870,-1.449312078822573e-12
3880,-1.3885102905560724e-12
3890,-1.238824829624528e-12
3900,-1.3439510748923455e-12
3910,-1.2841679052164515e-12
3920,-1.6288861878369484e-12
3930,-1.8620804425024765e-12
3940,-1.8460943018448453e-12
3950,-1.8309057146958288e-12
3960,-2.0157817710904653e-12
3970,-1.9692725207407283e-12
3980,-1.7948056509835238e-12
3990,-1.6543737182675648e-12
4000,-1.8508579262278948e-12
4010,-1.6343567362338557e-12
4020,-1.450246833075045e-12
4030,-9.015029625211557e-13
4040,-5.626288487043251e-13
4050,-1.5145967332685778e-13
4060,3.5380857451963593e-14
4070,2.5549612429168617e-13
4080,1.713448900720609e-13
4090,1.3668922514255653e-13
4100,3.34722923455627e-14
4110,1.8616473555276342e-13
4120,3.1508495554611013e-13
4130,3.2821007384259405e-13
4140,4.0839558077468334e-13
4150,6.056799727451632e-13
4160,5.525374796223598e-13
4170,6.308983485831828e-13
4180,5.636131552062042e-13
4190,5.435598240907424e-13
4200,6.831322910695823e-13
4210,7.178524208386551e-13
4220,6.056627349229168e-13
4230,2.96601926859212e-13
4240,4.2890467586726145e-14
4250,-8.792223896652527e-14
4260,-2.473060682625789e-13
4270,-1.6566886930783646e-13
4280,2.700460564275826e-13
4290,1.672920922712128e-13
4300,-4.032680517479156e-14
4310,8.76100396434879e-15
4320,-1.7270856168004698e-13
4330,-3.326046942819368e-13
4340,-2.172044843214332e-13
4350,3.789421107459717e-14
4360,2.0608772685041266e-13
4370,9.913104317610961e-14
4380,-5.133893119522963e-14
4390,8.035266467280975e-14
4400,1.839875637359818e-13
4410,1.1380213370137486e-13
4420,4.203949923529733e-13
4430,2.380738499648027e-13
4440,6.19343922310296e-14
4450,-6.009135108326066e-14
4460,-1.3949526931877215e-13
4470,-3.221356287229129e-13
4480,-4.529789558883715e-13
4490,-3.426365416698575e-13
4500,-5.815362102674933e-13
4510,-5.649401922550614e-13
4520,-9.473814037902671e-13
4530,-9.068461533874045e-13
4540,-1.0857303956981857e-12
4550,-1.2475377933725438e-12
4560,-1.3149857538144695e-12
4570,-1.3927401905616799e-12
4580,-1.1198064911726018e-12
4590,-8.530792237510633e-13
4600,-9.014508673960787e-13
4610,-5.395081543522794e-13
4620,-2.7525234613522076e-14
4630,8.290297705461329e-14
4640,-1.376746453394537e-13
4650,-3.3787921990562304e-13
4660,-2.4512397076861336e-13
4670,-3.5569553438266443e-13
4680,-6.320255131321637e-13
4690,-5.043479307277088e-13
4700,-4.026748297097779e-13
4710,-2.9254446899631175e-13
4720,9.919501712864221e-15
4730,-1.2940679210654832e-13
4740,-1.1882512415587907e-13
4750,2.8592688490930753e-13
4760,3.481987079603094e-13
4770,3.8242402666600214e-13
4780,2.0298062570813205e-13
4790,-1.6626569231345218e-14
4800,5.504839659504792e-14
4810,1.808165086354471e-13
4820,1.6348527905829093e-13
4830,2.0057199907774488e-13
4840,-6.95357321540546e-14
4850,-3.90329401565677e-13
4860,-4.645463242167681e-13
4870,-8.109557151316379e-13
4880,-7.727765302296088e-13
4890,-6.344112318095059e-13
4900,-5.535475502186882e-13
4910,-5.751194189167025e-13
4920,-4.298405235173755e-13
4930,-2.1898966655930198e-13
4940,2.3002574428975276e-13
4950,2.771622239796651e-13
4960,2.81659010068797e-13
4970,1.1657981781761063e-13
4980,-5.429254145451364e-15
4990,-1.895632967438951e-13
5000,-2.5945288175860477e-13
5010,-5.176054401258786e-13
5020,-8.439295638119825e-13
5030,-1.055778672804494e-12
5040,-1.5299803995759956e-12
5050,-1.760235708817905e-12
5060,-2.241683627297701e-12
5070,-2.2921254579600948e-12
5080,-2.350991630025742e-12
5090,-2.2305106299867172e-12
5100,-2.1939515525050915e-12
5110,-1.7339621708756775e-12
5120,-1.6448442146349417e-12
5130,-1.2647994186346821e-12
5140,-1.21753496577268e-12
5150,-1.3125321330917476e-12
5160,-1.3592460265493e-12
5170,-1.198973496738172e-12
5180,-1.1268851800580736e-12
5190,-9.921353439779513e-13
5200,-7.851073059842867e-13
5210,-5.3491474639976e-13
5220,-2.209733771701215e-13
5230,-2.881670403164202e-13
5240,-2.0170255197240813e-13
5250,-3.765160429550133e-13
5260,-3.8769104188457967e-13
5270,-2.610565804951151e-13
5280,-1.5538012892740418e-13
5290,-5.930613614001654e-14
5300,-2.956716509237558e-13
5310,-3.857020064794501e-13
5320,-5.648351003363263e-13
5330,-4.265338414606198e-13
5340,-3.1676346637105374e-13
5350,-1.773522013396196e-13
5360,-3.027092470080141e-13
5370,-5.209433532052485e-13
5380,-8.95439774959512e-13
5390,-1.0165243999119969e-12
5400,-8.636387977232933e-13
5410,-1.0256917043225177e-12
5420,-1.038089309236437e-12
5430,-1.008593875378237e-12
5440,-9.644711554011955e-13
5450,-7.46218530234994e-13
5460,-4.0731928318236163e-13
5470,-4.487293701733299e-13
5480,-2.800652064266117e-13
5490,-4.803502875288307e-14
5500,-2.1178387587752084e-13
5510,-4.299298372529631e-13
5520,-4.507295587708859e-13
5530,-6.11640566950053e-13
5540,-7.796305262834471e-13
5550,-8.584074919268952e-13
5560,-8.608314849307527e-13
5570,-7.311441952855865e-13
5580,-6.44037490848925e-13
5590,-6.645619604847645e-13
5600,-7.340455426249001e-13
5610,-7.767532948503136e-13
5620,-9.61691150503361e-13
5630,-1.1634364294071174e-12
5640,-1.171183561456796e-12
5650,-9.115830433874087e-13
5660,-9.361212013310331e-13
5670,-6.154202375450981e-13
5680,-3.326060244943449e-13
5690,-3.456094293352891e-13
5700,-3.74563773904701e-13
5710,-6.627490151941044e-13
5720,-7.83970419644817e-13
5730,-6.250984161423659e-13
5740,-5.715942020219201e-13
5750,-5.412238548289476e-13
5760,-3.9960142302309786e-13
5770,-2.8930686279238867e-13
5780,-1.8372535159234748e-13
5790,-1.199223598731931e-13
5800,-8.862740705556617e-14
5810,-2.2540379424245953e-13
5820,-3.857028747837325e-13
5830,-2.8308183484034033e-13
5840,-3.433845985479946e-13
5850,-6.357518124427083e-13
5860,-7.661769316308351e-13
5870,-5.279950340607473e-13
5880,-2.9979620447197747e-13
5890,-2.5815011810148473e-13
5900,-4.008693342493498e-13
5910,-3.769999001148117e-13
5920,-4.213600251783537e-14
5930,5.182743719585111e-13
5940,7.099270907023822e-13
5950,7.043057736257034e-13
5960,5.515179174257574e-13
5970,5.106553714958681e-13
5980,2.3024721563969665e-13
5990,1.1910344354856197e-13
6000,-4.548026202690527e-14
6010,-1.6450976058973193e-14
6020,1.2172705872239382e-13
6030,8.200998233531272e-14
6040,-5.431753296796058e-14
6050,6.130299187767609e-14
6060,-1.1776200088073802e-13
6070,1.5479528405267907e-13
6080,1.668447325831435e-13
6090,2.1652609981125016e-13
6100,5.788016667651909e-13
6110,7.110593669000122e-13
6120,9.42219317741226e-13
6130,1.3663579681714048e-12
6140,1.5247936213545117e-12
6150,1.5209480093160885e-12
6160,1.4851387462845821e-12
6170,1.5757281119315146e-12
6180,1.2948570309597286e-12
6190,8.45473503813546e-13
6200,6.259639500431577e-13
6210,7.810259083892518e-13
6220,8.107933914971188e-13
6230,8.12884733182121e-13
6240,5.495417438045387e-13
6250,5.079059210331321e-13
6260,6.637447428677293e-13
6270,7.047342782469788e-13
6280,8.255647867048604e-13
6290,7.381816410063777e-13
6300,9.070029745020554e-13
6310,9.544765652461938e-13
6320,8.072778348462896e-13
6330,7.996239470595079e-13
6340,4.139456957543835e-13
6350,-1.205068452372869e-13
6360,-3.0633567619224773e-13
6370,-4.3333369554208644e-13
6380,-4.610844026524318e-13
6390,-3.0724776434254547e-13
6400,-5.888834099664158e-13
6410,-6.378831719643785e-13
6420,-9.728842568750279e-13
6430,-1.1039948433118522e-12
6440,-1.3982081963685967e-12
6450,-1.4914451679245205e-12
6460,-1.7701247836474506e-12
6470,-1.856481012256617e-12
6480,-1.7681800453845615e-12
6490,-1.9364447935119783e-12
6500,-2.048820491718028e-12
6510,-2.017697280394621e-12
6520,-1.8810610925494476e-12
6530,-2.236588812346962e-12
6540,-2.17697407550002e-12
6550,-2.017213354299341e-12
6560,-2.034721268193661e-12
6570,-1.8661897811189696e-12
6580,-1.2769450717924873e-12
6590,-9.804038592579409e-13
6600,-7.990920899739421e-13
6610,-7.9632024553691e-13
6620,-8.9765796862684e-13
6630,-6.861834486391269e-13
6640,-6.421195442900419e-13
6650,-5.606514726457246e-13
6660,-4.58034127144897e-13
6670,-2.1505820902514735e-13
6680,-2.696613763750653e-13
6690,-3.342896642615958e-13
6700,-2.518537586080486e-13
6710,1.9030646715132418e-14
6720,1.4101378021498923e-13
6730,1.506880582858246e-13
6740,2.4080612128688316e-13
6750,5.636711467529639e-13
6760,4.812753436323649e-13
6770,4.367906043443249e-13
6780,5.105602335442684e-13
6790,9.16252902238071e-13
6800,1.2425888221758695e-12
6810,1.0889095607948766e-12
6820,1.1426147823664998e-12
6830,1.016569737364565e-12
6840,5.451699871473193e-13
6850,4.4252278127007984e-13
6860,3.5251104037983877e-13
6870,2.9983935666114683e-13
6880,3.6140152505175223e-13
6890,4.0314041198794195e-13
6900,5.60421245221225e-13
6910,3.24535795553858e-13
6920,2.8774318482317156e-13
6930,2.5783043135167063e-13
6940,1.0576347277245333e-13
6950,-9.29308867575435e-14
6960,2.0536217810312267e-13
6970,2.629082582634624e-13
6980,3.0330554283015814e-13
6990,3.7114029222024057e-13
7000,2.6730849205606945e-13
7010,2.9972577423258077e-13
7020,2.3754950535131557e-13
7030,3.0434171275735705e-14
7040,6.578593789527626e-14
7050,5.210124369928688e-14
7060,1.9669529344728615e-13
7070,1.0455779074526122e-16
7080,3.0477912552692197e-13
7090,6.443170846916161e-13
7100,5.016716052249897e-13
7110,3.9632853658436004e-13
7120,4.851595631414782e-13
7130,3.809357055652708e-13
7140,3.793811255085814e-13
7150,2.812351745425592e-13
7160,2.377735643795505e-13
7170,1.2360395500760482e-13
7180,-3.051981726801195e-13
7190,-4.844090742241808e-13
7200,-9.038613200337915e-13
7210,-8.064484960640284e-13
7220,-5.378838167681821e-13
7230,-5.484276884238551e-13
7240,-4.947077990432559e-13
7250,-7.691448098058491e-13
7260,-9.608637435842518e-13
7270,-1.0007702278441714e-12
7280,-1.2461923857356576e-12
7290,-1.3897437798724091e-12
7300,-1.2881223724174255e-12
7310,-1.1210348498196364e-12
7320,-1.3545961642933814e-12
7330,-1.34933046393921e-12
7340,-1.3577853252091682e-12
7350,-1.5932492610173297e-12
7360,-1.763004386838748e-12
7370,-1.834348934141492e-12
7380,-2.0777458105408426e-12
7390,-2.025227954357538e-12
7400,-1.8397806146917023e-12
7410,-2.113092038268173e-12
7420,-2.0273295053285126e-12
7430,-1.8710575783400387e-12
7440,-1.8667038237778183e-12
7450,-2.3948735852401146e-12
7460,-2.589373634353473e-12
7470,-2.5902829824196956e-12
7480,-2.7297049285639763e-12
7490,-2.5528589740427423e-12
7500,-2.30210913670831e-12
7510,-1.952342032995831e-12
7520,-2.0094332022884817e-12
7530,-1.9002049421626292e-12
7540,-1.4413371355942934e-12
7550,-1.2512264213909157e-12
7560,-9.743492087539318e-13
7570,-8.693099711935295e-13
7580,-7.79658322016653e-13
7590,-8.819871586879896e-13
7600,-9.038783147406126e-13
7610,-6.981908145412911e-13
7620,-5.250819740772109e-13
7630,-1.682799648735054e-13
7640,-3.5301384323955805e-13
7650,-1.347418427792138e-13
7660,3.476814304394473e-13
7670,7.908773334797234e-14
7680,-1.191378984761439e-13
7690,-1.8361832185528077e-13
7700,2.5992362487055243e-13
7710,3.2605324137698645e-13
7720,5.35689007691292e-14
7730,1.692959842591405e-13
7740,3.5612154972316545e-13
7750,3.057233155448066e-13
7760,2.0355761834219787e-13
7770,6.032699328313741e-14
7780,-1.145177915698585e-13
7790,7.285983635549097e-14
7800,-7.439996483001677e-14
7810,-1.5122724370414416e-13
7820,-4.929157329283756e-13
7830,-7.29481788675149e-13
7840,-5.213067885708348e-13
7850,-2.454264298203564e-13
7860,-5.701515680364317e-13
7870,-8.036301370809427e-13
7880,-4.5701199927318e-13
7890,-3.616941705968523e-13
7900,-1.36902436245037e-13
7910,-1.0602325682183328e-13
7920,-6.975773197182898e-15
7930,-2.7597918049149763e-13
7940,-3.0545661005097615e-13
7950,-1.1563774042164333e-13
7960,-1.4237702328290325e-13
7970,-9.044129209476364e-14
7980,1.5569910252659735e-13
7990,1.0490847748166455e-14
8000,5.603700420007511e-14
8010,-1.329058992185256e-13
8020,-4.3616545041091737e-13
8030,-6.204925459184331e-13
8040,-3.207211684812372e-13
8050,-3.383258547312821e-13
8060,-3.2088901579333307e-13
8070,-2.5802007869553843e-13
8080,-4.643929983349078e-13
8090,-7.045165152252417e-13
8100,-7.52713666185958e-13
8110,-7.482759042799818e-13
8120,-9.97094523101806e-13
8130,-1.0256892587730984e-12
8140,-1.1333983519143208e-12
8150,-9.255196171946345e-13
8160,-8.181952967775088e-13
8170,-6.015532429909556e-13
8180,-4.203742779614745e-13
8190,-4.1333851596631044e-13
8200,-1.3293559718625257e-14
8210,4.4048180253563966e-13
8220,4.733525800965959e-13
8230,6.288504194686213e-13
8240,1.1030429712636074e-12
8250,1.1121229261020025e-12
8260,1.2860181481226271e-12
8270,1.4939881206650375e-12
8280,1.654557253807494e-12
8290,1.8081265850893109e-12
8300,1.7131852167872658e-12
8310,1.3760558370691788e-12
8320,1.3005901583413223e-12
8330,1.5712419661272393e-12
8340,1.425635920928204e-12
8350,1.2320518925385191e-12
8360,7.807369312550374e-13
8370,7.778952549381651e-13
8380,5.302107885848444e-13
8390,2.545951248207772e-13
8400,5.332239269259061e-14
8410,-3.7343483078335035e-13
8420,-7.362187472458425e-13
8430,-8.836007757254859e-13
8440,-1.118501060427919e-12
8450,-1.1121438524994306e-12
8460,-1.3459484334438022e-12
8470,-1.6122514720952201e-12
8480,-1.5485368409269608e-12
8490,-1.1170189416410314e-12
8500,-8.688917314500823e-13
8510,-1.126088924948602e-12
8520,-1.1801819445604898e-12
8530,-1.0566245777284252e-12
8540,-9.85185053378938e-13
8550,-6.817577109000196e-13
8560,-5.669905596174261e-13
8570,-2.0878196395551074e-13
8580,-2.450810207596886e-15
8590,2.354844587687814e-13
8600,3.8280574721158277e-13
8610,4.1778101156888336e-13
8620,3.292490472405071e-13
8630,6.721028834325517e-13
8640,5.097437379842387e-13
8650,3.762796153813963e-13
8660,5.034512099565519e-13
8670,6.424418235811555e-13
8680,4.68211088306999e-13
8690,4.966288772607739e-13
8700,2.83119468887158e-13
8710,2.444978740778886e-13
8720,6.972345218958727e-15
8730,-2.315559127287049e-13
8740,-3.1211489604551997e-13
8750,-2.6419523909046647e-15
8760,1.0884476095758896e-13
8770,4.079538748459244e-13
8780,6.006753170523876e-13
8790,4.2528267265695125e-13
8800,3.31484657146521e-13
8810,4.653031177560912e-13
8820,4.4094778623616586e-13
8830,-7.339591407491971e-15
8840,-4.916199896575131e-14
8850,3.3774401204261964e-14
8860,-4.337750483487728e-14
8870,-5.628041052330074e-14
8880,-4.8495896765785703e-14
8890,1.5494647432924512e-13
8900,2.084729552720838e-13
8910,2.7227347731751733e-13
8920,2.87940417511767e-13
8930,6.009619391473709e-13
8940,1.082387397710358e-12
8950,1.3516785867442166e-12
8960,1.5166085814649144e-12
8970,1.5475686362483756e-12
8980,1.658915918810237e-12
8990,1.7758418117719254e-12
9000,1.7922466725156958e-12
9010,1.8670423400366283e-12
9020,1.8111655713629645e-12
9030,2.1965274971724684e-12
9040,2.236650843054472e-12
9050,2.2420555065916788e-12
9060,2.288072537130813e-12
9070,2.181674553924546e-12
9080,1.9405125407267686e-12
9090,1.8003686718641514e-12
9100,2.070202955508794e-12
9110,2.158801162958445e-12
9120,2.27250887359217e-12
9130,2.506442332222483e-12
9140,2.5129397912445124e-12
9150,2.5952981352291083e-12
9160,2.2572133175067374e-12
9170,2.0235691311526457e-12
9180,1.7152055627730512e-12
9190,1.5439672542185625e-12
9200,1.3757642842817171e-12
9210,1.0175762788784393e-12
9220,6.560737524481167e-13
9230,3.2728279962915015e-13
9240,2.201662800001261e-13
9250,1.4282419112525433e-16
9260,7.23371058471258e-14
9270,2.272865719352437e-14
9280,9.609676645806954e-14
9290,-2.2897271229910773e-14
9300,-5.959030222906124e-14
9310,6.44656488169276e-14
9320,-2.2278316726670602e-14
9330,3.3267749540576943e-13
9340,3.3016840392676297e-13
9350,4.4912698956615056e-14
9360,-1.1072215797893702e-13
9370,-1.1805999558607227e-13
9380,1.8607612807116342e-14
9390,-3.295810355280597e-14
9400,9.606292769309527e-14
9410,1.1326788789925528e-13
