frame_no,rotation
10,-0.8323122937893631
20,-0.6056038282679682
30,-0.39694963720275767
40,-0.4014613416688435
50,-0.3190706037083946
60,-0.8315469343404873
70,-1.1494046370928888
80,-1.0619441052370013
90,-1.0295339802591386
100,-0.19602255831723864
110,-0.1177709016173705
120,-0.10977826743903582
130,-0.9705102618980938
140,-2.3093575423500887
150,-2.5882643445834335
160,-1.6785498633214082
170,-0.3577348394018873
180,0.49771367549217793
190,0.2773955752100029
200,0.9296527127623709
210,1.3071304429925237
220,1.213635788265514
230,0.6152041749728394
240,0.5033996088196169
250,1.1395454723054743
260,1.2690128470605648
270,1.2044197833088415
280,0.30640315848163574
290,-0.3953114702794319
300,-1.079660052248945
310,-0.4304960063782719
320,1.1027896174046734
330,1.4505903400371638
340,1.1540910585587296
350,3.018366586914756
360,2.1823577219520445
370,1.3955693282687365
380,-0.12396758488428737
390,-0.6916646252324025
400,-0.4703869399038972
410,0.43718611471790314
420,1.3526531731133546
430,0.8286380836090944
440,-0.9340940108406522
450,-1.5864039852368155
460,-1.0877761779404493
470,0.25970895036409297
480,1.499858220950697
490,1.9740725297933228
500,2.15497505682108
510,0.8964626874444523
520,0.17023898506761487
530,-0.48058623201729805
540,-0.4635390094826039
550,-1.5950787058607758
560,-1.2572163311498816
570,-0.12191102181515925
580,0.9779603410023947
590,1.5299685903249007
600,1.3627250357217848
610,0.3824120064527369
620,-0.20502980633970394
630,-0.6603236495637423
640,-0.2890300056652684
650,0.2426446794771967
660,0.644510531950882
670,0.09735493343894377
680,-0.4785172333293133
690,-1.1433610644457357
700,-0.9955190757229158
710,-1.0011709765269505
720,-0.46570898488506673
730,-0.47803426206819466
740,0.15655297235093052
750,1.715891052517009
760,1.7964815493681134
770,0.6487754853828459
780,-0.6078862564321912
790,-1.8495785080250173
800,-2.3972724608666165
810,-1.8517842407666443
820,0.886830636386233
830,1.7025628528968788
840,1.816511753334187
850,0.942243712461677
860,-0.16843721488901622
870,-0.544750322408601
880,0.06486696676384318
890,1.1564031271870443
900,1.3839774133332474
910,2.0383708834662704
920,0.36677682338440165
930,-0.9628614917338986
940,-0.793915802887543
950,0.1485012132733523
960,-0.15375828331933178
970,-0.4424364189186956
980,-0.7603297157589243
990,1.0306143807748034
1000,0.7621941638754078
1010,0.4824076824564886
1020,-1.035092366066448
1030,-0.49608452350661325
1040,-0.24405112685925978
1050,0.15492241614996421
1060,-0.7850195164224265
1070,-1.6469078305625664
1080,-0.7561249674609367
1090,-0.9765368439884698
1100,-0.19881821964805765
1110,-0.5000211769859864
1120,-0.019089146214174006
1130,-0.18930987915215058
1140,-0.29018128673239496
1150,0.12101279723294267
1160,-0.04332294382802601
1170,-0.2384209403477288
1180,-1.2179741918248161
1190,-0.5267964775104559
1200,-0.8943634296165817
1210,-0.03774569624414156
1220,-1.103304599940753
1230,-0.35551834612448
1240,-0.3465470734754175
1250,0.11127067337225913
1260,-0.0762395856785224
1270,-0.7324541915616798
1280,-1.3652229363923627
1290,-0.9019249744354674
1300,-0.5099573052674876
1310,-0.6356896350462438
1320,0.18319975233026808
1330,0.7865411763332537
1340,-0.21430765720694106
1350,-1.5145801397753793
