frame_no,com_x,com_y,com_z,dcom_x,dcom_y,dcom_z
260,22.900027899649704,1.7845489497516929,5.6908922864307145,0.23966202216095667,-0.11342832436853278,0.026817765929532555
270,22.922694382165574,1.7747440740218552,5.6886088757455555,0.26232850467682667,-0.12323320009837047,0.02453435524437353
280,22.948902975505057,1.7653594936957673,5.685869852048814,0.28853709801630956,-0.13261778042445838,0.021795331547632024
290,22.976099440165633,1.7565580746289182,5.681665942841675,0.31573356267688624,-0.14141919949130743,0.017591422340492713
300,23.004676457804752,1.7470266582158451,5.676767912134622,0.34431058031600514,-0.15095061590438053,0.012693391633439965
310,23.0343551603885,1.7389183635458791,5.674825920933745,0.3739892828997533,-0.1590589105743465,0.010751400432562619
320,23.06294497434851,1.7339797817772673,5.674855591247627,0.402579096859764,-0.16399749234295835,0.010781070746444854
330,23.088686292921626,1.7303425452615067,5.675292507244137,0.4283204154328786,-0.167634728858719,0.011217986742955155
340,23.114456997804293,1.727552580776877,5.676032823225163,0.454091120315546,-0.17042469334334864,0.011958302723980907
350,23.139115435761827,1.7245380906425112,5.67592608901782,0.47874955827307986,-0.17343918347771448,0.011851568516638267
360,23.162521696860882,1.722104575837074,5.677157598995554,0.5021558193721347,-0.17587269828315155,0.013083078494371847
370,23.187495610523822,1.7200455214586938,5.677902625443694,0.5271297330350748,-0.17793175266153183,0.013828104942511743
380,23.21134956357746,1.7172075521314991,5.678571829531071,0.5509836860887134,-0.18076972198872654,0.014497309029889216
390,23.235117575953954,1.714921614435548,5.67963085621371,0.5747516984652066,-0.18305565968467774,0.015556335712528124
400,23.257030531631123,1.7123014049904135,5.679467317225532,0.5966646541423763,-0.18567586912981215,0.0153927967243499
410,23.2785700659474,1.711824082288757,5.67938381704198,0.6182041884586518,-0.18615319183146872,0.015309296540798378
420,23.29871757170804,1.7124536466426652,5.678887789387877,0.6383516942192919,-0.18552362747756046,0.014813268886695319
430,23.32021738075157,1.7116203766174887,5.6786711906121505,0.6598515032628214,-0.18635689750273698,0.014596670110968546
440,23.342796510113683,1.7129176667456303,5.679671087494176,0.6824306326249356,-0.18505960737459537,0.015596566992994276
450,23.365263147877865,1.7124228927400285,5.682273927903926,0.7048972703891181,-0.1855543813801972,0.018199407402743617
460,23.386748495922827,1.712231842412436,5.685109393054178,0.72638261843408,-0.18574543170778957,0.021034872552996298
470,23.406064685692765,1.7117819413707638,5.689436636120093,0.7456988082040183,-0.18619533274946187,0.02536211561891122
480,23.42434833894553,1.7095518189867533,5.6910757123614575,0.7639824614567843,-0.1884254551334723,0.027001191860275497
490,23.443028455672604,1.7087033423570204,5.6904239353704,0.7826625781838565,-0.18927393176320528,0.026349414869217824
500,23.4622463753797,1.7075115336793643,5.688674017139366,0.8018804978909522,-0.1904657404408614,0.02459949663818417
