frame_no,translation
10,9.291712472478167e-13
20,1.1459627280702917e-12
30,1.186602495496383e-12
40,1.10892168748849e-12
50,8.84228246865355e-13
60,6.015157831678887e-13
70,7.201311959594425e-13
80,4.205755382882335e-13
90,2.6512706342670964e-14
100,-1.2477177768965725e-13
