frame_no,translation
1090,5.855595983327988e-13
1100,5.589591377025693e-13
1110,5.310472986243863e-13
1120,4.5040783953871e-13
1130,5.022819055164009e-13
1140,6.406959397982676e-13
1150,9.344474335481911e-13
1160,1.0233186769069807e-12
1170,1.0994238093275878e-12
1180,8.864561780965333e-13
1190,9.115243325399153e-13
1200,9.357826525305854e-13
1210,8.808178919093224e-13
1220,7.867421242898769e-13
1230,1.0995229323589726e-12
1240,1.187017492227902e-12
1250,1.2751378934211312e-12
1260,1.0407629033650832e-12
1270,1.119534894750003e-12
1280,1.1972449133420964e-12
1290,1.09025885358117e-12
1300,1.2159427798581022e-12
1310,1.319730429233903e-12
1320,1.4629892550299138e-12
1330,1.2389710220390166e-12
1340,1.2849010750001393e-12
1350,1.2809845125131806e-12
1360,1.2577641997541417e-12
1370,1.1247673292059906e-12
1380,1.0123787152036651e-12
1390,1.085195022190992e-12
1400,1.0502785305526758e-12
1410,1.0263439842092279e-12
1420,1.0800134596751067e-12
1430,9.708976206291525e-13
1440,9.697511618206465e-13
1450,1.2539658610480302e-12
1460,1.079676997067915e-12
1470,8.545303877004555e-13
1480,9.30826521114669e-13
1490,1.1475772692262469e-12
1500,1.503247492173472e-12
1510,1.401344165369197e-12
1520,1.2222455794973618e-12
1530,1.0824585025596215e-12
1540,8.887695969897141e-13
1550,9.330982494094366e-13
1560,1.1161492449801808e-12
1570,1.5278777106903938e-12
1580,1.6149870620726135e-12
1590,1.440369287949391e-12
1600,1.4279809648602443e-12
1610,1.3110178096825794e-12
1620,1.3585854307931053e-12
1630,9.623611767731148e-13
1640,6.622741081307662e-13
1650,6.961972870837059e-13
1660,4.4960021268000866e-13
1670,1.5990034311445296e-13
1680,3.1692148981830395e-13
1690,2.1366018758813647e-13
1700,-8.35102183383963e-14
1710,-2.0470393683721934e-13
1720,-2.795949568315561e-13
1730,-2.1527734573922947e-13
1740,-7.79368736439859e-14
1750,2.78791325259266e-13
1760,3.554151561376846e-13
1770,1.326598912784585e-13
1780,4.0575926790898265e-14
1790,-5.767824071542508e-14
1800,-1.5983546408702843e-13
1810,-2.5521888329623083e-13
1820,-4.769264849625855e-13
1830,-4.851679784549399e-13
1840,-1.305025178797706e-13
1850,-6.698279188785007e-14
1860,2.616143457970116e-13
1870,3.567192445173844e-13
1880,3.457180900499085e-13
1890,4.104017948164281e-13
1900,4.71373443788491e-13
1910,1.4043408590482715e-13
1920,1.466728004262748e-14
1930,-5.102355802075676e-14
1940,-1.0099053173492952e-13
1950,-4.4372341064112413e-13
1960,-5.2609221820439e-13
1970,-4.4627028002499366e-13
1980,-3.689285900481168e-13
1990,-5.04491499482775e-13
2000,-5.375283612360328e-13
2010,-5.368985570197328e-13
2020,-6.638721313666824e-13
2030,-5.497289677565053e-13
2040,-5.831822180542963e-13
2050,-6.288075324203022e-13
2060,-7.033927284992399e-13
2070,-7.09847430275167e-13
2080,-6.04753416286479e-13
2090,-4.2869274758550214e-13
2100,-1.0640561168177324e-13
2110,-9.747780163235521e-14
2120,-1.9810705804922837e-13
2130,-5.995499773714904e-14
2140,-6.045257986363609e-14
2150,-2.926470165182237e-14
2160,9.90161788650998e-14
2170,5.499773983329436e-14
2180,1.0283736359942728e-13
2190,8.22423862409991e-14
2200,-1.5771322617133933e-15
2210,1.775665888615835e-13
2220,-3.32113382367099e-14
2230,-3.5747078505687656e-13
2240,-7.270680852615283e-13
2250,-7.084403424482981e-13
2260,-9.03262966711876e-13
2270,-9.168379156897948e-13
2280,-1.0045859318446547e-12
2290,-1.0442930963712194e-12
2300,-1.1080064288487217e-12
2310,-1.3905814162983232e-12
2320,-1.6445580637014036e-12
2330,-1.4939202661535517e-12
2340,-1.4828854619792415e-12
2350,-1.265036885224022e-12
2360,-9.249036347455913e-13
2370,-6.676582285984502e-13
2380,-5.724382160565327e-13
2390,-4.305841021052275e-13
2400,-3.4170255548534e-13
2410,-4.768229870230633e-13
2420,-2.332196023288904e-13
2430,-3.864050997585807e-13
2440,-3.0678920807343807e-13
2450,-2.8408237474920927e-13
2460,-3.829264537608523e-13
2470,-5.451800162307739e-13
2480,-6.793221653666581e-13
2490,-7.888018077570815e-13
2500,-7.391466523831268e-13
2510,-7.184164634711426e-13
2520,-4.5048097810681725e-13
2530,-3.225535366599503e-13
2540,-2.1037712576735958e-13
2550,-2.416600006388181e-13
2560,-2.794815310386774e-13
2570,-8.651370394682006e-14
2580,6.134062036410147e-14
2590,4.505500977119972e-13
2600,5.828361390142759e-13
2610,8.959939933391271e-13
2620,9.43253830982678e-13
2630,9.694899520386e-13
2640,1.176711382934954e-12
2650,8.905341572285139e-13
2660,1.0860842225167826e-12
2670,1.1540624522324678e-12
2680,1.401497458976098e-12
2690,1.3607130200292204e-12
2700,1.2958024305362087e-12
2710,1.2383795815647715e-12
2720,1.3795294631074163e-12
2730,1.4494605358237943e-12
2740,1.5462542798662184e-12
2750,1.622296530537519e-12
2760,1.5500510557847388e-12
2770,1.3068142914449823e-12
2780,1.1224183016290997e-12
2790,1.0545827455771682e-12
2800,1.1209969193214907e-12
2810,1.0918242329760758e-12
2820,1.176207704807767e-12
2830,1.143948181187937e-12
2840,1.2813716895100234e-12
2850,1.3284701848029407e-12
2860,1.1225351481563229e-12
2870,8.034577201972005e-13
2880,7.998595939377229e-13
2890,7.229767855818769e-13
2900,6.84265165446567e-13
2910,5.593484734689202e-13
2920,3.133344760478005e-13
2930,2.5704264429192845e-13
2940,3.4601469468769514e-13
2950,1.6957865016054831e-13
2960,2.3207287977273973e-13
2970,2.1044699348917947e-13
2980,4.809533546373093e-13
2990,6.265784577777786e-13
3000,3.265073288582012e-13
3010,4.880557285549391e-13
3020,1.0846165696354407e-13
3030,-1.3765953489229573e-13
3040,-3.6333429243652976e-13
3050,-4.8598751805702e-13
3060,-6.653170060766801e-13
3070,-3.312624834364114e-13
3080,-3.778608537668001e-13
3090,-3.083077814459035e-13
3100,-4.50871725654173e-13
3110,-3.8166887276088194e-13
3120,-6.260586407153515e-14
3130,6.543386636426445e-14
3140,2.7396311831926534e-13
3150,3.8372470897950043e-13
3160,5.407248332487451e-13
3170,7.437309383191062e-13
3180,1.1338272782293372e-12
3190,1.4507886929532586e-12
3200,1.8354762698135e-12
3210,2.0644230456515955e-12
3220,2.29266622718472e-12
3230,2.5873906536043994e-12
3240,2.3891521273094117e-12
3250,2.1002111910629923e-12
3260,2.1401946691289817e-12
3270,2.346323996136409e-12
3280,2.5205329662719077e-12
3290,2.547723861683644e-12
3300,2.5369501105392605e-12
3310,2.600084188725755e-12
3320,2.407036174462329e-12
3330,2.218425759295686e-12
3340,2.2557361480782095e-12
3350,2.2667860585104918e-12
3360,2.1198317906959974e-12
3370,1.9649191499120567e-12
3380,1.7787252607753599e-12
3390,1.583079686558901e-12
3400,1.1538155684609897e-12
3410,8.111875752102487e-13
3420,7.14232826855382e-13
3430,6.096193575301598e-13
3440,9.293355640302547e-13
3450,6.855825001016203e-13
3460,4.909091067019297e-13
3470,5.08142422248213e-13
3480,4.4994741102779217e-13
3490,4.697619836039811e-13
3500,3.7125395374738674e-13
3510,2.2642334140409273e-13
3520,2.2339209330978746e-13
3530,5.262469936008123e-13
3540,7.41363470335658e-13
3550,7.61348234331766e-13
3560,6.890418546773696e-13
3570,6.576196325376686e-13
3580,6.17826172710021e-13
3590,2.6720995094002786e-13
3600,7.473067801943674e-14
3610,6.737783654373602e-14
3620,-6.284522545637686e-14
3630,-1.419080604417069e-14
3640,-1.092020460150317e-13
3650,-3.400178281494549e-13
3660,-5.371468947479328e-13
3670,-4.4371164737621084e-13
3680,-2.7339280567932036e-13
3690,2.13767852152062e-14
3700,3.509644973241923e-13
3710,4.592889090956022e-13
3720,3.6697262741093e-13
3730,4.5400023281848854e-13
3740,7.431324715949522e-13
3750,9.232662159588697e-13
3760,1.0191710489552953e-12
3770,8.026521602920848e-13
3780,6.604767226343503e-13
3790,6.150334216787754e-13
3800,8.068431557521135e-13
3810,8.527798892480475e-13
3820,7.403811391428564e-13
3830,6.244533954192815e-13
3840,5.210184610266148e-13
3850,5.445030512598076e-13
3860,6.101648778816299e-13
3870,5.096546742133745e-14
3880,-2.8719187845808306e-13
3890,-9.575125376575043e-14
3900,6.473209982773193e-14
3910,-2.401139605392102e-13
3920,-3.6969658949177294e-13
3930,-4.875129536717998e-13
3940,-5.364419494730454e-13
3950,-5.655631543653327e-13
3960,-6.85671255411201e-13
3970,-7.896715275475874e-13
3980,-1.0333387195924947e-12
3990,-1.1040352174080647e-12
4000,-7.741181720385121e-13
4010,-3.5663157818189873e-13
4020,-1.9382801207063044e-13
4030,-4.061823609059099e-14
4040,-3.710520979317301e-14
4050,-1.9756452956880444e-13
4060,-2.336044745182781e-13
4070,-3.6217977271512333e-13
4080,-1.4218856107265818e-13
4090,-4.521104968491698e-14
4100,1.2061313641368994e-14
4110,-1.6629867881222452e-13
4120,-2.965312954143427e-13
4130,2.2867107610577632e-14
4140,-6.62718990076476e-14
4150,-3.485236162334427e-13
4160,-4.5049278648586104e-13
4170,-3.8621449521214053e-13
4180,-4.3832441637435694e-13
4190,-5.889890162539136e-13
4200,-4.518214921854191e-13
4210,-5.247387693481445e-13
4220,-7.806901429091554e-13
4230,-9.889215385330346e-13
4240,-1.0090355449899685e-12
4250,-8.439652583623678e-13
4260,-9.183628224880994e-13
4270,-7.327610577341919e-13
4280,-4.080164839310119e-13
4290,-3.7944086420058463e-13
4300,-3.2215000245892917e-13
4310,-2.233640956635009e-13
4320,-1.588515339629491e-13
4330,8.005020731536146e-14
4340,-2.668301816800277e-13
4350,-3.807400799010728e-13
4360,-1.5643805383031544e-13
4370,-2.1886636672754495e-13
4380,-2.3382458380508526e-13
4390,-1.6538899547662946e-13
4400,-1.318001208458125e-13
4410,-1.3830648289623036e-13
4420,-4.51440787324931e-14
4430,1.0240566912180182e-13
4440,-6.5096603694151686e-15
4450,2.465790060395931e-13
4460,3.887981439410475e-13
4470,3.143387008706337e-13
4480,9.955528684961706e-14
4490,-4.293538315658424e-14
4500,-4.769558218373023e-13
4510,-6.873153275991551e-13
4520,-9.294291092745254e-13
4530,-1.2757515391640109e-12
4540,-1.3749868952492097e-12
4550,-1.245059626711964e-12
4560,-9.482485144297892e-13
4570,-1.3937926856033366e-12
4580,-1.4115464992539548e-12
4590,-1.3488688446657996e-12
4600,-1.2163340538074276e-12
4610,-1.1324959968730468e-12
4620,-9.785770093975547e-13
4630,-7.979706609647973e-13
4640,-3.3248344593826883e-13
4650,-1.0756694353640529e-13
4660,-1.3671607226094862e-13
4670,1.0456247636730999e-13
4680,8.251525080412512e-14
4690,9.018914690013793e-14
4700,3.219078674665396e-13
4710,2.643239262595888e-13
4720,2.606231587200684e-13
4730,4.924623914968528e-13
4740,4.892702786272515e-13
4750,4.071334979412576e-13
4760,2.2242932579449608e-13
4770,1.4154925850234184e-13
4780,-2.933398544951379e-14
4790,-9.955776425399868e-14
4800,3.2322984861390595e-14
4810,1.6861383402963505e-13
4820,3.0675055836863507e-13
4830,2.4003227176589585e-13
4840,5.030493390570269e-13
4850,3.179328730318372e-13
4860,3.3604704175782256e-13
4870,1.9197320294843937e-13
4880,3.0793812929465265e-13
4890,4.890696079667249e-13
4900,2.761650475389075e-13
4910,1.88799306366815e-15
4920,-1.9789566734088649e-13
4930,-2.640976469591117e-13
4940,-4.678804919621249e-13
4950,-6.80022001661869e-13
4960,-7.839770290596277e-13
4970,-7.446467072250179e-13
4980,-8.152766121156699e-13
4990,-1.107551488617318e-12
5000,-9.92324358350816e-13
5010,-5.53479939773867e-13
5020,-4.4659128210051923e-13
5030,-4.4075495926600063e-13
5040,-4.549274082714478e-13
5050,-3.5341166527842077e-13
5060,-3.801207046625966e-13
5070,-1.4082444186263833e-13
5080,-1.205254946408498e-13
5090,-2.0968705803888794e-13
5100,-2.784451297949445e-13
5110,-2.2421885214452266e-13
5120,-3.598886130156414e-13
5130,-1.0870663225811579e-13
5140,6.759572859053829e-14
5150,2.0625417735129011e-13
5160,2.368013119894057e-13
5170,1.8879246730402504e-13
5180,8.442576586658829e-14
5190,8.20145876092884e-14
5200,1.0881949940594129e-13
5210,-4.610975613882696e-15
5220,1.1981932087075992e-13
5230,3.207824652092014e-13
5240,6.468104927153747e-13
5250,7.14941966314319e-13
5260,7.615633287575786e-13
5270,7.796423477484986e-13
5280,7.866306240786836e-13
5290,1.01957377366069e-12
5300,1.1158975672723375e-12
5310,1.3580344355139512e-12
5320,1.0896635258772822e-12
5330,8.576445479162805e-13
5340,6.349926330172374e-13
5350,1.1795211942661037e-13
5360,6.760832832220523e-14
5370,1.405147189477432e-13
5380,1.507386658912995e-13
5390,2.3791592454639754e-13
5400,7.310784634471721e-14
5410,1.688420682635043e-13
5420,3.596783968102346e-13
5430,4.159800732781274e-13
5440,6.172238589909835e-13
5450,5.158511935311228e-13
5460,2.4842729035608773e-13
5470,2.71801923794174e-13
5480,4.4926471403568185e-13
5490,5.858207249005741e-13
5500,7.880339353783774e-13
5510,1.1737735705514443e-12
5520,1.3075015238350222e-12
5530,1.4993938368529007e-12
5540,1.5943622348809971e-12
5550,1.6264411884885016e-12
5560,1.6176324154868093e-12
5570,1.5715353345758934e-12
5580,1.7499699767273913e-12
5590,1.5542554655936723e-12
5600,1.4350377202662132e-12
5610,1.1844921899574566e-12
5620,9.983026067654773e-13
5630,7.440069120735937e-13
5640,7.425928096632963e-13
5650,5.997150234188265e-13
5660,5.289626840317302e-13
5670,4.454099868055852e-13
5680,4.553116262267358e-13
5690,5.643634946662412e-13
5700,8.304918921230722e-13
5710,9.190637475018338e-13
5720,1.0834064434904084e-12
5730,1.0128480975982637e-12
5740,1.0526896640547658e-12
5750,1.0382709091959085e-12
5760,1.067939795830272e-12
5770,1.147364369765828e-12
5780,9.065808789434153e-13
5790,8.786283284312967e-13
5800,8.641045850029668e-13
5810,6.100559962499869e-13
5820,4.1729094618805884e-13
5830,4.698962567321706e-13
5840,6.333516322347404e-13
5850,5.561940932457442e-13
5860,6.968492729119823e-13
5870,5.97553527502143e-13
5880,6.592960629801829e-13
5890,6.568100131465392e-13
5900,5.449990714072603e-13
5910,7.38368167349529e-13
5920,5.764698828358529e-13
5930,4.901844763492068e-13
5940,3.500653226737932e-13
5950,2.4033542227843336e-13
5960,1.1135435577212095e-13
5970,2.0023947707629312e-13
5980,2.480143966834214e-13
5990,1.8949669746261046e-13
6000,-8.736007910907128e-14
6010,-2.259469717786604e-13
6020,-4.606510383433534e-13
6030,-4.920596999056722e-13
6040,-7.376575465961594e-13
6050,-9.172392417754528e-13
6060,-8.47649037382031e-13
6070,-8.657126169272036e-13
6080,-8.762056138442781e-13
6090,-7.510442693838048e-13
6100,-6.03259326655613e-13
6110,-4.721775019456954e-13
6120,-4.587153233872659e-13
6130,-4.676430227034863e-13
6140,-4.563362215088559e-13
6150,-6.097395589615441e-13
6160,-9.016084253977746e-13
6170,-8.325646240692702e-13
6180,-7.229365964319112e-13
6190,-8.853966796933048e-13
6200,-1.0467674092491914e-12
6210,-1.0879127016229584e-12
6220,-1.221707509292285e-12
6230,-1.1966044256886776e-12
6240,-1.2763109893394429e-12
6250,-1.3637319250528693e-12
6260,-1.441236766222802e-12
6270,-1.357379485777258e-12
6280,-1.5655833158152573e-12
6290,-1.5245060082015039e-12
6300,-1.3018688259885742e-12
6310,-1.4180243713658142e-12
6320,-1.4303711423977634e-12
6330,-1.4662971578031783e-12
6340,-1.6401281687921335e-12
6350,-1.5519955338324446e-12
6360,-1.5477262632435556e-12
6370,-1.241745931190358e-12
6380,-9.044821703108933e-13
6390,-7.240945294804507e-13
6400,-9.434224615123854e-13
6410,-1.1040020199393822e-12
6420,-9.910002414676573e-13
6430,-7.744578556895186e-13
6440,-5.719243714245396e-13
6450,-9.32817465670994e-13
6460,-8.293949862908181e-13
6470,-6.49553378428539e-13
6480,-7.429557226113906e-13
6490,-8.072077456544761e-13
6500,-8.875873966371238e-13
6510,-9.352161888032093e-13
6520,-1.131629352193765e-12
6530,-1.3176389510565415e-12
6540,-1.3131692389391631e-12
6550,-1.201578984133877e-12
6560,-1.113029422176816e-12
6570,-1.0274881453033228e-12
6580,-1.1791170455525924e-12
6590,-1.2459352301377825e-12
6600,-1.1533683236287852e-12
6610,-8.988766412495799e-13
6620,-1.1689711843688432e-12
6630,-1.4255355855973795e-12
6640,-1.3892016662300917e-12
6650,-1.5291131388021922e-12
6660,-1.4398460715155971e-12
6670,-1.5417910631414816e-12
6680,-1.7544734523217099e-12
6690,-1.6313835769006796e-12
6700,-1.715596587627394e-12
6710,-1.6403028981918594e-12
6720,-1.360024721550597e-12
6730,-1.443503937215205e-12
6740,-1.5895864383971368e-12
6750,-1.6942779898140771e-12
6760,-1.958176381486571e-12
6770,-2.203387271809718e-12
6780,-2.1732597156053206e-12
6790,-2.520015128260722e-12
6800,-2.6166548951686256e-12
6810,-2.879656425189881e-12
6820,-2.903301567520757e-12
6830,-3.1242713988851455e-12
6840,-3.2523176911231766e-12
6850,-3.135845678610457e-12
6860,-3.083088812823713e-12
6870,-2.858244215286921e-12
6880,-2.6089611114506718e-12
6890,-2.277834240347901e-12
6900,-2.1663460235747998e-12
6910,-2.05279982126724e-12
6920,-1.954503651251443e-12
6930,-1.982531820875403e-12
6940,-1.7218952571955618e-12
6950,-1.5332440358660416e-12
6960,-1.5425463034765226e-12
6970,-1.3978413891755545e-12
6980,-1.4377901665769202e-12
6990,-1.2006696300806885e-12
7000,-1.234042461666027e-12
7010,-1.113730001260497e-12
7020,-5.870923865001122e-13
7030,-5.941082982969236e-13
7040,-8.22450471570674e-13
7050,-8.955143061389596e-13
7060,-1.0415129146029118e-12
7070,-7.490226685946813e-13
7080,-7.440242620317921e-13
7090,-4.763367259225802e-13
7100,-4.0424660825484526e-13
7110,-2.541676080559727e-13
7120,-4.0485056694945365e-13
7130,-4.5262005267389644e-13
7140,-4.992417053954939e-13
7150,-5.994295628875372e-13
7160,-8.988767599811145e-13
7170,-1.124995709676124e-12
7180,-8.363251294322313e-13
7190,-6.612718832418721e-13
7200,-8.790722483514714e-13
7210,-9.981005424207069e-13
7220,-1.2246423743067458e-12
7230,-1.2435303035074425e-12
7240,-1.0869337819333462e-12
7250,-1.1684170573319229e-12
7260,-1.220329551413182e-12
7270,-1.062316528755151e-12
7280,-9.517105817028068e-13
7290,-7.797856186920475e-13
7300,-6.928981868513926e-13
7310,-7.063118170713081e-13
7320,-5.376335174549699e-13
7330,-6.58408043793463e-13
7340,-6.041343136260684e-13
7350,-6.002950143921535e-13
7360,-7.286069273271568e-13
7370,-6.235816739121378e-13
7380,-1.288859233128315e-13
7390,-2.838290005818037e-13
7400,-5.415176143457919e-13
7410,-8.822844086611871e-13
7420,-9.017997446451732e-13
7430,-1.0413343852716795e-12
7440,-9.800076005513466e-13
7450,-1.0654870287466716e-12
7460,-1.0764199101653034e-12
7470,-1.2670483533027308e-12
7480,-1.4194371291169635e-12
7490,-1.6047662325199481e-12
7500,-1.6083505519548199e-12
7510,-1.8959219977750976e-12
7520,-1.7160214117327427e-12
7530,-1.94614795950916e-12
7540,-2.149079117940677e-12
7550,-2.0308721473377376e-12
7560,-1.83964585528901e-12
7570,-1.6854114394946368e-12
7580,-1.7369348230747195e-12
7590,-1.6985062328719504e-12
7600,-1.8768260439751782e-12
7610,-2.0092641824155807e-12
7620,-2.0414249226959276e-12
7630,-1.882042321374386e-12
7640,-1.830861200893737e-12
7650,-2.1035189690126984e-12
7660,-2.18162770163639e-12
7670,-1.9526001864790573e-12
7680,-1.672256646433797e-12
7690,-1.3673192986140182e-12
7700,-1.2649590936340465e-12
7710,-1.1790563079361234e-12
7720,-9.472579323689887e-13
7730,-9.664747496740948e-13
7740,-7.967522710154107e-13
7750,-8.526039851563692e-13
7760,-6.908669263131992e-13
7770,-7.242786555559495e-13
7780,-8.204470479076956e-13
7790,-5.605289613764241e-13
7800,-4.994249423231536e-13
7810,-2.7787928625420765e-13
7820,-4.617128231561969e-13
7830,-7.594916330625741e-13
7840,-7.560866544808123e-13
7850,-6.705669788313012e-13
7860,-5.188553121587464e-13
7870,-4.635297365301666e-13
7880,-1.8738016420960628e-13
7890,-2.0229540503729923e-13
7900,-3.473104067568929e-13
7910,-2.563083418865327e-13
7920,-3.8469805862863354e-13
7930,-1.1694659085962089e-13
7940,1.5863445457500121e-13
7950,8.562493051520655e-14
7960,6.299650490122762e-14
7970,1.0774887368514914e-13
7980,-1.0880592051806926e-13
7990,7.254236189584479e-14
8000,2.226953865394014e-13
8010,4.623766777449846e-13
8020,3.9714026013667583e-13
8030,1.8187049872970947e-13
8040,-8.117050491161938e-14
8050,-1.1704134176402118e-13
8060,-9.161694625403972e-15
8070,7.86603667685876e-14
8080,4.630523677375549e-13
8090,5.712169343309054e-13
8100,3.2226717436371765e-13
8110,3.0542558436184823e-13
8120,1.7739236443445533e-13
8130,-1.156189019777502e-13
8140,-1.2712289523005404e-13
8150,-1.6966668140485062e-13
8160,-5.4636826028501694e-14
8170,-2.24246238727904e-13
8180,-3.5504708789688415e-13
8190,-2.2297515694588998e-13
8200,-4.3638667121935447e-13
8210,-6.636529123830271e-13
8220,-7.949019332219555e-13
8230,-8.343645078869575e-13
8240,-9.145870686405211e-13
8250,-1.0043909841011521e-12
8260,-8.363171464714347e-13
8270,-7.287760214312565e-13
8280,-7.002141870903245e-13
8290,-4.217511118211494e-13
8300,-5.704437478249273e-13
8310,-7.091579659284232e-13
8320,-8.634406197059345e-13
8330,-9.657700126507804e-13
8340,-1.0802881819349556e-12
8350,-1.297651827359796e-12
8360,-1.105599731994678e-12
8370,-7.889059864855746e-13
8380,-7.143565611682291e-13
8390,-4.719707194478977e-13
8400,-2.2508964683268661e-13
8410,-2.0946512503565452e-13
8420,-8.663709163835904e-14
8430,3.098359814903514e-14
8440,1.1263236619030315e-14
8450,1.8886808097714469e-13
8460,2.1528255534466958e-13
8470,1.438610225212604e-14
8480,-2.2124373300326223e-13
8490,-3.582592692545303e-13
8500,-3.306342834629283e-13
8510,-3.061101508262306e-13
8520,-3.4116845499806327e-13
8530,-5.882476014512135e-13
8540,-6.220532843596979e-13
8550,-9.073129727571831e-13
8560,-1.0122648063700744e-12
8570,-1.0444970507584519e-12
8580,-9.642268002456755e-13
8590,-9.848239311534498e-13
8600,-1.055798411998222e-12
8610,-1.0999583714418365e-12
8620,-1.1089730242377462e-12
8630,-6.611026881936822e-13
8640,-4.1028028023921054e-13
8650,-4.651655506716002e-13
8660,-7.732139496849634e-13
8670,-7.860947238128205e-13
8680,-6.266276359922002e-13
8690,-7.19835935702239e-13
8700,-7.242705865193752e-13
8710,-7.034357212839346e-13
8720,-6.214373251809235e-13
8730,-6.240511366413081e-13
8740,-5.865377446086313e-13
8750,-4.796755824494794e-13
8760,-3.638092189658091e-13
8770,-9.013532613688888e-14
8780,3.3187716999593335e-14
8790,1.0472544995402655e-13
8800,7.980846231934025e-14
8810,-1.1403840879037503e-13
8820,-1.495466253537747e-13
8830,-3.855408964783077e-13
8840,-4.70684702298048e-13
8850,-5.505527532851562e-13
8860,-6.40562666703445e-13
8870,-5.686977713747186e-13
8880,-3.3557175679362645e-13
8890,-8.749504610895492e-14
8900,-2.0693968501720345e-13
8910,-1.1529088978966864e-13
8920,7.722878228526081e-14
8930,9.087509265719804e-14
8940,-1.291847692750237e-13
8950,-3.2614177298430693e-13
8960,-2.2575420424684018e-13
8970,-1.4909993437430278e-13
8980,5.217124398765142e-14
8990,2.327932785427387e-13
9000,2.4974937389436094e-13
9010,3.9170266692081853e-13
9020,4.3163573371424746e-13
9030,4.69825925074484e-13
9040,9.85545415943514e-13
9050,1.1354935348723704e-12
9060,8.778360443471849e-13
9070,6.666599690141793e-13
9080,7.283096260397356e-13
9090,6.670322456330678e-13
9100,7.509527948716018e-13
9110,5.131013609673681e-13
9120,7.70740716384294e-14
9130,1.2096289067001472e-13
9140,1.851914539389731e-13
9150,4.0430173752626354e-13
9160,1.828293104083331e-13
9170,-7.547777683370122e-14
9180,-4.091068908071581e-13
9190,-4.043167965985031e-14
9200,1.8913197630095109e-13
9210,2.6581383764915994e-13
9220,4.954078032841978e-14
9230,1.114527194933014e-14
9240,1.0670051178379148e-13
9250,8.806928920929991e-15
9260,3.8570067078774616e-14
9270,-1.0835582517986349e-14
9280,-6.462358298673661e-14
9290,-3.835600331738325e-13
9300,-3.217992439002306e-13
9310,-5.703614829346303e-13
9320,-4.2745795549320275e-13
9330,-5.081647783614524e-13
9340,-5.94225540515091e-13
9350,-4.329814940722877e-13
9360,-5.340506636299521e-13
9370,-6.563319536400267e-13
9380,-5.24307133012813e-13
9390,-4.959700529572662e-13
9400,-3.2493142165228235e-13
