frame_no,relative_rotation,net_relative_rotation
510,-1.3158863117132493,-10.808119848956231
520,0.29021369432494915,-10.517906154631282
530,-0.1113747876690405,-10.629280942300323
540,-0.18171899107734305,-10.810999933377666
550,0.27796750056374264,-10.533032432813924
560,0.3908144887817282,-10.142217944032195
570,0.4502078613026322,-9.692010082729563
580,-0.12247602790065348,-9.814486110630217
590,0.25366664722224264,-9.560819463407974
600,0.3625119781173999,-9.198307485290574
610,0.18856457995159265,-9.009742905338982
620,0.03154710110058964,-8.978195804238393
630,0.23913020061682558,-8.739065603621567
640,-0.3337037221629461,-9.072769325784513
650,0.29642169843123467,-8.776347627353278
660,0.18353966963620694,-8.59280795771707
670,0.23149147838398654,-8.361316479333084
680,0.5232724138245871,-7.838044065508496
690,1.1681138254958174,-6.669930240012679
700,1.0609511243279792,-5.6089791156847
710,-0.4382573814244476,-6.0472364971091475
720,-0.12122400573999598,-6.168460502849143
730,0.7313346072477385,-5.437125895601405
740,0.07374169601368412,-5.3633841995877205
750,-0.49731966296303076,-5.860703862550752
760,-0.19056534909758915,-6.051269211648341
770,-0.4255975545015292,-6.47686676614987
780,-0.5626418137331557,-7.039508579883026
790,-0.2433719116361625,-7.2828804915191885
800,-0.44841344358879354,-7.731293935107982
810,-0.36177100140872015,-8.093064936516702
820,0.25565541211130216,-7.8374095244054
830,0.4553801417239288,-7.382029382681472
840,-0.27442120141352316,-7.656450584094995
850,1.4658548531472073,-6.190595730947788
860,-0.17289972724671027,-6.363495458194498
870,1.143031027804041,-5.220464430390457
880,1.0680546697264828,-4.152409760663975
890,0.24409070376340453,-3.9083190569005706
900,-0.4647954999346194,-4.37311455683519
910,1.092233807253562,-3.2808807495816277
920,-0.01823414433199505,-3.2991148939136226
930,-1.1922168941833229,-4.491331788096946
940,-1.0350358924939829,-5.526367680590928
950,-0.8099364268043788,-6.336304107395307
960,-0.1663931303765106,-6.502697237771818
970,1.2118928742926212,-5.290804363479197
980,-0.014702315003090743,-5.3055066784822875
990,0.6926425152282149,-4.612864163254073
1000,0.38625614516199913,-4.226608018092073
1010,-0.6413377084984094,-4.867945726590483
1020,0.29706658376950007,-4.570879142820982
1030,0.6286950600280587,-3.9421840827929238
1040,-0.14434946819320563,-4.08653355098613
1050,0.31001860439944545,-3.7765149465866843
1060,1.556831867731161,-2.2196830788555233
1070,-0.33322336279229037,-2.5529064416478136
1080,0.4269426393364775,-2.125963802311336
1090,-0.6434685431496482,-2.7694323454609844
1100,-0.4806512652055741,-3.2500836106665583
1110,-0.36815528129777364,-3.618238891964332
1120,-0.08580206374672653,-3.7040409557110587
1130,-1.5903882258707995,-5.294429181581858
1140,3.4042349676316594,-1.8901942139501986
1150,1.04334402540053,-0.8468501885496686
1160,-0.10574255527234591,-0.9525927438220145
1170,-0.0018957530440997516,-0.9544884968661143
1180,0.27738676718949484,-0.6771017296766194
1190,1.1198789155465618,0.4427771858699424
1200,0.15944629673673663,0.602223482606679
1210,-0.8141647809877652,-0.21194129838108622
1220,-2.4585772492646667,-2.670518547645753
1230,-0.07176081776685522,-2.7422793654126085
1240,-0.18183554275139918,-2.924114908164008
1250,-0.49195295865174643,-3.4160678668157543
1260,-0.04190343125375817,-3.4579712980695123
1270,-0.04442365838064105,-3.5023949564501535
1280,-0.37323871224665883,-3.8756336686968123
1290,-0.13847547568035112,-4.014109144377163
1300,0.5656369373667453,-3.448472207010418
1310,-0.016801074189534193,-3.465273281199952
1320,-0.15776910748286385,-3.623042388682816
1330,0.35265039712824964,-3.2703919915545665
1340,-0.6781828004583812,-3.9485747920129475
1350,-0.11254603192520814,-4.061120823938156
1360,-0.6491048479627418,-4.710225671900898
1370,0.01884159653660207,-4.6913840753642955
1380,-0.10035676928098453,-4.79174084464528
1390,-0.1621911073945937,-4.9539319520398735
1400,-0.10827474870451559,-5.062206700744389
1410,-0.17486470213241184,-5.2370714028768015
1420,0.24452051754710635,-4.992550885329695
1430,-1.9991997047210361,-6.9917505900507315
1440,1.0900686144442258,-5.901681975606506
1450,0.44036494059302944,-5.461317035013476
1460,-0.161403566408652,-5.622720601422128
1470,0.2996304923552756,-5.323090109066853
1480,0.6275318903961625,-4.695558218670691
1490,0.2723025613958826,-4.423255657274808
1500,4.305290073357181,-0.11796558391762701
1510,-0.7283433055076401,-0.8463088894252672
1520,-0.10072367007346458,-0.9470325594987318
1530,1.1114009402401486,0.1643683807414168
1540,1.2377270930445072,1.402095473785924
1550,-0.5341432933059288,0.8679521804799951
1560,-0.8083114098553192,0.059640770624675876
1570,-0.4702339637327013,-0.41059319310802544
1580,-0.6073149257958439,-1.0179081189038692
1590,0.35800400457239906,-0.6599041143314701
1600,0.31248333017617164,-0.3474207841552985
1610,1.0603249993326493,0.7129042151773508
1620,-0.04941015327932026,0.6634940618980305
1630,-0.34075478879239407,0.32273927310563644
1640,-0.7386287620333613,-0.4158894889277248
1650,-0.47865869620981116,-0.894548185137536
1660,-0.40650805437465987,-1.3010562395121958
1670,0.27153269729302887,-1.029523542219167
1680,-0.08107524626438513,-1.1105987884835522
1690,0.2128793948934428,-0.8977193935901094
1700,0.12014090286572426,-0.7775784907243852
1710,0.08565516767349834,-0.6919233230508869
1720,0.6269594278027274,-0.06496389524815949
1730,0.6636367653271059,0.5986728700789464
1740,-0.06800261950994667,0.5306702505689997
1750,-2.2070002737010546,-1.6763300231320548
1760,-0.8541380555022421,-2.530468078634297
1770,0.525105497857509,-2.005362580776788
1780,0.7265129385501031,-1.2788496422266848
1790,-0.8481745479111601,-2.127024190137845
1800,0.6356247328489956,-1.4913994572888494
1810,0.1494714949376622,-1.3419279623511873
1820,-0.3080572630050398,-1.649985225356227
1830,-0.5728373572371905,-2.222822582593418
1840,-0.3726006416654237,-2.5954232242588415
1850,0.0738278554900681,-2.5215953687687733
1860,-1.1561810102849153,-3.6777763790536886
1870,-0.38498346697195324,-4.062759846025642
1880,0.5444854297066337,-3.5182744163190085
1890,-0.3607432916442645,-3.879017707963273
1900,-0.49616921847552375,-4.375186926438797
1910,0.12173964282183664,-4.253447283616961
1920,1.9268739757514257,-2.3265733078655346
1930,0.5291764859817074,-1.7973968218838272
1940,0.640512231734195,-1.156884590149632
1950,0.42480729993326766,-0.7320772902163644
1960,0.10435929037672831,-0.627717999839636
1970,0.4490506736697041,-0.17866732616993197
1980,-1.9476670306720867,-2.1263343568420185
1990,-0.43794532750562387,-2.5642796843476425
2000,1.3770183888108747,-1.1872612955367678
2010,1.1235808861966252,-0.06368040934014263
2020,0.24428985952890486,0.18060945018876223
2030,0.496356470476627,0.6769659206653893
2040,-0.694446680634066,-0.017480759968676707
2050,1.6295986592369651,1.6121178992682883
2060,1.4491911308873164,3.0613090301556047
2070,0.7063589133630184,3.767667943518623
2080,1.296423834032934,5.064091777551557
2090,-0.4669135608614173,4.597178216690139
2100,2.036863852112866,6.634042068803005
2110,1.6652602175443354,8.299302286347341
2120,0.7028849418282708,9.002187228175613
2130,0.24964493812809266,9.251832166303705
2140,0.24412855780174153,9.495960724105446
2150,0.28696564826118975,9.782926372366635
2160,1.9288226190608082,11.711748991427443
2170,0.3116047280570817,12.023353719484525
2180,-0.07357254915000075,11.949781170334525
2190,0.668216922290095,12.61799809262462
2200,-0.15404115070217522,12.463956941922444
2210,0.9480589035757274,13.412015845498171
2220,2.9039677227471294,16.3159835682453
2230,0.2593366700396292,16.57532023828493
2240,1.4384146738392032,18.013734912124136
2250,0.23683113437489747,18.250566046499035
2260,0.18104679221663367,18.43161283871567
2270,0.3757061872085842,18.807319025924254
2280,0.20237374045024473,19.0096927663745
2290,0.6538637112171609,19.66355647759166
2300,0.32546161186057865,19.989018089452237
2310,0.558588109334817,20.547606198787054
2320,0.39341185897266406,20.94101805775972
2330,0.49615265237303746,21.437170710132758
2340,-0.4532343063034477,20.98393640382931
2350,0.00925864647759378,20.993195050306905
2360,0.2240047678467615,21.217199818153667
2370,0.8664746298028676,22.083674447956533
2380,1.0077549946522928,23.091429442608824
2390,-0.6578867595522478,22.433542683056576
2400,0.12205932493418505,22.55560200799076
2410,0.1510955705937435,22.706697578584503
2420,-0.8469083093299815,21.85978926925452
2430,-0.6570691568971394,21.20272011235738
2440,0.3330007842555922,21.535720896612972
2450,0.07987388089129432,21.615594777504267
2460,-0.15156149291072232,21.464033284593544
2470,-0.5605884867385269,20.903444797855016
2480,0.09697878234785019,21.000423580202867
2490,0.7581628551020001,21.758586435304867
2500,-0.29868055140340244,21.459905883901463
2510,0.021448598074051417,21.481354481975515
2520,-0.05025634231327397,21.43109813966224
2530,0.48658766145617693,21.917685801118417
2540,-0.15114656009521849,21.7665392410232
2550,0.11554172699063675,21.882080968013835
2560,-0.8266135521922505,21.055467415821585
2570,-0.7776831857791668,20.277784230042418
2580,0.22039170982722375,20.49817593986964
2590,0.22283607211098042,20.72101201198062
2600,0.058067206427687146,20.779079218408306
2610,-0.5106940245531044,20.268385193855202
2620,-1.0307345004483275,19.237650693406874
2630,-0.4761427634676131,18.76150792993926
2640,0.5173982440524834,19.278906173991743
2650,0.03274585822883627,19.31165203222058
2660,0.4682656352105492,19.77991766743113
2670,0.14386425897681288,19.92378192640794
2680,0.3861167554491994,20.30989868185714
2690,0.5076071031746658,20.817505785031805
2700,0.1990682983480648,21.01657408337987
2710,0.997483358687416,22.014057442067283
2720,-0.5994944772007573,21.414562964866526
2730,0.7541946719397237,22.16875763680625
2740,0.7935130583087444,22.962270695114995
2750,0.14575675198931887,23.108027447104313
2760,0.28188531098119624,23.389912758085508
2770,0.6649771117789626,24.05488986986447
2780,-0.26734914825858147,23.78754072160589
2790,0.48452060012411347,24.272061321730003
2800,-0.790209575201591,23.481851746528413
2810,1.4552235148911716,24.937075261419587
2820,0.032215556684009675,24.969290818103595
2830,0.5779581424479916,25.547248960551585
2840,-0.029660479194689282,25.517588481356896
2850,0.3987411861569302,25.916329667513825
2860,1.535484704011771,27.451814371525597
2870,1.7056228661244974,29.157437237650093
2880,0.7546532512296275,29.91209048887972
2890,-0.020842782529553308,29.891247706350168
2900,0.2374084424905735,30.12865614884074
2910,-0.22724694470102283,29.901409204139718
2920,1.0273217942565187,30.928730998396237
2930,0.06174204376435313,30.99047304216059
2940,2.1993785639327066,33.1898516060933
2950,-0.17314505420114945,33.01670655189215
2960,0.39155688177471554,33.40826343366687
2970,0.04344181386177003,33.451705247528636
2980,0.06446127614155261,33.51616652367019
2990,-0.30554384626363396,33.210622677406555
3000,0.20387125943470943,33.41449393684126
3010,0.5820739037922391,33.9965678406335
3020,-1.1615972773548486,32.83497056327865
3030,-1.0868012110803815,31.74816935219827
3040,-1.9978282519219688,29.7503411002763
3050,0.0026325009292573753,29.75297360120556
3060,2.0137520186601674,31.766725619865728
3070,-0.3978812016514979,31.36884441821423
3080,-0.5184457722541984,30.85039864596003
3090,-0.033074054064541974,30.81732459189549
3100,-0.15715305769387972,30.66017153420161
3110,-0.11911685316707371,30.541054681034534
3120,3.4322926885603664,33.973347369594904
3130,-0.28240589401808347,33.69094147557682
3140,-0.024050189356299878,33.66689128622052
3150,1.1673722686364667,34.83426355485699
3160,-1.983293926537208,32.85096962831978
3170,1.1074160794455647,33.958385707765345
3180,1.278125012845378,35.236510720610724
3190,-1.662753590967576,33.57375712964315
3200,-0.6766073920263024,32.89714973761684
3210,-0.4547970902023535,32.44235264741449
3220,-0.26507416735334566,32.17727848006114
3230,1.5973333279268154,33.77461180798795
3240,-1.7814581788079407,31.99315362918001
3250,-0.03178672357183632,31.961366905608173
3260,-0.30206124335841217,31.65930566224976
3270,0.05566610191415339,31.714971764163913
3280,-0.5765671276024701,31.138404636561443
3290,0.05056236728200508,31.188967003843448
3300,-0.5039806831961887,30.68498632064726
3310,0.07876293955010663,30.763749260197365
3320,1.0276006094267742,31.79134986962414
3330,-1.2731598881137631,30.518189981510375
3340,0.0023862813937488327,30.520576262904125
3350,0.49419178342939346,31.01476804633352
3360,-0.378159677372073,30.636608368961447
3370,-0.8971129925152012,29.739495376446246
3380,-1.0001466255876572,28.73934875085859
3390,0.20381354224633702,28.943162293104926
3400,0.25211853964879316,29.19528083275372
3410,0.19003957837295238,29.385320411126674
3420,-0.14387975481200282,29.241440656314673
3430,-1.2857103204477724,27.9557303358669
3440,-0.970823132106373,26.984907203760528
3450,0.09408277264138346,27.07898997640191
3460,0.5422932419312056,27.621283218333115
3470,-0.579268722902341,27.042014495430774
3480,0.05322757295754097,27.095242068388316
3490,-0.45628171803542183,26.638960350352896
3500,-0.8185194092690347,25.820440941083863
3510,-0.8170259940310955,25.003414947052768
3520,0.0009587284496507253,25.004373675502418
3530,0.5546937925395767,25.559067468041995
3540,1.260132505150442,26.819199973192436
3550,1.581609064658534,28.40080903785097
3560,-0.5369245570339631,27.863884480817006
3570,-0.24540510671255034,27.618479374104457
3580,-1.0254700072209233,26.593009366883532
3590,-0.3224217973087799,26.27058756957475
3600,0.670209586292023,26.940797155866775
3610,0.5454404396336905,27.486237595500466
3620,0.13556014692990787,27.621797742430374
3630,-4.936211784545368,22.685585957885007
3640,-0.5041098495600034,22.181476108325004
3650,0.029212853535869575,22.210688961860875
3660,1.364100849282145,23.57478981114302
3670,1.8012305781953402,25.37602038933836
3680,0.4617197973831946,25.837740186721554
3690,-0.013207565280765388,25.824532621440788
3700,0.23109697621352213,26.05562959765431
3710,-0.2919843556493937,25.763645242004916
3720,-0.6085233372097145,25.1551219047952
3730,0.4978197412755798,25.652941646070783
3740,0.18227230177697817,25.835213947847762
3750,0.6373977172921308,26.472611665139894
3760,0.5818820506633522,27.054493715803247
3770,-0.15355428160793946,26.90093943419531
3780,0.38795514625549193,27.2888945804508
3790,-0.5576020608541363,26.731292519596664
3800,-0.12981979601189686,26.601472723584767
3810,0.5568731606081718,27.15834588419294
3820,0.33585922550265285,27.494205109695592
3830,0.19489758275086289,27.689102692446454
3840,-0.42678823663501386,27.262314455811442
3850,0.37334056870395815,27.6356550245154
3860,-0.5067113938963761,27.128943630619027
3870,0.14079146447798976,27.269735095097015
3880,-0.12579876732089945,27.143936327776117
3890,-0.9188595526308504,26.22507677514527
3900,1.119029963937649,27.344106739082918
3910,-0.4450885518396237,26.899018187243293
3920,0.3873033496421401,27.28632153688543
3930,-0.12108420599657051,27.16523733088886
3940,0.12697391621152398,27.292211247100383
3950,0.19614670030581755,27.4883579474062
3960,1.2135308344342777,28.701888781840477
3970,-0.2358344873416474,28.46605429449883
3980,0.23931223856975103,28.70536653306858
3990,1.4200882772841072,30.12545481035269
4000,1.0981648939263957,31.223619704279084
4010,-1.2596764848632698,29.963943219415814
4020,-0.4172778474199692,29.546665371995843
4030,-0.6021901191122884,28.944475252883553
4040,0.23520782187066908,29.179683074754223
4050,0.9887639016331062,30.16844697638733
4060,-3.2687545053939564,26.899692470993372
4070,-0.6566119094686418,26.24308056152473
4080,0.5973268146900939,26.840407376214827
4090,0.07003535642617766,26.910442732641005
4100,0.08949520450947271,26.999937937150477
4110,-0.20647419179304294,26.793463745357435
4120,0.15176117195406266,26.9452249173115
4130,-0.6816665936681436,26.263558323643355
4140,0.04144946497041406,26.305007788613768
4150,-0.8005136562814179,25.50449413233235
4160,-0.032836880372355964,25.471657251959996
4170,-0.6974944077846631,24.774162844175333
4180,-0.2856943435638618,24.48846850061147
4190,-0.25674257353534363,24.231725927076127
4200,-0.1611716334303083,24.07055429364582
4210,0.5431827137955014,24.613737007441323
4220,-0.25195558078858016,24.361781426652744
4230,-0.0022583587087035006,24.35952306794404
4240,0.2632293531431279,24.622752421087167
4250,0.46004414920806236,25.08279657029523
4260,-0.29688209686469713,24.785914473430534
4270,-0.026734935220410316,24.759179538210123
4280,-0.23151724793993433,24.52766229027019
4290,0.23183983545250944,24.759502125722697
4300,0.4922264806370109,25.25172860635971
4310,0.7618901999065357,26.013618806266244
4320,0.20309336402278677,26.216712170289032
4330,-1.1100773407784306,25.1066348295106
4340,-0.34177956772871726,24.764855261781882
4350,0.5692890877372978,25.33414434951918
4360,0.08285049433534505,25.416994843854525
4370,-0.19664445574746528,25.22035038810706
4380,-0.5026433893572351,24.717706998749826
4390,-0.9125728630986727,23.80513413565115
4400,0.17262681286861403,23.977760948519766
4410,-0.8678440371210542,23.109916911398713
4420,-0.05925433566840432,23.050662575730307
4430,0.029755104616233458,23.08041768034654
4440,-0.14286141014017534,22.937556270206365
4450,0.2363196407476842,23.17387591095405
4460,0.39852247849192846,23.572398389445976
4470,0.6149645231404275,24.1873629125864
4480,-0.5781673615565445,23.609195551029856
4490,-0.6699408643982729,22.939254686631582
4500,0.04185836815121363,22.981113054782796
4510,-0.06809183477663627,22.913021220006158
4520,0.8785651551548195,23.79158637516098
4530,-0.04529930237125032,23.746287072789727
4540,-0.5269312148594187,23.219355857930307
4550,1.2727766133411247,24.492132471271432
4560,0.4534996069863639,24.945632078257795
4570,-0.19815117463998946,24.747480903617806
4580,0.364512854099841,25.11199375771765
4590,0.4753281662662191,25.58732192398387
4600,0.2221479050295214,25.80946982901339
4610,0.6781187768535208,26.48758860586691
4620,-0.25341205161086,26.234176554256052
4630,-0.11860196984223187,26.11557458441382
4640,-0.5855973848050604,25.529977199608762
4650,-0.4387064603524434,25.09127073925632
4660,-1.1028604213593014,23.988410317897017
4670,-0.14801977373699576,23.840390544160023
4680,-0.24591843569831529,23.59447210846171
4690,-0.03752014445387851,23.55695196400783
4700,-1.1439150129326496,22.41303695107518
4710,-0.3257311337915445,22.087305817283635
4720,-0.1692044446864007,21.918101372597235
4730,-0.00023205348952418103,21.917869319107712
4740,-0.05424327075778601,21.863626048349925
4750,-1.0697318985381556,20.79389414981177
4760,-0.6902554772552576,20.103638672556514
4770,-0.7440126333128311,19.359626039243683
4780,-0.17322735823095586,19.186398681012726
4790,-0.10624288052401062,19.080155800488715
4800,0.6671196492810016,19.747275449769717
4810,0.26386720485009285,20.01114265461981
4820,0.054754770130046995,20.065897424749856
4830,-1.4918487074474815,18.574048717302375
4840,-0.32256247144236294,18.25148624586001
4850,-0.3597375925113089,17.891748653348703
4860,-1.4864056259649983,16.405343027383704
4870,0.1479551944427987,16.553298221826502
4880,-0.48438547274039184,16.06891274908611
4890,-0.7679518273952352,15.300960921690875
4900,-0.5228420039142838,14.778118917776592
4910,-0.06793985105142678,14.710179066725164
4920,0.6246869922246918,15.334866058949856
4930,-0.4193675684520035,14.915498490497853
4940,0.21292734618587225,15.128425836683725
4950,-0.11411822255296411,15.014307614130761
4960,-1.9883718642766492,13.025935749854112
4970,-1.3278551520408142,11.698080597813298
4980,-1.3894111038041956,10.308669494009102
4990,0.9952650528617671,11.303934546870869
5000,2.345255521932798,13.649190068803666
5010,0.0013020468913755856,13.650492115695041
5020,-0.1273643941343397,13.523127721560702
5030,-0.3301533769248229,13.192974344635878
5040,0.3976834407947169,13.590657785430595
5050,0.050965607794485,13.64162339322508
5060,0.31131131131821504,13.952934704543296
5070,0.14806754730290234,14.101002251846198
5080,0.05201905204548496,14.153021303891684
5090,-0.7469971869579725,13.406024116933711
5100,0.04728862612096185,13.453312743054672
5110,0.045444406811170984,13.498757149865844
5120,0.25922971006378814,13.757986859929632
5130,-0.030262681173269593,13.727724178756363
5140,-0.5001041609904839,13.22762001776588
5150,-0.9899828306444343,12.237637187121445
5160,0.10838345815970922,12.346020645281154
5170,0.5503561439635831,12.896376789244737
5180,0.31968139957417957,13.216058188818916
5190,0.24217580349596812,13.458233992314884
5200,0.7634032622467555,14.22163725456164
5210,0.3346900376472143,14.556327292208854
5220,-0.34219666041522084,14.214130631793633
5230,-1.4800580069836058,12.734072624810027
5240,-0.7873250162731891,11.946747608536839
5250,-0.09054913362805897,11.85619847490878
5260,-0.12094145906442261,11.735257015844358
5270,-0.43738271928639527,11.297874296557962
5280,0.49954341198038366,11.797417708538346
5290,-0.027435881859187883,11.769981826679158
5300,-0.5740375389703984,11.19594428770876
5310,-0.12148827326876477,11.074456014439995
5320,-1.0990144161353594,9.975441598304636
5330,-0.0901657416015833,9.885275856703053
5340,0.34623259340949325,10.231508450112546
5350,0.11497543628706258,10.346483886399609
5360,-0.0022182092950812082,10.344265677104527
5370,-0.5828867714006174,9.76137890570391
5380,-0.49087797418224094,9.270500931521669
5390,-0.7542555189877663,8.516245412533902
5400,0.3371891259613542,8.853434538495256
5410,-0.24583433758527745,8.607600200909978
5420,0.5958280924260786,9.203428293336056
5430,0.1222505954233017,9.325678888759358
5440,1.1328799720790657,10.458558860838423
5450,0.5534046249567283,11.011963485795151
5460,0.33214998008449087,11.344113465879643
5470,-0.2756789239997136,11.06843454187993
5480,0.9151514077420857,11.983585949622015
5490,-0.09895289818206043,11.884633051439954
5500,0.9083521649959134,12.792985216435866
5510,-0.9738608570718292,11.819124359364038
5520,0.4116382930703024,12.23076265243434
5530,-0.05810881735362723,12.172653835080713
5540,0.19132914376934038,12.363982978850053
5550,0.6017235967035612,12.965706575553614
5560,-2.6346057628880746,10.33110081266554
5570,-0.4279230869936788,9.90317772567186
5580,0.09898118386159732,10.002158909533458
5590,0.018749622082978146,10.020908531616437
5600,0.42021367533523685,10.441122206951674
5610,0.38386390462471814,10.824986111576392
5620,0.23777032760363115,11.062756439180022
5630,-0.8736340222833677,10.189122416896655
5640,-2.0289716772297837,8.160150739666872
5650,0.23515234391002574,8.395303083576897
5660,-0.11073614343523974,8.284566940141657
5670,0.010431987888084627,8.294998928029742
5680,1.0485433943370561,9.343542322366797
5690,-0.2995067856542832,9.044035536712514
5700,-0.3963410649507403,8.647694471761774
5710,0.07494479606935103,8.722639267831125
5720,0.5474923481411909,9.270131615972316
5730,0.2363298842689317,9.506461500241247
5740,0.24471682232675457,9.751178322568002
5750,0.3782579730323636,10.129436295600366
5760,-0.33234139506771504,9.79709490053265
5770,-0.3869888359614006,9.41010606457125
5780,0.06170081193452444,9.471806876505775
5790,-0.3325341240635069,9.139272752442269
5800,-0.581761521057958,8.55751123138431
5810,0.18762918227121825,8.745140413655529
5820,-0.03525042107373283,8.709889992581795
5830,0.46679431208231803,9.176684304664112
5840,-0.3670497450082636,8.80963455965585
5850,-0.41763446662196885,8.39200009303388
5860,-0.1497618466245646,8.242238246409316
5870,-0.2498236261782672,7.992414620231049
5880,-0.5764967913622646,7.415917828868785
5890,0.31961681872300207,7.735534647591787
5900,-0.3964271686310097,7.339107478960777
5910,0.22557655729181197,7.564684036252589
5920,0.1185533643447739,7.683237400597363
5930,1.2716137928198281,8.954851193417191
5940,0.1712489131300232,9.126100106547215
5950,0.33457651640674624,9.460676622953962
5960,-0.6125426469604154,8.848133975993546
5970,0.6053348166792197,9.453468792672766
5980,0.2721007445523354,9.725569537225102
5990,0.5274110165846108,10.252980553809712
6000,0.2955671806195627,10.548547734429274
6010,-0.3120747846424773,10.236472949786796
6020,0.7571817635399289,10.993654713326725
6030,1.557278115014895,12.55093282834162
6040,0.8418438716181984,13.39277669995982
6050,-0.306505182306166,13.086271517653653
6060,0.4243831408806371,13.51065465853429
6070,0.9440157503208422,14.454670408855133
6080,1.5558358697861083,16.01050627864124
6090,0.20671258642801135,16.217218865069253
6100,0.07296817831336125,16.290187043382613
6110,0.6799519553200467,16.97013899870266
6120,0.03219119105168054,17.00233018975434
6130,0.22159607804290443,17.223926267797243
6140,-1.0231891131167201,16.20073715468052
6150,0.5731582929470522,16.773895447627574
6160,0.8696089397184595,17.643504387346034
6170,0.9071255341970758,18.55062992154311
6180,0.12470174879689576,18.675331670340004
6190,0.12747689532666523,18.80280856566667
6200,0.9018334980908419,19.70464206375751
6210,0.22340759669194388,19.928049660449457
6220,-0.6359162730945644,19.29213338735489
6230,0.4266050061520629,19.718738393506953
6240,0.2065947942603233,19.925333187767276
6250,0.4324122639803902,20.357745451747665
6260,0.5867001936713163,20.94444564541898
6270,0.2715651444237537,21.216010789842734
6280,-0.330964833673684,20.88504595616905
6290,1.0741903066608502,21.9592362628299
6300,-1.8846106630759794,20.074625599753922
6310,-0.905770069928775,19.168855529825148
6320,-0.8375039775464099,18.33135155227874
6330,0.7553516916442675,19.086703243923008
6340,1.1837902535208653,20.270493497443873
6350,0.34875553815759225,20.619249035601467
6360,-0.34633472053848635,20.27291431506298
6370,1.403924159662794,21.676838474725773
6380,0.054964811604344355,21.731803286330116
6390,-0.0978612034444138,21.633942082885703
6400,-0.7911597644232308,20.842782318462472
6410,0.77957054846841,21.622352866930882
6420,-0.13993755215837528,21.482415314772506
6430,0.054632905131848875,21.537048219904356
6440,0.5527363930536818,22.089784612958038
6450,0.5239462532517102,22.61373086620975
6460,0.2762543943019086,22.889985260511658
6470,-0.5757212307332195,22.31426402977844
6480,-2.476328772241337,19.8379352575371
6490,-0.48210751996898665,19.355827737568113
6500,-0.07910395668894532,19.276723780879166
6510,-0.19113184759624335,19.085591933282924
6520,0.028981247483262085,19.114573180766186
6530,0.11813344799181641,19.232706628758002
6540,-0.015184907388181965,19.21752172136982
6550,-0.574378898916564,18.643142822453257
6560,-0.5288824101603702,18.114260412292886
6570,0.081994072488287,18.19625448478117
6580,-0.006855559033856623,18.189398925747316
6590,-0.8144394929842557,17.37495943276306
6600,-0.6980145192861746,16.676944913476884
6610,0.620624556346314,17.2975694698232
6620,-0.4070989651033898,16.890470504719808
6630,-0.45420120354652516,16.436269301173283
6640,0.5386243058556005,16.974893607028882
6650,1.0073840482624394,17.98227765529132
6660,-0.18996097936387357,17.792316675927445
6670,-1.4919006638472625,16.300416012080184
6680,-1.0015928705303754,15.298823141549809
6690,-0.1967288377923338,15.102094303757475
6700,-1.3824265050066364,13.719667798750839
6710,-0.33609261471953694,13.383575184031303
6720,-0.2230285624416049,13.160546621589697
6730,0.6498388384804094,13.810385460070107
6740,0.7407855327065858,14.551170992776692
