frame_no,translation
10,-1.4627894377024837e-12
20,-1.643570263896325e-12
30,-1.829641665372184e-12
40,-1.9410005986023183e-12
50,-2.060195914793385e-12
60,-2.147465930976667e-12
70,-2.6142200094681057e-12
80,-2.4821340385703995e-12
90,-2.132171936274937e-12
100,-2.167454974979336e-12
