frame_no,rotation
1,0.14800615114735624
2,0.1243746913877869
3,0.11892873651779907
4,0.08278093995902797
5,0.050584298862280636
6,0.11052813077586844
7,0.10664611104466329
8,0.07382530495691333
9,0.02618402233305854
10,0.4243229724460405
11,-0.04458023991215203
12,-0.11899215394291988
13,-0.1286290909009719
14,-0.18592861153135068
15,-0.18481516283071783
16,-0.15140215411559577
17,-0.060032032796158666
18,-0.04099519254328419
19,-0.006089802388906811
20,-0.20588593889275453
21,-0.25185762475899426
22,-0.0040908173637414676
23,-0.006242672779100303
24,-0.03158756859403835
25,-0.08251853237919246
26,-0.02834135566316264
27,-0.01872976632426338
28,-0.01532974417443096
29,-0.01910711816684446
30,-0.03561683064100629
31,-0.07093782999175012
32,-0.004481304552231675
33,-0.02504925081819073
34,-0.010137277246849147
35,-0.023235664312044893
36,-0.018983462114047885
37,-0.002447516933933103
38,0.03078341959665977
39,0.059840945457857946
40,0.06387252900987538
41,0.075796166199784
42,0.10521404162727241
43,0.15069853224537888
44,-0.034924139559084064
45,-0.01356018808296524
46,-0.03405369923768701
47,0.007175798871421023
48,0.004333443551660803
49,0.02552950713759667
50,0.00978687697040078
51,-0.00048781929479618097
52,0.007028928923838527
53,-0.04057694584972597
54,-0.02632614995405366
55,0.001740893334777502
56,0.0277138925567677
57,0.013403465005096496
58,-0.05010814696251787
59,0.007031091216202663
60,-0.0007392874682702333
61,-0.03611204119852482
62,0.01947476338788623
63,-0.004197662706694659
64,0.04414765619720697
65,-0.0008802457183574933
66,-0.00863860912048156
67,0.04132727243075169
68,0.026277064102456157
69,0.047191906445589425
70,0.07055441699998023
71,-0.023496042769268102
72,-0.02013110059080237
73,0.015311521402130494
74,0.0037710831612640452
75,-0.06424067281375462
76,-0.05606708658949483
77,0.005654534701051796
78,0.11131333353417065
79,0.10979706904292039
80,0.06775699725617759
81,0.21138640109577725
82,0.22431218140208042
83,0.1314987812160119
84,0.10703134647749143
85,0.10791413033874078
86,0.0951053604849753
87,0.046452467404348434
88,0.03638000041508163
89,0.047978039347424055
90,-0.10385958185069075
91,-0.10139685073689075
92,-0.08051946872921267
93,0.015466490026078868
94,0.04378604024875306
95,0.09956702275525915
96,0.12419689866463245
97,0.13650638011779503
98,0.1819305659356565
99,0.17577133496453368
100,0.1844306710944159
101,0.1860427524550904
102,0.12007231670663739
103,0.09102131809700648
104,0.016044676210235018
105,0.013825671456012864
106,-0.08432487070656858
107,-0.08596525067066378
108,-0.040063478627935516
109,-0.04745047237322805
110,-0.03119465731015287
111,-0.0006732673899276786
112,-0.18161628023245288
113,-0.16850944756632733
114,-0.16022894833213025
115,0.027873374484753792
116,-0.0512808616309572
117,-0.012717289328180725
118,-0.0968582903370587
119,-0.03590570039967092
120,0.020776582985996446
121,0.07404719149315564
122,0.08474524855062907
123,0.15258820028962322
124,-0.037206555674183114
125,0.006102651668661897
126,-0.16966103661298618
127,-0.10178381243155192
128,-0.08895870081266134
129,-0.0846769509625828
130,-0.08384042359417897
131,-0.07155434444343911
132,-0.10479523667881216
133,-0.05918677228223509
134,0.03000981161611037
135,-0.023269954155553607
136,-0.05819694200468684
137,-0.03515619792296387
138,-0.01242830811873719
139,-0.016090198558764767
140,0.025510338962033457
141,0.07293029489235167
142,0.31652464006687764
143,0.3017873844052066
144,0.14642358377189935
145,0.18246914815486628
146,0.18596340295428998
147,0.1626818890834883
148,0.14287615356459726
149,0.10168625303871906
150,0.04775024351471613
151,0.04619772164848187
152,0.037224910001364304
153,0.034948938406086316
154,-0.09508539272258673
155,0.05756056634053344
156,-0.046606414655660344
157,-0.01131609569228334
158,0.02065295366164656
159,-0.19585942563870998
160,-0.24298503345183214
161,-0.016354661161521993
162,0.09912867634316574
163,-0.04181194509275839
164,-0.091271656633673
165,-0.12431967865382965
166,-0.19436629487834614
167,-0.029144321157126077
168,0.022394936951754242
169,0.05127307785352346
170,-0.09028256408106348
171,-0.043468461033876866
172,-0.013280341888621228
173,0.00064151308526611
174,0.00245848561129847
175,0.020137391398056287
176,-0.02576359776878852
177,-0.050594146926005924
178,-0.048312408800223465
179,-0.010936946326891243
180,0.008934874092574145
181,-0.03398743864818714
182,-0.059731641354297135
183,-0.07969639427368266
184,-0.09993935880535473
185,-0.1289226248727703
186,-0.13909192977241852
187,-0.13206424571703207
188,-0.13024150470984625
189,-0.12716788343414775
190,-0.10326053595562001
191,0.03248309476511281
192,0.0020104460617190456
193,-0.046817435642536966
194,-0.04011512490111708
195,-0.0536068865944946
196,-0.024739280678398978
197,0.012377647419133775
198,0.13503548553314929
199,-0.01748266888860514
200,0.0025099129978213997
201,-0.018407804760036676
202,-0.03977171043254275
203,-0.1427174694638971
204,-0.09871501726336293
205,0.09308159051799121
206,0.05573794003507343
207,-0.002795476353827403
208,0.009953106006777429
209,-0.03681685887886846
210,-0.049882563764629746
211,-0.09210921220528791
212,-0.15503161087732428
213,0.06992045142891469
214,0.133593582378116
215,0.04151889721094318
216,0.004931582425385828
217,0.0014460610005374956
218,-0.006622809130467115
219,-0.06398328751423009
220,-0.15298938810767498
221,-0.08041181504160046
222,0.10359918256421231
223,0.04643365638976612
224,0.05202948696146899
225,0.05130305542273001
226,0.03182722278152087
227,0.03939174277256829
228,-0.028088620634739103
229,-0.01315034901321982
230,-0.05851589197126415
231,-0.3017741183313806
232,-0.11543149172687123
233,-0.08528600583547782
234,0.016666095543252463
235,-0.12196743832557637
236,-0.11351701440964931
237,-0.163819545579308
238,-0.1876775656186639
239,-0.1612766706852425
240,-0.13610599780201174
241,-0.009148290601901133
242,-0.022353771039132234
243,0.08878144361478077
244,-0.10873058665170095
245,-0.011270738196152404
246,0.03595291046184578
247,-0.008407523794177384
248,0.07705144548186646
249,-0.001091882820924239
250,-0.03513819068019295
251,0.025983133389752187
252,0.05959558547812899
253,0.012246953336094601
254,-0.02506063914820677
255,-0.046745064974114424
256,-0.12813402122531262
257,-0.16708469578350005
258,0.03551478407394136
259,-0.07110356054732782
260,-0.07051991038772382
261,-0.06689789990164736
262,-0.06856814908937711
263,0.09489012832816096
264,-0.09754482477889434
265,-0.1672190412036283
266,0.055979466659758115
267,0.1350309297799393
268,0.12238068791837739
269,0.1028035558412456
270,0.09054284833439877
271,-0.022225389115470083
272,0.006370517141332254
273,-0.12438588686455013
274,0.06758317007016043
275,0.04783264813840106
276,0.05015811340177911
277,0.12129138013021462
278,-0.09857636966157987
279,0.15877141180990334
280,0.16697182605370675
281,0.16238520465680328
282,0.05572023471409349
283,0.1088125733510681
284,0.0794313781963939
285,0.0680714039106171
286,0.0404447091901375
287,0.014538368876556802
288,-0.009864765469797102
289,0.06591366870184628
290,0.1675437752932567
291,0.13089212678041398
292,-0.14186575280640457
293,0.0929316642965775
294,0.1184947449200254
295,0.13354933908996894
296,0.08614984475880244
297,0.046754494464814174
298,0.021431436131022146
299,0.01511864894341191
300,0.02843949305722264
301,0.02455493139321103
302,0.05701985098368724
303,0.008963075985857959
304,0.028923052165990903
305,0.05583973650582301
306,0.0854595416495039
307,0.03722500417596303
308,0.015973540721320456
309,0.02044964264785786
310,0.044507601155655815
311,0.06357780277598736
312,0.11782094582245906
313,0.10391482484323822
314,0.10519221245074242
315,0.09839816263630041
316,0.10314325422430345
317,0.12886239611152708
318,0.08239670457232567
319,0.10231776927862746
320,0.07587184467318836
321,0.10887478030496575
322,0.1213745678008149
323,0.14191040603489333
324,0.1732754466624573
325,0.1606777588711145
326,0.06114639209133601
327,0.09928160776391991
328,0.0304219141499029
