frame_no,translation
2950,2.1077927444456512e-12
2960,1.8204312409501805e-12
2970,1.6763856185460048e-12
2980,1.2624130819273808e-12
2990,1.1012535479438756e-12
3000,8.036988368817167e-13
3010,7.456310054065222e-13
3020,9.52349958598137e-13
3030,1.0398463631496203e-12
3040,7.445932082359653e-13
3050,6.719075705013241e-13
3060,5.879445209944188e-13
3070,8.793847327347833e-13
3080,1.104291086724525e-12
3090,1.4753244204334965e-12
3100,1.7008723020034596e-12
3110,1.5240097110720408e-12
3120,1.6519241505947872e-12
3130,1.3709373497613999e-12
3140,1.1048212459083087e-12
3150,8.887511656979274e-13
3160,5.559751979319761e-13
3170,4.2354624719575075e-13
3180,2.032115980343302e-13
3190,2.152327191123732e-13
3200,4.807972595376316e-13
3210,6.095691994015099e-13
3220,6.275613944469429e-13
3230,6.874386578457134e-13
3240,9.746241161470653e-13
3250,9.211188423534856e-13
3260,1.0152327711648788e-12
3270,8.299302783488331e-13
3280,9.576402039585644e-13
3290,1.1583004290539502e-12
3300,1.3697179261285247e-12
3310,1.673612518710202e-12
3320,1.6714806551972812e-12
3330,1.8413143168494607e-12
3340,1.524068430660428e-12
3350,1.4178717136441213e-12
3360,1.6204576413092334e-12
3370,1.3099246249663049e-12
3380,7.961193973909372e-13
3390,7.476118208130239e-13
3400,6.107925442174043e-13
3410,7.180714474680077e-14
3420,9.043283415435551e-14
3430,-1.7511933258958857e-14
3440,-1.3326060648578702e-13
3450,-2.924092566214613e-13
3460,-5.519584506484475e-13
3470,-6.663743519868005e-13
3480,-7.864868081573582e-13
3490,-9.571618086328405e-13
3500,-6.922057787292068e-13
3510,-5.421947123595389e-13
3520,-6.521346760157452e-13
3530,-6.3886486318933e-13
3540,-5.808992058056431e-13
3550,-1.3459499487129848e-12
3560,-1.3765633843679314e-12
3570,-1.2623848851120533e-12
3580,-1.3403900289454921e-12
3590,-1.7822603651293866e-12
3600,-1.9345352373942974e-12
3610,-1.9462883916774015e-12
3620,-1.7207071860578775e-12
3630,-1.4401737336434324e-12
3640,-9.962983563762918e-13
3650,-4.534056013809239e-13
3660,-3.5689919884264126e-13
3670,-4.160175051004363e-13
3680,-3.2605581958366536e-13
3690,-4.468606320397026e-13
3700,-6.399592990050987e-13
3710,-8.611339354442787e-13
3720,-7.061391914331859e-13
3730,-4.509674833367245e-13
3740,-3.9105822287373283e-13
3750,-4.4644541006635503e-13
3760,-6.30692688436847e-13
3770,-8.901928423258508e-13
3780,-1.1326771972887158e-12
3790,-7.451519532392163e-13
3800,-7.536390768294532e-13
3810,-9.968214605913642e-13
3820,-1.003564287789034e-12
3830,-9.667228326239643e-13
3840,-1.276173200829858e-12
3850,-1.619366146208816e-12
3860,-1.3281971760111626e-12
3870,-8.603449978811575e-13
3880,-9.728201846060674e-13
3890,-9.18377858436117e-13
3900,-5.147361294731699e-13
3910,-2.1494997237052228e-13
3920,-2.808485292944569e-14
3930,2.1681664435306658e-13
3940,2.6925329737499506e-13
3950,-5.6826558030053e-14
3960,3.1654521256028236e-14
3970,1.0662556736854298e-13
3980,3.8144188639471274e-13
3990,4.308878609658651e-13
4000,-1.3027456602992437e-13
4010,6.536113128637056e-14
4020,1.0871352676478273e-13
4030,1.3475604754083053e-13
4040,4.1848888916035044e-14
4050,1.6994612195160012e-14
4060,1.7555639305536493e-14
4070,-1.4372832351139572e-13
4080,-6.801815628303675e-13
4090,-6.122178157534958e-13
4100,-5.441544147351488e-13
4110,-4.560972990994052e-13
4120,-3.546319137620819e-13
4130,-3.7097744186266287e-13
4140,-5.200102951971328e-13
4150,-4.2091484980962996e-13
4160,-1.94053017987819e-13
4170,-1.849340422551715e-13
4180,-2.565193259915536e-13
4190,-6.798568833457591e-13
4200,-9.908095633170574e-13
4210,-1.109741430665555e-12
4220,-8.53417204279676e-13
4230,-5.819464782420882e-13
4240,-4.619984842248737e-13
4250,-6.401344146240755e-13
4260,-7.028589957552248e-13
4270,-3.670948588429203e-13
4280,-4.5760733453747504e-14
4290,1.909598585112702e-14
4300,-1.0296414818405519e-14
4310,-1.5878306639430979e-13
4320,-1.4726657351748502e-13
4330,-1.8652483348609695e-13
4340,-2.375100235787172e-14
4350,-2.9579514788081016e-14
4360,1.5138548044700325e-13
4370,-3.215884271734697e-14
4380,5.0469074174501776e-14
4390,2.1624925351537685e-13
4400,-3.2902823052079985e-14
4410,-3.4865742624885696e-13
4420,-4.0478669683222485e-13
4430,-2.2169355199417601e-13
4440,-8.005917937681325e-14
4450,-1.7951883006880947e-13
4460,-8.982933760267284e-14
4470,3.19721525737756e-14
4480,-2.1601093772645442e-13
4490,-6.045834080810853e-13
4500,-5.309661982674788e-13
4510,-5.190827694667851e-13
4520,-2.2064430510895586e-13
4530,-1.2771777065791582e-13
4540,-4.5273523924020365e-14
4550,-6.422319756666762e-14
4560,1.0025992108924746e-13
4570,7.767366576819616e-14
4580,3.0602012165094786e-13
4590,1.1724311318380028e-13
4600,-8.060938960728719e-15
4610,-4.3967536674338075e-13
4620,-3.9344518955326196e-13
4630,-2.660711262724763e-13
4640,-8.557170431954513e-14
4650,-3.211706270501652e-13
4660,-4.935105965133213e-13
4670,-4.863165292198697e-13
4680,-5.320455072728531e-13
4690,-6.058896285274218e-13
4700,-5.585845380962701e-13
4710,-5.796268917752439e-13
4720,-5.500449456413911e-13
4730,-6.471629976525649e-13
4740,-9.87791781600341e-13
4750,-1.0947409348750047e-12
4760,-1.0405738777635005e-12
4770,-9.388956750772407e-13
4780,-9.140441252458804e-13
4790,-1.1373458182578994e-12
4800,-8.980433986717875e-13
4810,-9.393580171830108e-13
4820,-9.912489197023636e-13
4830,-8.210055893628577e-13
4840,-8.051846728136731e-13
4850,-1.0674389816038343e-12
4860,-1.2651791171050873e-12
4870,-1.1891640842108483e-12
4880,-1.4477599308407349e-12
4890,-1.4240510891051846e-12
4900,-1.3349462118510783e-12
4910,-1.3278449616087137e-12
4920,-1.2239721674236081e-12
4930,-1.2238925933280188e-12
4940,-1.1772638111466927e-12
4950,-1.083483254098512e-12
4960,-1.2052974940181427e-12
4970,-1.3212628744907734e-12
4980,-1.1358543874410482e-12
4990,-1.5293923900769836e-12
5000,-1.839141075112327e-12
5010,-1.9264287223082444e-12
5020,-1.6497204670546526e-12
5030,-1.4485444775698136e-12
5040,-1.4350125407180656e-12
5050,-1.2530084140818153e-12
5060,-1.0566016801736582e-12
5070,-1.1499043277096507e-12
5080,-1.0541610629646619e-12
5090,-6.949314626072505e-13
5100,-6.358552969215171e-13
5110,-3.5750913222527236e-13
5120,-3.0204543517355443e-13
5130,-8.18227772753923e-13
5140,-4.449271131662193e-13
5150,-3.689629000731115e-13
5160,-4.4771755040673934e-13
5170,-4.614311701156146e-13
5180,-2.78122377897677e-13
5190,-4.816029336467911e-13
5200,-5.667028219320279e-13
5210,-7.472921237502693e-13
5220,-7.901166875186647e-13
5230,-1.1089463964198005e-12
5240,-5.764424944602211e-13
5250,-1.3771112501473675e-13
5260,-3.6549610023933275e-13
5270,-7.945305271395763e-13
5280,-6.632729883328372e-13
5290,-4.0506940838898695e-13
5300,-5.093816633569601e-13
5310,-5.72146353357029e-13
5320,-2.5467822942571634e-13
5330,-4.3923905904068374e-14
5340,5.834277338313728e-14
5350,1.8662848276565561e-13
5360,6.463608039810714e-14
5370,2.1169700513983222e-14
5380,3.253662006160394e-13
5390,-6.484488517859824e-14
5400,-2.1672258775213124e-13
5410,-4.6590143153806735e-14
5420,-1.3281468440764e-13
5430,2.806074674864787e-13
5440,3.1899286666003516e-13
5450,5.130354805663845e-13
5460,9.444802215155697e-13
5470,9.06065925159503e-13
5480,1.0796462388346604e-12
5490,8.437125659963917e-13
5500,6.602543047527615e-13
5510,8.068040244798115e-13
5520,5.282551715831431e-13
5530,5.127551546255046e-13
5540,7.767699209073376e-14
5550,6.559850719900293e-13
5560,6.952924314277472e-13
5570,6.280852577389444e-13
5580,9.495750798957057e-13
5590,1.0118293375460135e-12
5600,6.35203169658482e-13
5610,3.68481929807298e-13
5620,-1.1668450939371445e-13
5630,-2.1040189385796689e-13
5640,2.4386547746697294e-16
5650,1.142520633578663e-13
5660,5.428457152609514e-14
5670,1.3889768048308474e-13
5680,-5.3303195592398615e-14
5690,-1.3260532645973796e-13
5700,3.359340443216858e-14
5710,-2.326072991955622e-13
5720,-3.2203117078598346e-13
5730,1.8634490047601356e-13
5740,3.059171340556887e-13
5750,2.4422559672989775e-13
5760,1.1540515885865042e-13
5770,6.361115947247658e-15
5780,1.2741359434658818e-13
5790,2.57635292101776e-13
5800,4.943655703840058e-13
5810,5.447691685749405e-13
5820,1.1377702902631036e-12
5830,1.445302504154453e-12
5840,1.4159920621779316e-12
5850,1.3084575500484166e-12
5860,1.4335085631586959e-12
5870,1.4897625084503464e-12
5880,1.344853069349823e-12
5890,1.464686237469193e-12
5900,1.3641959532331944e-12
5910,1.2159436403459666e-12
5920,1.1352296852148696e-12
5930,1.1859305862313528e-12
5940,1.1143947128032646e-12
5950,1.3922235226637658e-12
5960,1.5846358136530647e-12
5970,1.4914993551339109e-12
5980,1.2308281794229988e-12
5990,1.0993087602309113e-12
6000,6.668265045571652e-13
6010,4.742203913513476e-13
6020,5.750300325499111e-13
6030,5.414815423865136e-13
6040,6.569551484457545e-13
6050,4.852505640189988e-13
6060,-1.836807457010746e-15
6070,-3.535177094889538e-14
6080,-4.03823145860134e-13
6090,-4.97069189816649e-13
6100,-6.278769368924619e-13
6110,-6.705974096793101e-13
6120,-7.575482466854295e-13
6130,-8.255996221113391e-13
6140,-1.3211889993347018e-12
6150,-1.3373444359435754e-12
6160,-1.025222996688955e-12
6170,-8.180284310479239e-13
6180,-6.853370498229403e-13
6190,-8.426086484840037e-13
6200,-9.311947234889738e-13
6210,-6.469858270912756e-13
6220,-9.221329008716093e-13
6230,-8.115008432967266e-13
6240,-8.886299863481786e-13
6250,-7.262526523185409e-13
6260,-7.072315104223248e-13
6270,-7.248274908169743e-13
6280,-7.775630939488101e-13
6290,-5.073996867708125e-13
6300,-4.3512336819854356e-13
6310,-2.681415132620293e-13
6320,-4.619853447917945e-13
6330,-8.475439294967325e-13
6340,-1.0336900967374747e-12
6350,-8.743833729242612e-13
6360,-9.166391619894865e-13
6370,-4.265691205944971e-13
6380,-1.5337449835413328e-13
6390,-1.2978266296673565e-13
6400,-2.981512045587321e-13
6410,-1.5831133288575524e-13
6420,2.5663787071253143e-15
6430,2.5905526522455835e-13
6440,3.912774977970171e-13
6450,3.5687754179494275e-13
6460,-2.2396436715680883e-13
6470,-3.416202743602297e-13
6480,-3.753865683830831e-13
6490,-5.584636519141307e-13
6500,-8.460936477228709e-13
6510,-9.79074835298935e-13
6520,-9.462351097459504e-13
6530,-8.700529691231389e-13
6540,-8.714832183740321e-13
6550,-6.512478954498453e-13
6560,-7.61365719472107e-13
6570,-7.40635761579918e-13
6580,-8.719427751050546e-13
6590,-9.010944667099028e-13
6600,-7.366885195879492e-13
6610,-7.905484288456663e-13
6620,-7.750938643329629e-13
6630,-7.856108943435239e-13
6640,-5.985264070560525e-13
6650,-8.580313801070686e-13
6660,-6.892543035596021e-13
6670,-8.952944180166926e-13
6680,-1.219555906435661e-12
6690,-1.6786594485053631e-12
6700,-2.007419694878422e-12
6710,-1.6077303336544984e-12
6720,-1.314164726679421e-12
6730,-1.1069263056372234e-12
6740,-1.1522534113113849e-12
6750,-1.4186266217105215e-12
6760,-1.392526606440963e-12
6770,-1.3254509873194003e-12
6780,-1.4843330010340328e-12
6790,-1.337714127688372e-12
6800,-1.040646871673043e-12
6810,-7.759550365516776e-13
6820,-6.233608995547036e-13
6830,-2.946373694878681e-13
6840,-2.124799751278023e-13
6850,-2.8259474704039616e-13
6860,-4.1473931242325316e-13
6870,-3.39702692514514e-13
6880,-3.0548305039677595e-13
6890,-1.499783260540488e-13
6900,-6.626471197810135e-13
6910,-8.28376206963169e-13
6920,-7.871837037993847e-13
6930,-4.572964496498334e-13
6940,-5.458856327883213e-13
6950,-6.612929627404045e-13
6960,-7.521480729190977e-13
6970,-8.110003427964363e-13
6980,-8.82902713927369e-13
6990,-1.0979819253285018e-12
7000,-8.22835307274334e-13
7010,-9.139541072861343e-13
7020,-1.106918809994825e-12
7030,-9.865005482827343e-13
7040,-6.713242293411326e-13
7050,-4.018383701078143e-13
7060,-4.036857165164922e-13
7070,-4.165923265721524e-13
7080,-2.0468728715286668e-13
7090,-8.960335889208062e-14
7100,3.670925634487854e-13
7110,5.217253008380844e-13
7120,6.46198049622089e-14
7130,1.139193700726532e-13
7140,3.262782507110954e-13
7150,5.815924819737689e-13
7160,3.1856701143894e-13
7170,3.2904995841393737e-13
7180,5.041501569644461e-13
7190,4.70054560445365e-13
7200,5.475829422079723e-13
7210,6.069244903156181e-13
7220,2.168217182670414e-13
7230,-1.769054689484664e-14
7240,8.661577550317095e-14
7250,2.0493717833707905e-13
7260,2.588678935297191e-13
7270,2.1121381159605547e-13
7280,1.0241983298390794e-13
7290,-2.5624157798351093e-14
7300,1.0096401856063961e-13
7310,4.0493254648260597e-13
7320,7.535943883626578e-13
7330,9.18397719285739e-13
7340,1.1816014777397367e-12
7350,8.804581709748632e-13
7360,3.652168145063777e-13
7370,2.747264409326551e-13
7380,3.3526126625188376e-13
7390,1.26742016779232e-13
7400,5.821603734989675e-14
7410,1.0210849223387138e-13
7420,-4.440730639487259e-14
7430,-3.8484089031001404e-13
7440,-8.1556867652799e-13
7450,-8.696971217045631e-13
7460,-9.675351514939433e-13
7470,-1.3143201997444746e-12
7480,-1.3276551578314937e-12
7490,-1.171009425429577e-12
7500,-1.2511828684351796e-12
7510,-1.1841344902947907e-12
7520,-1.26589715321762e-12
7530,-1.0757304055275825e-12
7540,-1.3757840857712072e-12
7550,-1.3126358033728774e-12
7560,-1.2223310849064955e-12
7570,-1.1932999450016211e-12
7580,-1.0602351630438936e-12
7590,-1.0609590451793108e-12
7600,-1.1485175816867056e-12
7610,-1.3569555018477512e-12
7620,-1.2019382400237477e-12
7630,-1.0379418302139025e-12
7640,-6.454770323321436e-13
7650,-1.8920316260317806e-13
7660,-3.606204746193516e-13
7670,-4.475009953719773e-13
7680,-4.739552788692198e-13
7690,-2.998142325168578e-13
7700,5.839302744339193e-14
7710,2.2635533386124326e-13
7720,5.20900615284079e-13
7730,2.733718203941513e-13
7740,2.2633162846714562e-13
7750,6.638938676744711e-13
7760,5.482600176508415e-13
7770,5.511281936696389e-13
7780,5.212586966400838e-13
7790,5.34971171068274e-13
7800,5.254714826739557e-13
7810,4.3462076022489713e-13
7820,1.7870547069053286e-13
7830,3.398444376946671e-13
7840,7.320040472750886e-13
7850,7.402572014211665e-13
7860,1.1215066651688431e-12
7870,1.3428784278395743e-12
7880,1.2510341218097034e-12
7890,1.1845277496810257e-12
7900,9.342768567708127e-13
7910,6.619733234398881e-13
7920,6.541116361117512e-13
7930,7.070455264205237e-13
7940,7.008844804398459e-13
7950,6.05303305670015e-13
7960,7.608398182264585e-13
7970,4.4658881944736146e-13
7980,2.2640836817755195e-13
7990,3.451098347108799e-13
8000,3.8205803605058324e-13
8010,1.5269464978695605e-13
8020,1.4119257418974791e-13
8030,5.694064242822316e-13
8040,4.3390544236045906e-13
8050,4.5438064440270093e-13
8060,4.031005651412928e-13
8070,7.222027646918e-13
8080,9.337725090480927e-13
8090,1.3213116856495119e-12
8100,1.285711190192351e-12
8110,9.561172885588215e-13
8120,1.0470801909655725e-12
8130,1.282440805637823e-12
8140,1.3679579428363735e-12
8150,1.2178018273925244e-12
8160,9.134206834010337e-13
8170,6.683401265519805e-13
8180,7.171995003846086e-13
8190,8.4327730365158e-13
8200,8.902844857907285e-13
8210,1.0594099884867887e-12
8220,7.433519837896917e-13
8230,6.949506729212816e-13
8240,7.83240394890804e-13
8250,8.84335544144933e-13
8260,1.1376363293934532e-12
8270,9.338142794242608e-13
8280,5.275917611867625e-13
8290,8.150192541854057e-14
8300,-1.0142170783001207e-13
8310,-1.0898208150872699e-13
8320,-8.773759372680341e-14
8330,-3.482415810696173e-14
8340,1.1385881684860985e-13
8350,3.681990225481744e-13
8360,1.9626993304696334e-13
8370,1.0043822082070096e-13
8380,-8.703859021809903e-14
8390,-2.907826234990435e-13
8400,-4.236518638574472e-13
8410,-5.043645451523569e-13
8420,-7.647753305496842e-13
8430,-1.1369402369349823e-12
8440,-7.779355138430988e-13
8450,-9.782660678102943e-13
8460,-8.86441679550385e-13
8470,-8.541911086781125e-13
8480,-5.041313702533597e-13
8490,-5.761325744970218e-13
8500,-9.201348294824027e-13
8510,-9.686106522858387e-13
8520,-1.2709255324505165e-12
8530,-1.1190772688727381e-12
8540,-1.1111782057107512e-12
8550,-1.1029467490964847e-12
8560,-8.124462228263219e-13
8570,-5.448785241113986e-13
8580,-2.426263759507618e-13
8590,-5.419119616223712e-13
8600,-6.244688300055335e-13
8610,-7.881891497030474e-13
8620,-4.836856315848955e-13
8630,-4.2053070927366475e-13
8640,-3.858893741615931e-13
8650,-4.4445226329635226e-13
8660,-2.4060836498265304e-13
8670,7.764775617906194e-14
8680,3.2579191077541113e-13
8690,1.1102993322466826e-13
8700,7.012741037339695e-14
8710,3.903604405607772e-14
8720,2.5840703986021277e-13
8730,7.769484689797385e-13
8740,8.907181883326629e-13
8750,1.3092773330133987e-12
8760,1.3682288179217305e-12
8770,1.5669361798492193e-12
8780,1.6435397964763572e-12
8790,1.5315856763087093e-12
8800,1.673342086131019e-12
8810,2.0344791525893653e-12
8820,2.2258307339354465e-12
8830,2.622186823163708e-12
8840,2.448992920027793e-12
8850,2.2436748576960317e-12
8860,2.2049465104417697e-12
8870,2.214013827848181e-12
8880,2.2590704900621143e-12
8890,2.2425993317395677e-12
8900,1.9689271628093936e-12
8910,1.5950087357054078e-12
8920,1.7422786471125358e-12
8930,1.7147267735850699e-12
8940,1.7496088707292158e-12
8950,1.752428794145501e-12
8960,2.1786750036025417e-12
8970,2.0341434002389025e-12
8980,2.4082112204197553e-12
8990,2.8944684517653725e-12
9000,2.8008089744223156e-12
9010,2.7735586072770194e-12
9020,2.685928119398275e-12
9030,2.8740412337573798e-12
9040,2.93275806821908e-12
9050,2.9701779727497305e-12
9060,2.782487034784529e-12
9070,2.7494254057546686e-12
9080,2.8181050214601746e-12
9090,3.012237508862707e-12
9100,3.0445918218499758e-12
9110,2.6679603396654345e-12
9120,2.7545732480767573e-12
9130,2.927049351303529e-12
9140,3.217819267801414e-12
9150,3.170205045475415e-12
9160,2.8817806361540703e-12
9170,2.724496947568178e-12
9180,2.488086700780461e-12
9190,2.2881315594846306e-12
9200,2.4885180741354186e-12
9210,2.630077637623523e-12
9220,2.682627798386809e-12
9230,2.467078081202431e-12
9240,2.2091133309577263e-12
9250,1.9504934658353313e-12
9260,2.0211155365262647e-12
9270,2.1935189233158933e-12
9280,2.1360035127116336e-12
9290,2.2119923900504514e-12
9300,1.8548084137471292e-12
9310,1.448483758021886e-12
9320,1.4986845775714016e-12
9330,1.2550656952890297e-12
9340,1.2920974878284433e-12
9350,1.150684200710025e-12
9360,1.0474716297127209e-12
9370,1.0089739257105834e-12
9380,1.1242091148495831e-12
9390,1.2639282151619107e-12
9400,1.4348080448720217e-12
9410,1.5051566423963507e-12
9420,1.7050411290887023e-12
9430,1.7988092382624304e-12
